gameid,type,team,name,number
46889,home,Leicester City,Kasper Schmeichel,1
46889,home,Leicester City,James Justin,2
46889,home,Leicester City,Çaglar Söyüncü,4
46889,home,Leicester City,Ricardo Pereira,21
46889,home,Leicester City,Jonny Evans,6
46889,home,Leicester City,Wilfred Ndidi,25
46889,home,Leicester City,James Maddison,10
46889,home,Leicester City,Harvey Barnes,15
46889,home,Leicester City,Marc Albrighton,11
46889,home,Leicester City,Dennis Praet,26
46889,home,Leicester City,Kelechi Iheanacho,14
46889,away,Aston Villa,Pepe Reina,29
46889,away,Aston Villa,Björn Engels,22
46889,away,Aston Villa,Matt Targett,18
46889,away,Aston Villa,Tyrone Mings,40
46889,away,Aston Villa,Frédéric Guilbert,24
46889,away,Aston Villa,Conor Hourihane,14
46889,away,Aston Villa,Jack Grealish,10
46889,away,Aston Villa,Marvelous Nakamba,11
46889,away,Aston Villa,Ahmed El Mohamady,27
46889,away,Aston Villa,Douglas Luiz,6
46889,away,Aston Villa,Mbwana Samatta,20
46890,home,Liverpool,Adrián,13
46890,home,Liverpool,Joseph Gomez,12
46890,home,Liverpool,Virgil van Dijk,4
46890,home,Liverpool,James Milner,7
46890,home,Liverpool,Trent Alexander-Arnold,66
46890,home,Liverpool,Georginio Wijnaldum,5
46890,home,Liverpool,Alex Oxlade-Chamberlain,15
46890,home,Liverpool,Fabinho,3
46890,home,Liverpool,Roberto Firmino 90 +,9
46890,home,Liverpool,Mohamed Salah,11
46890,home,Liverpool,Sadio Mané,10
46890,away,AFC Bournemouth,Aaron Ramsdale,12
46890,away,AFC Bournemouth,Adam Smith,15
46890,away,AFC Bournemouth,Steve Cook,3
46890,away,AFC Bournemouth,Jack Stacey,17
46890,away,AFC Bournemouth,Nathan Aké,5
46890,away,AFC Bournemouth,Junior Stanislas,19
46890,away,AFC Bournemouth,Jefferson Lerma,8
46890,away,AFC Bournemouth,Lewis Cook,16
46890,away,AFC Bournemouth,Ryan Fraser,24
46890,away,AFC Bournemouth,Philip Billing,29
46890,away,AFC Bournemouth,Callum Wilson,13
46891,home,Manchester United,David de Gea,1
46891,home,Manchester United,Harry Maguire,5
46891,home,Manchester United,Luke Shaw,23
46891,home,Manchester United,Victor Lindelöf,2
46891,home,Manchester United,Aaron Wan-Bissaka,29
46891,home,Manchester United,Nemanja Matic,31
46891,home,Manchester United,Fred,17
46891,home,Manchester United,Brandon Williams,53
46891,home,Manchester United,Daniel James,21
46891,home,Manchester United,Anthony Martial,9
46891,home,Manchester United,Bruno Fernandes,18
46891,away,Manchester City,Ederson,31
46891,away,Manchester City,Fernandinho,25
46891,away,Manchester City,Oleksandr Zinchenko,11
46891,away,Manchester City,João Cancelo,27
46891,away,Manchester City,Nicolás Otamendi,30
46891,away,Manchester City,Bernardo Silva,20
46891,away,Manchester City,Ilkay Gündogan,8
46891,away,Manchester City,Rodrigo,16
46891,away,Manchester City,Phil Foden,47
46891,away,Manchester City,Raheem Sterling,7
46891,away,Manchester City,Sergio Agüero,10
46892,home,Sheffield United,Dean Henderson,1
46892,home,Sheffield United,Jack O'Connell,5
46892,home,Sheffield United,John Egan,12
46892,home,Sheffield United,Chris Basham,6
46892,home,Sheffield United,John Fleck,4
46892,home,Sheffield United,Oliver Norwood,16
46892,home,Sheffield United,John Lundstram,7
46892,home,Sheffield United,George Baldock,2
46892,home,Sheffield United,Enda Stevens,3
46892,home,Sheffield United,Billy Sharp,10
46892,home,Sheffield United,Oliver McBurnie,9
46892,away,Norwich City,Tim Krul,1
46892,away,Norwich City,Jamal Lewis,12
46892,away,Norwich City,Grant Hanley,5
46892,away,Norwich City,Max Aarons,2
46892,away,Norwich City,Ben Godfrey,4
46892,away,Norwich City,Kenny McLean,23
46892,away,Norwich City,Emiliano Buendía,17
46892,away,Norwich City,Alexander Tettey,27
46892,away,Norwich City,Todd Cantwell,14
46892,away,Norwich City,Ondrej Duda,25
46892,away,Norwich City,Teemu Pukki,22
46893,home,Southampton,Alex McCarthy,1
46893,home,Southampton,Jack Stephens,5
46893,home,Southampton,Jan Bednarek,35
46893,home,Southampton,Ryan Bertrand,21
46893,home,Southampton,Yan Valery,43
46893,home,Southampton,Sofiane Boufal,19
46893,home,Southampton,James Ward-Prowse,16
46893,home,Southampton,Moussa Djenepo,12
46893,home,Southampton,Pierre-Emile Højbjerg,23
46893,home,Southampton,Shane Long,7
46893,home,Southampton,Danny Ings,9
46893,away,Newcastle United,Martin Dubravka,1
46893,away,Newcastle United,Javier Manquillo,19
46893,away,Newcastle United,Federico Fernández,18
46893,away,Newcastle United,Jamaal Lascelles,6
46893,away,Newcastle United,Danny Rose,28
46893,away,Newcastle United,Allan Saint-Maximin,10
46893,away,Newcastle United,Jonjo Shelvey,8
46893,away,Newcastle United,Isaac Hayden,14
46893,away,Newcastle United,Matt Ritchie,11
46893,away,Newcastle United,Dwight Gayle,12
46893,away,Newcastle United,Miguel Almirón,24
46894,home,Wolverhampton Wanderers,Rui Patrício,11
46894,home,Wolverhampton Wanderers,Romain Saïss,27
46894,home,Wolverhampton Wanderers,Willy Boly,15
46894,home,Wolverhampton Wanderers,Conor Coady,16
46894,home,Wolverhampton Wanderers,Rúben Vinagre,29
46894,home,Wolverhampton Wanderers,Rúben Neves,8
46894,home,Wolverhampton Wanderers,Matt Doherty,2
46894,home,Wolverhampton Wanderers,Leander Dendoncker,32
46894,home,Wolverhampton Wanderers,João Moutinho,28
46894,home,Wolverhampton Wanderers,Diogo Jota,18
46894,home,Wolverhampton Wanderers,Raúl Jiménez,9
46894,away,Brighton and Hove Albion,Mat Ryan,1
46894,away,Brighton and Hove Albion,Dan Burn,33
46894,away,Brighton and Hove Albion,Adam Webster,15
46894,away,Brighton and Hove Albion,Martín Montoya,22
46894,away,Brighton and Hove Albion,Lewis Dunk,5
46894,away,Brighton and Hove Albion,Davy Pröpper,24
46894,away,Brighton and Hove Albion,Yves Bissouma,8
46894,away,Brighton and Hove Albion,Aaron Mooy,18
46894,away,Brighton and Hove Albion,Solly March,20
46894,away,Brighton and Hove Albion,Leandro Trossard,11
46894,away,Brighton and Hove Albion,Neal Maupay,7
46895,home,Aston Villa,Ørjan Nyland,25
46895,home,Aston Villa,Tyrone Mings,40
46895,home,Aston Villa,Kortney Hause,30
46895,home,Aston Villa,Matt Targett,18
46895,home,Aston Villa,Ezri Konsa Ngoyo,15
46895,home,Aston Villa,Douglas Luiz,6
46895,home,Aston Villa,John McGinn,7
46895,home,Aston Villa,Conor Hourihane,14
46895,home,Aston Villa,Anwar El Ghazi,21
46895,home,Aston Villa,Jack Grealish,10
46895,home,Aston Villa,Keinan Davis,39
46895,away,Chelsea,Kepa Arrizabalaga,1
46895,away,Chelsea,César Azpilicueta,28
46895,away,Chelsea,Andreas Christensen,4
46895,away,Chelsea,Antonio Rüdiger,2
46895,away,Chelsea,Marcos Alonso,3
46895,away,Chelsea,Mason Mount,19
46895,away,Chelsea,Mateo Kovacic,17
46895,away,Chelsea,N'Golo Kanté,7
46895,away,Chelsea,Willian,10
46895,away,Chelsea,Ruben Loftus-Cheek,12
46895,away,Chelsea,Olivier Giroud,18
46896,home,AFC Bournemouth,Aaron Ramsdale,12
46896,home,AFC Bournemouth,Adam Smith,15
46896,home,AFC Bournemouth,Jack Stacey,17
46896,home,AFC Bournemouth,Steve Cook,3
46896,home,AFC Bournemouth,Nathan Aké,5
46896,home,AFC Bournemouth,Lewis Cook,16
46896,home,AFC Bournemouth,Harry Wilson,22
46896,home,AFC Bournemouth,Joshua King,7
46896,home,AFC Bournemouth,David Brooks,20
46896,home,AFC Bournemouth,Jefferson Lerma,8
46896,home,AFC Bournemouth,Callum Wilson,13
46896,away,Crystal Palace,Vicente Guaita,31
46896,away,Crystal Palace,Joel Ward,2
46896,away,Crystal Palace,Scott Dann,6
46896,away,Crystal Palace,Patrick van Aanholt,3
46896,away,Crystal Palace,Gary Cahill,24
46896,away,Crystal Palace,Luka Milivojevic,4
46896,away,Crystal Palace,Cheikhou Kouyaté,8
46896,away,Crystal Palace,James McArthur,18
46896,away,Crystal Palace,Christian Benteke,17
46896,away,Crystal Palace,Jordan Ayew,9
46896,away,Crystal Palace,Wilfried Zaha,11
46897,home,Brighton and Hove Albion,Mat Ryan,1
46897,home,Brighton and Hove Albion,Adam Webster,15
46897,home,Brighton and Hove Albion,Dan Burn,33
46897,home,Brighton and Hove Albion,Lewis Dunk,5
46897,home,Brighton and Hove Albion,Ezequiel Schelotto,21
46897,home,Brighton and Hove Albion,Yves Bissouma 90 +,8
46897,home,Brighton and Hove Albion,Davy Pröpper,24
46897,home,Brighton and Hove Albion,Leandro Trossard,11
46897,home,Brighton and Hove Albion,Pascal Groß,13
46897,home,Brighton and Hove Albion,Aaron Mooy,18
46897,home,Brighton and Hove Albion,Neal Maupay,7
46897,away,Arsenal,Bernd Leno,1
46897,away,Arsenal,Héctor Bellerín,2
46897,away,Arsenal,Shkodran Mustafi,20
46897,away,Arsenal,Sead Kolasinac,31
46897,away,Arsenal,Rob Holding,16
46897,away,Arsenal,Dani Ceballos,8
46897,away,Arsenal,Bukayo Saka,77
46897,away,Arsenal,Matteo Guendouzi,29
46897,away,Arsenal,Alexandre Lacazette,9
46897,away,Arsenal,Pierre-Emerick Aubameyang,14
46897,away,Arsenal,Nicolas Pépé,19
46898,home,Everton,Jordan Pickford,1
46898,home,Everton,Lucas Digne,12
46898,home,Everton,Séamus Coleman,23
46898,home,Everton,Mason Holgate,2
46898,home,Everton,Michael Keane,5
46898,home,Everton,Anthony Gordon,42
46898,home,Everton,André Gomes,21
46898,home,Everton,Alex Iwobi,17
46898,home,Everton,Tom Davies,26
46898,home,Everton,Dominic Calvert-Lewin 90 +,9
46898,home,Everton,Richarlison,7
46898,away,Liverpool,Alisson,1
46898,away,Liverpool,Joel Matip,32
46898,away,Liverpool,James Milner,7
46898,away,Liverpool,Virgil van Dijk,4
46898,away,Liverpool,Trent Alexander-Arnold,66
46898,away,Liverpool,Naby Keita,8
46898,away,Liverpool,Jordan Henderson,14
46898,away,Liverpool,Fabinho,3
46898,away,Liverpool,Roberto Firmino,9
46898,away,Liverpool,Sadio Mané,10
46898,away,Liverpool,Takumi Minamino,18
46899,home,Manchester City,Ederson,31
46899,home,Manchester City,Nicolás Otamendi,30
46899,home,Manchester City,Oleksandr Zinchenko,11
46899,home,Manchester City,João Cancelo,27
46899,home,Manchester City,Fernandinho,25
46899,home,Manchester City,David Silva,21
46899,home,Manchester City,Rodrigo,16
46899,home,Manchester City,Bernardo Silva,20
46899,home,Manchester City,Phil Foden,47
46899,home,Manchester City,Riyad Mahrez,26
46899,home,Manchester City,Sergio Agüero 45 +,10
46899,away,Burnley,Nick Pope,1
46899,away,Burnley,James Tarkowski,5
46899,away,Burnley,Charlie Taylor,3
46899,away,Burnley,Matthew Lowton,2
46899,away,Burnley,Ben Mee,6
46899,away,Burnley,Dwight McNeil,11
46899,away,Burnley,Josh Brownhill,8
46899,away,Burnley,Jack Cork,4
46899,away,Burnley,Ashley Westwood,18
46899,away,Burnley,Jay Rodriguez,19
46899,away,Burnley,Matej Vydra,27
46900,home,Newcastle United,Martin Dubravka,1
46900,home,Newcastle United,Jamaal Lascelles,6
46900,home,Newcastle United,Javier Manquillo,19
46900,home,Newcastle United,Federico Fernández,18
46900,home,Newcastle United,Danny Rose,28
46900,home,Newcastle United,Isaac Hayden,14
46900,home,Newcastle United,Jonjo Shelvey,8
46900,home,Newcastle United,Allan Saint-Maximin,10
46900,home,Newcastle United,Matt Ritchie 90 +,11
46900,home,Newcastle United,Miguel Almirón,24
46900,home,Newcastle United,Joelinton,9
46900,away,Sheffield United,Dean Henderson,1
46900,away,Sheffield United,Jack Robinson,19
46900,away,Sheffield United,Chris Basham,6
46900,away,Sheffield United,John Egan,12
46900,away,Sheffield United,Oliver Norwood,16
46900,away,Sheffield United,George Baldock,2
46900,away,Sheffield United,John Fleck,4
46900,away,Sheffield United,Enda Stevens,3
46900,away,Sheffield United,Sander Berge,32
46900,away,Sheffield United,Oliver McBurnie,9
46900,away,Sheffield United,Billy Sharp,10
46901,home,Norwich City,Tim Krul,1
46901,home,Norwich City,Timm Klose,15
46901,home,Norwich City,Max Aarons,2
46901,home,Norwich City,Ben Godfrey,4
46901,home,Norwich City,Jamal Lewis,12
46901,home,Norwich City,Tom Trybull,19
46901,home,Norwich City,Kenny McLean,23
46901,home,Norwich City,Todd Cantwell,14
46901,home,Norwich City,Emiliano Buendía,17
46901,home,Norwich City,Josip Drmic,20
46901,home,Norwich City,Teemu Pukki,22
46901,away,Southampton,Alex McCarthy,1
46901,away,Southampton,Jack Stephens,5
46901,away,Southampton,Jan Bednarek,35
46901,away,Southampton,Yan Valery,43
46901,away,Southampton,Ryan Bertrand,21
46901,away,Southampton,Pierre-Emile Højbjerg,23
46901,away,Southampton,Nathan Redmond,22
46901,away,Southampton,Stuart Armstrong,17
46901,away,Southampton,James Ward-Prowse,16
46901,away,Southampton,Michael Obafemi,20
46901,away,Southampton,Danny Ings,9
46902,home,Tottenham Hotspur,Hugo Lloris,1
46902,home,Tottenham Hotspur,Serge Aurier,24
46902,home,Tottenham Hotspur,Ben Davies,33
46902,home,Tottenham Hotspur,Eric Dier,15
46902,home,Tottenham Hotspur,Davinson Sánchez,6
46902,home,Tottenham Hotspur,Erik Lamela,11
46902,home,Tottenham Hotspur,Son Heung-Min,7
46902,home,Tottenham Hotspur,Moussa Sissoko,17
46902,home,Tottenham Hotspur,Steven Bergwijn,23
46902,home,Tottenham Hotspur,Harry Winks,8
46902,home,Tottenham Hotspur,Harry Kane,10
46902,away,Manchester United,David de Gea,1
46902,away,Manchester United,Aaron Wan-Bissaka,29
46902,away,Manchester United,Victor Lindelöf,2
46902,away,Manchester United,Harry Maguire,5
46902,away,Manchester United,Luke Shaw,23
46902,away,Manchester United,Bruno Fernandes,18
46902,away,Manchester United,Daniel James,21
46902,away,Manchester United,Fred,17
46902,away,Manchester United,Marcus Rashford,10
46902,away,Manchester United,Scott McTominay,39
46902,away,Manchester United,Anthony Martial,9
46903,home,Watford,Ben Foster,26
46903,home,Watford,Christian Kabasele,27
46903,home,Watford,Craig Dawson,4
46903,home,Watford,Kiko Femenía,21
46903,home,Watford,Adam Masina,11
46903,home,Watford,Will Hughes,19
46903,home,Watford,Ismaila Sarr,23
46903,home,Watford,Roberto Pereyra,37
46903,home,Watford,Etienne Capoue,29
46903,home,Watford,Abdoulaye Doucouré,16
46903,home,Watford,Troy Deeney,9
46903,away,Leicester City,Kasper Schmeichel,1
46903,away,Leicester City,Jonny Evans,6
46903,away,Leicester City,Ben Chilwell,3
46903,away,Leicester City,Çaglar Söyüncü,4
46903,away,Leicester City,James Justin,2
46903,away,Leicester City,Harvey Barnes,15
46903,away,Leicester City,James Maddison,10
46903,away,Leicester City,Youri Tielemans,8
46903,away,Leicester City,Marc Albrighton,11
46903,away,Leicester City,Wilfred Ndidi,25
46903,away,Leicester City,Jamie Vardy,9
46904,home,West Ham United,Lukasz Fabianski,1
46904,home,West Ham United,Aaron Cresswell,3
46904,home,West Ham United,Jeremy Ngakia,52
46904,home,West Ham United,Declan Rice,41
46904,home,West Ham United,Issa Diop,23
46904,home,West Ham United,Pablo Fornals,18
46904,home,West Ham United,Jarrod Bowen,17
46904,home,West Ham United,Felipe Anderson,8
46904,home,West Ham United,Mark Noble,16
46904,home,West Ham United,Tomas Soucek,28
46904,home,West Ham United,Michail Antonio,30
46904,away,Wolverhampton Wanderers,Rui Patrício,11
46904,away,Wolverhampton Wanderers,Romain Saïss,27
46904,away,Wolverhampton Wanderers,Conor Coady,16
46904,away,Wolverhampton Wanderers,Willy Boly,15
46904,away,Wolverhampton Wanderers,Jonny,19
46904,away,Wolverhampton Wanderers,Leander Dendoncker,32
46904,away,Wolverhampton Wanderers,Rúben Neves,8
46904,away,Wolverhampton Wanderers,Matt Doherty,2
46904,away,Wolverhampton Wanderers,João Moutinho,28
46904,away,Wolverhampton Wanderers,Raúl Jiménez,9
46904,away,Wolverhampton Wanderers,Diogo Jota,18
46905,home,Burnley,Nick Pope,1
46905,home,Burnley,Matthew Lowton,2
46905,home,Burnley,Charlie Taylor,3
46905,home,Burnley,James Tarkowski,5
46905,home,Burnley,Ben Mee,6
46905,home,Burnley,Dwight McNeil,11
46905,home,Burnley,Jack Cork,4
46905,home,Burnley,Ashley Westwood,18
46905,home,Burnley,Josh Brownhill,8
46905,home,Burnley,Matej Vydra,27
46905,home,Burnley,Jay Rodriguez,19
46905,away,Watford,Ben Foster,26
46905,away,Watford,Adam Masina,11
46905,away,Watford,Kiko Femenía,21
46905,away,Watford,Christian Kabasele,27
46905,away,Watford,Craig Dawson,4
46905,away,Watford,Will Hughes,19
46905,away,Watford,Ismaila Sarr,23
46905,away,Watford,Tom Cleverley,8
46905,away,Watford,Etienne Capoue,29
46905,away,Watford,Troy Deeney,9
46905,away,Watford,Danny Welbeck,10
46906,home,Chelsea,Kepa Arrizabalaga,1
46906,home,Chelsea,Andreas Christensen,4
46906,home,Chelsea,Marcos Alonso,3
46906,home,Chelsea,Antonio Rüdiger,2
46906,home,Chelsea,César Azpilicueta,28
46906,home,Chelsea,Mason Mount 90 +,19
46906,home,Chelsea,N'Golo Kanté,7
46906,home,Chelsea,Ross Barkley,8
46906,home,Chelsea,Christian Pulisic 90 +,22
46906,home,Chelsea,Olivier Giroud,18
46906,home,Chelsea,Willian,10
46906,away,Manchester City,Ederson,31
46906,away,Manchester City,Fernandinho,25
46906,away,Manchester City,Benjamin Mendy,22
46906,away,Manchester City,Aymeric Laporte,14
46906,away,Manchester City,Kyle Walker,2
46906,away,Manchester City,Rodrigo,16
46906,away,Manchester City,Ilkay Gündogan,8
46906,away,Manchester City,Kevin De Bruyne,17
46906,away,Manchester City,Riyad Mahrez,26
46906,away,Manchester City,Raheem Sterling,7
46906,away,Manchester City,Bernardo Silva,20
46907,home,Leicester City,Kasper Schmeichel,1
46907,home,Leicester City,James Justin,2
46907,home,Leicester City,Ben Chilwell,3
46907,home,Leicester City,Çaglar Söyüncü,4
46907,home,Leicester City,Jonny Evans,6
46907,home,Leicester City,Nampalys Mendy,24
46907,home,Leicester City,James Maddison,10
46907,home,Leicester City,Demarai Gray,7
46907,home,Leicester City,Wilfred Ndidi,25
46907,home,Leicester City,Jamie Vardy,9
46907,home,Leicester City,Kelechi Iheanacho,14
46907,away,Brighton and Hove Albion,Mat Ryan,1
46907,away,Brighton and Hove Albion,Adam Webster,15
46907,away,Brighton and Hove Albion,Lewis Dunk,5
46907,away,Brighton and Hove Albion,Dan Burn,33
46907,away,Brighton and Hove Albion,Tariq Lamptey,2
46907,away,Brighton and Hove Albion,Aaron Mooy,18
46907,away,Brighton and Hove Albion,Alexis Mac Allister,10
46907,away,Brighton and Hove Albion,Dale Stephens,6
46907,away,Brighton and Hove Albion,Yves Bissouma,8
46907,away,Brighton and Hove Albion,Aaron Connolly,44
46907,away,Brighton and Hove Albion,Neal Maupay,7
46908,home,Liverpool,Alisson,1
46908,home,Liverpool,Joseph Gomez,12
46908,home,Liverpool,Trent Alexander-Arnold,66
46908,home,Liverpool,Virgil van Dijk,4
46908,home,Liverpool,Andrew Robertson,26
46908,home,Liverpool,Jordan Henderson,14
46908,home,Liverpool,Fabinho,3
46908,home,Liverpool,Georginio Wijnaldum,5
46908,home,Liverpool,Roberto Firmino,9
46908,home,Liverpool,Mohamed Salah,11
46908,home,Liverpool,Sadio Mané,10
46908,away,Crystal Palace,Wayne Hennessey,13
46908,away,Crystal Palace,Gary Cahill,24
46908,away,Crystal Palace,Joel Ward,2
46908,away,Crystal Palace,Patrick van Aanholt,3
46908,away,Crystal Palace,Mamadou Sakho,12
46908,away,Crystal Palace,Andros Townsend,10
46908,away,Crystal Palace,James McArthur,18
46908,away,Crystal Palace,James McCarthy,22
46908,away,Crystal Palace,Cheikhou Kouyaté,8
46908,away,Crystal Palace,Wilfried Zaha,11
46908,away,Crystal Palace,Jordan Ayew,9
46909,home,Manchester United,David de Gea,1
46909,home,Manchester United,Aaron Wan-Bissaka,29
46909,home,Manchester United,Luke Shaw,23
46909,home,Manchester United,Harry Maguire,5
46909,home,Manchester United,Victor Lindelöf,2
46909,home,Manchester United,Mason Greenwood,26
46909,home,Manchester United,Nemanja Matic,31
46909,home,Manchester United,Paul Pogba,6
46909,home,Manchester United,Marcus Rashford,10
46909,home,Manchester United,Bruno Fernandes,18
46909,home,Manchester United,Anthony Martial,9
46909,away,Sheffield United,Simon Moore,25
46909,away,Sheffield United,Jack Robinson,19
46909,away,Sheffield United,Chris Basham,6
46909,away,Sheffield United,Phil Jagielka,15
46909,away,Sheffield United,Oliver Norwood,16
46909,away,Sheffield United,Enda Stevens,3
46909,away,Sheffield United,John Lundstram,7
46909,away,Sheffield United,George Baldock,2
46909,away,Sheffield United,John Fleck,4
46909,away,Sheffield United,David McGoldrick,17
46909,away,Sheffield United,Lys Mousset,22
46910,home,Newcastle United,Martin Dubravka,1
46910,home,Newcastle United,Federico Fernández,18
46910,home,Newcastle United,Javier Manquillo,19
46910,home,Newcastle United,Jamaal Lascelles,6
46910,home,Newcastle United,Danny Rose,28
46910,home,Newcastle United,Isaac Hayden,14
46910,home,Newcastle United,Allan Saint-Maximin,10
46910,home,Newcastle United,Jonjo Shelvey,8
46910,home,Newcastle United,Matt Ritchie,11
46910,home,Newcastle United,Miguel Almirón,24
46910,home,Newcastle United,Joelinton,9
46910,away,Aston Villa,Ørjan Nyland,25
46910,away,Aston Villa,Tyrone Mings,40
46910,away,Aston Villa,Kortney Hause,30
46910,away,Aston Villa,Ezri Konsa Ngoyo,15
46910,away,Aston Villa,Matt Targett,18
46910,away,Aston Villa,Jack Grealish,10
46910,away,Aston Villa,Douglas Luiz,6
46910,away,Aston Villa,John McGinn,7
46910,away,Aston Villa,Anwar El Ghazi,21
46910,away,Aston Villa,Mbwana Samatta,20
46910,away,Aston Villa,Trézéguet,17
46911,home,Norwich City,Tim Krul,1
46911,home,Norwich City,Timm Klose,15
46911,home,Norwich City,Max Aarons,2
46911,home,Norwich City,Jamal Lewis,12
46911,home,Norwich City,Ben Godfrey,4
46911,home,Norwich City,Kenny McLean,23
46911,home,Norwich City,Lukas Rupp,7
46911,home,Norwich City,Alexander Tettey,27
46911,home,Norwich City,Onel Hernández,11
46911,home,Norwich City,Ondrej Duda,25
46911,home,Norwich City,Josip Drmic,20
46911,away,Everton,Jordan Pickford,1
46911,away,Everton,Mason Holgate,2
46911,away,Everton,Michael Keane,5
46911,away,Everton,Lucas Digne,12
46911,away,Everton,Séamus Coleman,23
46911,away,Everton,André Gomes,21
46911,away,Everton,Bernard,20
46911,away,Everton,Alex Iwobi,17
46911,away,Everton,Tom Davies,26
46911,away,Everton,Dominic Calvert-Lewin,9
46911,away,Everton,Richarlison,7
46912,home,Southampton,Alex McCarthy,1
46912,home,Southampton,Ryan Bertrand,21
46912,home,Southampton,Jan Bednarek,35
46912,home,Southampton,Yan Valery,43
46912,home,Southampton,Jack Stephens,5
46912,home,Southampton,Stuart Armstrong,17
46912,home,Southampton,Nathan Redmond,22
46912,home,Southampton,James Ward-Prowse,16
46912,home,Southampton,Pierre-Emile Højbjerg 90 +,23
46912,home,Southampton,Danny Ings 90 +,9
46912,home,Southampton,Michael Obafemi,20
46912,away,Arsenal,Emiliano Martínez,26
46912,away,Arsenal,Rob Holding,16
46912,away,Arsenal,Shkodran Mustafi,20
46912,away,Arsenal,Kieran Tierney,3
46912,away,Arsenal,Granit Xhaka,34
46912,away,Arsenal,Dani Ceballos,8
46912,away,Arsenal,Héctor Bellerín,2
46912,away,Arsenal,Bukayo Saka,77
46912,away,Arsenal,Nicolas Pépé,19
46912,away,Arsenal,Pierre-Emerick Aubameyang,14
46912,away,Arsenal,Eddie Nketiah,30
46913,home,Tottenham Hotspur,Hugo Lloris,1
46913,home,Tottenham Hotspur,Serge Aurier,24
46913,home,Tottenham Hotspur,Davinson Sánchez,6
46913,home,Tottenham Hotspur,Ben Davies,33
46913,home,Tottenham Hotspur,Eric Dier,15
46913,home,Tottenham Hotspur,Dele Alli,20
46913,home,Tottenham Hotspur,Giovani Lo Celso,18
46913,home,Tottenham Hotspur,Son Heung-Min,7
46913,home,Tottenham Hotspur,Lucas Moura,27
46913,home,Tottenham Hotspur,Moussa Sissoko,17
46913,home,Tottenham Hotspur,Harry Kane,10
46913,away,West Ham United,Lukasz Fabianski,1
46913,away,West Ham United,Aaron Cresswell,3
46913,away,West Ham United,Issa Diop,23
46913,away,West Ham United,Ryan Fredericks,24
46913,away,West Ham United,Fabián Balbuena,4
46913,away,West Ham United,Tomas Soucek,28
46913,away,West Ham United,Mark Noble,16
46913,away,West Ham United,Pablo Fornals,18
46913,away,West Ham United,Jarrod Bowen,17
46913,away,West Ham United,Declan Rice,41
46913,away,West Ham United,Michail Antonio,30
46914,home,Wolverhampton Wanderers,Rui Patrício,11
46914,home,Wolverhampton Wanderers,Romain Saïss,27
46914,home,Wolverhampton Wanderers,Conor Coady,16
46914,home,Wolverhampton Wanderers,Willy Boly,15
46914,home,Wolverhampton Wanderers,Jonny,19
46914,home,Wolverhampton Wanderers,Matt Doherty,2
46914,home,Wolverhampton Wanderers,João Moutinho 90 +,28
46914,home,Wolverhampton Wanderers,Rúben Neves,8
46914,home,Wolverhampton Wanderers,Diogo Jota,18
46914,home,Wolverhampton Wanderers,Raúl Jiménez,9
46914,home,Wolverhampton Wanderers,Adama Traoré,37
46914,away,AFC Bournemouth,Aaron Ramsdale,12
46914,away,AFC Bournemouth,Adam Smith,15
46914,away,AFC Bournemouth,Nathan Aké,5
46914,away,AFC Bournemouth,Steve Cook,3
46914,away,AFC Bournemouth,Jack Stacey,17
46914,away,AFC Bournemouth,Lewis Cook,16
46914,away,AFC Bournemouth,David Brooks,20
46914,away,AFC Bournemouth,Jefferson Lerma,8
46914,away,AFC Bournemouth,Junior Stanislas,19
46914,away,AFC Bournemouth,Philip Billing,29
46914,away,AFC Bournemouth,Callum Wilson,13
46915,home,Arsenal,Emiliano Martínez,26
46915,home,Arsenal,David Luiz,23
46915,home,Arsenal,Shkodran Mustafi,20
46915,home,Arsenal,Sead Kolasinac,31
46915,home,Arsenal,Granit Xhaka,34
46915,home,Arsenal,Héctor Bellerín,2
46915,home,Arsenal,Kieran Tierney,3
46915,home,Arsenal,Dani Ceballos,8
46915,home,Arsenal,Reiss Nelson,24
46915,home,Arsenal,Alexandre Lacazette,9
46915,home,Arsenal,Pierre-Emerick Aubameyang,14
46915,away,Norwich City,Tim Krul,1
46915,away,Norwich City,Ben Godfrey,4
46915,away,Norwich City,Max Aarons,2
46915,away,Norwich City,Alexander Tettey,27
46915,away,Norwich City,Jamal Lewis,12
46915,away,Norwich City,Kenny McLean,23
46915,away,Norwich City,Todd Cantwell,14
46915,away,Norwich City,Lukas Rupp,7
46915,away,Norwich City,Tom Trybull,19
46915,away,Norwich City,Emiliano Buendía,17
46915,away,Norwich City,Teemu Pukki,22
46916,home,Aston Villa,Ørjan Nyland,25
46916,home,Aston Villa,Tyrone Mings,40
46916,home,Aston Villa,Kortney Hause,30
46916,home,Aston Villa,Ezri Konsa Ngoyo,15
46916,home,Aston Villa,Matt Targett,18
46916,home,Aston Villa,Jack Grealish,10
46916,home,Aston Villa,Marvelous Nakamba,11
46916,home,Aston Villa,Douglas Luiz,6
46916,home,Aston Villa,Conor Hourihane,14
46916,home,Aston Villa,Mbwana Samatta,20
46916,home,Aston Villa,Keinan Davis,39
46916,away,Wolverhampton Wanderers,Rui Patrício,11
46916,away,Wolverhampton Wanderers,Romain Saïss,27
46916,away,Wolverhampton Wanderers,Conor Coady,16
46916,away,Wolverhampton Wanderers,Willy Boly,15
46916,away,Wolverhampton Wanderers,Jonny,19
