gameid,type,team,name,number
22617,home,Leicester City,Ben Chilwell,3
22617,home,Leicester City,Matty James,22
22617,home,Leicester City,Demarai Gray,7
22617,home,Leicester City,Marc Albrighton,11
22617,home,Leicester City,Wilfred Ndidi,25
22617,home,Leicester City,Riyad Mahrez,26
22617,home,Leicester City,Jamie Vardy,9
22617,away,Stoke City,Jack Butland,1
22617,away,Stoke City,Moritz Bauer,2
22617,away,Stoke City,Bruno Martins Indi,15
22617,away,Stoke City,Konstantinos Stafylidis,21
22617,away,Stoke City,Kurt Zouma,6
22617,away,Stoke City,Eric Maxim Choupo-Moting,10
22617,away,Stoke City,Xherdan Shaqiri,22
22617,away,Stoke City,Geoff Cameron,20
22617,away,Stoke City,Joe Allen,4
22617,away,Stoke City,Badou Ndiaye,27
22617,away,Stoke City,Mame Biram Diouf,18
22618,home,Liverpool,Loris Karius,1
22618,home,Liverpool,Virgil van Dijk,4
22618,home,Liverpool,Joel Matip,32
22618,home,Liverpool,Andrew Robertson,26
22618,home,Liverpool,Trent Alexander-Arnold,66
22618,home,Liverpool,James Milner,7
22618,home,Liverpool,Alex Oxlade-Chamberlain,21
22618,home,Liverpool,Emre Can,23
22618,home,Liverpool,Roberto Firmino,9
22618,home,Liverpool,Sadio Mané,19
22618,home,Liverpool,Mohamed Salah,11
22618,away,West Ham United,Adrián,13
22618,away,West Ham United,Aaron Cresswell,3
22618,away,West Ham United,Angelo Ogbonna,21
22618,away,West Ham United,James Collins,19
22618,away,West Ham United,Patrice Evra,27
22618,away,West Ham United,Cheikhou Kouyaté,8
22618,away,West Ham United,Mark Noble,16
22618,away,West Ham United,Pablo Zabaleta,5
22618,away,West Ham United,Marko Arnautovic,7
22618,away,West Ham United,Manuel Lanzini,10
22618,away,West Ham United,João Mário,18
22619,home,Manchester United,David de Gea,1
22619,home,Manchester United,Chris Smalling,12
22619,home,Manchester United,Ashley Young,18
22619,home,Manchester United,Victor Lindelöf,2
22619,home,Manchester United,Luis Antonio Valencia,25
22619,home,Manchester United,Paul Pogba,6
22619,home,Manchester United,Nemanja Matic,31
22619,home,Manchester United,Scott McTominay,39
22619,home,Manchester United,Alexis Sánchez,7
22619,home,Manchester United,Anthony Martial,11
22619,home,Manchester United,Romelu Lukaku,9
22619,away,Chelsea,Thibaut Courtois,13
22619,away,Chelsea,César Azpilicueta,28
22619,away,Chelsea,Andreas Christensen,27
22619,away,Chelsea,Antonio Rüdiger,2
22619,away,Chelsea,Victor Moses,15
22619,away,Chelsea,N'Golo Kanté,7
22619,away,Chelsea,Daniel Drinkwater,6
22619,away,Chelsea,Marcos Alonso,3
22619,away,Chelsea,Álvaro Morata,9
22619,away,Chelsea,Eden Hazard,10
22619,away,Chelsea,Willian,22
22620,home,Watford,Orestis Karnezis,30
22620,home,Watford,Sebastian Prödl,5
22620,home,Watford,Daryl Janmaat,2
22620,home,Watford,José Holebas,25
22620,home,Watford,Adrian Mariappa,6
22620,home,Watford,Etienne Capoue,29
22620,home,Watford,Abdoulaye Doucouré,16
22620,home,Watford,Richarlison,11
22620,home,Watford,Roberto Pereyra,37
22620,home,Watford,Gerard Deulofeu,7
22620,home,Watford,Troy Deeney,9
22620,away,Everton,Jordan Pickford,1
22620,away,Everton,Michael Keane,4
22620,away,Everton,Jonjoe Kenny,43
22620,away,Everton,Cuco Martina,15
22620,away,Everton,Ashley Williams,5
22620,away,Everton,Idrissa Gueye,17
22620,away,Everton,Tom Davies,26
22620,away,Everton,Wayne Rooney,10
22620,away,Everton,Theo Walcott,11
22620,away,Everton,Gylfi Sigurdsson,18
22620,away,Everton,Oumar Niasse,19
22621,home,West Bromwich Albion,Ben Foster,1
22621,home,West Bromwich Albion,Jonny Evans,6
22621,home,West Bromwich Albion,Craig Dawson,25
22621,home,West Bromwich Albion,Kieran Gibbs,3
22621,home,West Bromwich Albion,Ahmed Hegazi,26
22621,home,West Bromwich Albion,Matt Phillips,10
22621,home,West Bromwich Albion,Gareth Barry,18
22621,home,West Bromwich Albion,Grzegorz Krychowiak,20
22621,home,West Bromwich Albion,James McClean,14
22621,home,West Bromwich Albion,Jay Rodriguez,19
22621,home,West Bromwich Albion,Salomón Rondón,9
22621,away,Huddersfield Town,Jonas Lössl,1
22621,away,Huddersfield Town,Zanka,25
22621,away,Huddersfield Town,Florent Hadergjonaj,33
22621,away,Huddersfield Town,Christopher Schindler,26
22621,away,Huddersfield Town,Terence Kongolo,5
22621,away,Huddersfield Town,Collin Quaner,23
22621,away,Huddersfield Town,Danny Williams,19
22621,away,Huddersfield Town,Rajiv van La Parra,17
22621,away,Huddersfield Town,Alex Pritchard,21
22621,away,Huddersfield Town,Jonathan Hogg,6
22621,away,Huddersfield Town,Steve Mounie,24
22622,home,Brighton and Hove Albion,Mat Ryan,1
22622,home,Brighton and Hove Albion,Lewis Dunk,5
22622,home,Brighton and Hove Albion,Ezequiel Schelotto,21
22622,home,Brighton and Hove Albion,Gaëtan Bong,3
22622,home,Brighton and Hove Albion,Shane Duffy,22
22622,home,Brighton and Hove Albion,José Izquierdo,19
22622,home,Brighton and Hove Albion,Davy Pröpper,24
22622,home,Brighton and Hove Albion,Anthony Knockaert,11
22622,home,Brighton and Hove Albion,Dale Stephens,6
22622,home,Brighton and Hove Albion,Pascal Groß,13
22622,home,Brighton and Hove Albion,Glenn Murray,17
22622,away,Arsenal,Petr Cech,33
22622,away,Arsenal,Shkodran Mustafi,20
22622,away,Arsenal,Calum Chambers,21
22622,away,Arsenal,Sead Kolasinac,31
22622,away,Arsenal,Laurent Koscielny,6
22622,away,Arsenal,Jack Wilshere,10
22622,away,Arsenal,Mesut Özil,11
22622,away,Arsenal,Alex Iwobi,17
22622,away,Arsenal,Henrikh Mkhitaryan,7
22622,away,Arsenal,Granit Xhaka,29
22622,away,Arsenal,Pierre-Emerick Aubameyang,14
22623,home,Burnley,Nick Pope,29
22623,home,Burnley,Matthew Lowton,2
22623,home,Burnley,Stephen Ward,23
22623,home,Burnley,Ben Mee,6
22623,home,Burnley,James Tarkowski,5
22623,home,Burnley,Jóhann Gudmundsson,17
22623,home,Burnley,Ashley Westwood,18
22623,home,Burnley,Jack Cork,4
22623,home,Burnley,Aaron Lennon,25
22623,home,Burnley,Ashley Barnes,10
22623,home,Burnley,Jeff Hendrick,13
22623,away,Everton,Jordan Pickford,1
22623,away,Everton,Michael Keane,4
22623,away,Everton,Séamus Coleman,23
22623,away,Everton,Cuco Martina,15
22623,away,Everton,Ashley Williams,5
22623,away,Everton,Tom Davies,26
22623,away,Everton,Idrissa Gueye,17
22623,away,Everton,Gylfi Sigurdsson,18
22623,away,Everton,Dominic Calvert-Lewin,29
22623,away,Everton,Cenk Tosun,14
22623,away,Everton,Theo Walcott,11
22624,home,Crystal Palace,Wayne Hennessey,13
22624,home,Crystal Palace,Aaron Wan-Bissaka,29
22624,home,Crystal Palace,Martin Kelly,34
22624,home,Crystal Palace,James Tomkins,5
22624,home,Crystal Palace,Patrick van Aanholt,3
22624,home,Crystal Palace,Andros Townsend,10
22624,home,Crystal Palace,Jeffrey Schlupp,15
22624,home,Crystal Palace,James McArthur,18
22624,home,Crystal Palace,Luka Milivojevic,4
22624,home,Crystal Palace,Christian Benteke,17
22624,home,Crystal Palace,Alexander Sørloth,9
22624,away,Manchester United,David de Gea,1
22624,away,Manchester United,Chris Smalling,12
22624,away,Manchester United,Luis Antonio Valencia,25
22624,away,Manchester United,Ashley Young,18
22624,away,Manchester United,Victor Lindelöf,2
22624,away,Manchester United,Nemanja Matic,31
22624,away,Manchester United,Paul Pogba,6
22624,away,Manchester United,Scott McTominay,39
22624,away,Manchester United,Jesse Lingard,14
22624,away,Manchester United,Alexis Sánchez,7
22624,away,Manchester United,Romelu Lukaku,9
22625,home,Leicester City,Kasper Schmeichel,1
22625,home,Leicester City,Harry Maguire,15
22625,home,Leicester City,Christian Fuchs,28
22625,home,Leicester City,Daniel Amartey,18
22625,home,Leicester City,Wes Morgan,5
22625,home,Leicester City,Matty James,22
22625,home,Leicester City,Adrien Silva,14
22625,home,Leicester City,Wilfred Ndidi,25
22625,home,Leicester City,Jamie Vardy,9
22625,home,Leicester City,Marc Albrighton,11
22625,home,Leicester City,Riyad Mahrez,26
22625,away,AFC Bournemouth,Asmir Begovic,27
22625,away,AFC Bournemouth,Simon Francis,2
22625,away,AFC Bournemouth,Steve Cook,3
22625,away,AFC Bournemouth,Nathan Aké,5
22625,away,AFC Bournemouth,Charlie Daniels,11
22625,away,AFC Bournemouth,Dan Gosling,4
22625,away,AFC Bournemouth,Adam Smith,15
22625,away,AFC Bournemouth,Junior Stanislas,19
22625,away,AFC Bournemouth,Lewis Cook,16
22625,away,AFC Bournemouth,Callum Wilson,13
22625,away,AFC Bournemouth,Joshua King,17
22626,home,Liverpool,Loris Karius,1
22626,home,Liverpool,Dejan Lovren,6
22626,home,Liverpool,Trent Alexander-Arnold,66
22626,home,Liverpool,Virgil van Dijk,4
22626,home,Liverpool,Andrew Robertson,26
22626,home,Liverpool,Alex Oxlade-Chamberlain,21
22626,home,Liverpool,Jordan Henderson,14
22626,home,Liverpool,Emre Can,23
22626,home,Liverpool,Mohamed Salah,11
22626,home,Liverpool,Roberto Firmino,9
22626,home,Liverpool,Sadio Mané,19
22626,away,Newcastle United,Martin Dubravka,12
22626,away,Newcastle United,Paul Dummett,3
22626,away,Newcastle United,Florian Lejeune,20
22626,away,Newcastle United,Jamaal Lascelles,6
22626,away,Newcastle United,Mikel Merino,23
22626,away,Newcastle United,Kenedy,15
22626,away,Newcastle United,DeAndre Yedlin,22
22626,away,Newcastle United,Mohamed Diamé,10
22626,away,Newcastle United,Dwight Gayle,9
22626,away,Newcastle United,Jacob Murphy,7
22626,away,Newcastle United,Christian Atsu,30
22627,home,Manchester City,Ederson,31
22627,home,Manchester City,Aymeric Laporte,14
22627,home,Manchester City,Oleksandr Zinchenko,35
22627,home,Manchester City,Kyle Walker,2
22627,home,Manchester City,Nicolás Otamendi,30
22627,home,Manchester City,Kevin De Bruyne,17
22627,home,Manchester City,David Silva 90 +,21
22627,home,Manchester City,Ilkay Gündogan,8
22627,home,Manchester City,Leroy Sané,19
22627,home,Manchester City,Sergio Agüero,10
22627,home,Manchester City,Bernardo Silva,20
22627,away,Chelsea,Thibaut Courtois,13
22627,away,Chelsea,Antonio Rüdiger,2
22627,away,Chelsea,César Azpilicueta,28
22627,away,Chelsea,Andreas Christensen,27
22627,away,Chelsea,Victor Moses,15
22627,away,Chelsea,Daniel Drinkwater,6
22627,away,Chelsea,Marcos Alonso,3
22627,away,Chelsea,Cesc Fàbregas,4
22627,away,Chelsea,Willian,22
22627,away,Chelsea,Eden Hazard,10
22627,away,Chelsea,Pedro,11
22628,home,Southampton,Alex McCarthy,13
22628,home,Southampton,Cédric Soares,2
22628,home,Southampton,Ryan Bertrand,21
22628,home,Southampton,Jack Stephens,5
22628,home,Southampton,Wesley Hoedt,6
22628,home,Southampton,Josh Sims,39
22628,home,Southampton,Oriol Romeu,14
22628,home,Southampton,Mario Lemina,18
22628,home,Southampton,Dusan Tadic,11
22628,home,Southampton,Nathan Redmond,22
22628,home,Southampton,Guido Carrillo,9
22628,away,Stoke City,Jack Butland,1
22628,away,Stoke City,Konstantinos Stafylidis,21
22628,away,Stoke City,Moritz Bauer,2
22628,away,Stoke City,Bruno Martins Indi,15
22628,away,Stoke City,Kurt Zouma,6
22628,away,Stoke City,Eric Maxim Choupo-Moting,10
22628,away,Stoke City,Badou Ndiaye,27
22628,away,Stoke City,Xherdan Shaqiri,22
22628,away,Stoke City,Geoff Cameron,20
22628,away,Stoke City,Joe Allen,4
22628,away,Stoke City,Mame Biram Diouf,18
22629,home,Swansea City,Lukasz Fabianski,1
22629,home,Swansea City,Alfie Mawson,6
22629,home,Swansea City,Martin Olsson,16
22629,home,Swansea City,Mike van der Hoorn,5
22629,home,Swansea City,Federico Fernández,33
22629,home,Swansea City,Kyle Naughton,26
22629,home,Swansea City,Andy King,24
22629,home,Swansea City,Ki Sung-Yueng,4
22629,home,Swansea City,Sam Clucas,17
22629,home,Swansea City,André Ayew,19
22629,home,Swansea City,Jordan Ayew,18
22629,away,West Ham United,Adrián,13
22629,away,West Ham United,Declan Rice,41
22629,away,West Ham United,Aaron Cresswell,3
22629,away,West Ham United,Winston Reid,2
22629,away,West Ham United,Cheikhou Kouyaté,8
22629,away,West Ham United,Pablo Zabaleta,5
22629,away,West Ham United,Mark Noble,16
22629,away,West Ham United,Patrice Evra,27
22629,away,West Ham United,Manuel Lanzini,10
22629,away,West Ham United,Chicharito,17
22629,away,West Ham United,Marko Arnautovic,7
22630,home,Tottenham Hotspur,Hugo Lloris,1
22630,home,Tottenham Hotspur,Serge Aurier,24
22630,home,Tottenham Hotspur,Ben Davies,33
22630,home,Tottenham Hotspur,Davinson Sánchez,6
22630,home,Tottenham Hotspur,Jan Vertonghen,5
22630,home,Tottenham Hotspur,Dele Alli,20
22630,home,Tottenham Hotspur,Mousa Dembélé,19
22630,home,Tottenham Hotspur,Eric Dier,15
22630,home,Tottenham Hotspur,Christian Eriksen,23
22630,home,Tottenham Hotspur,Son Heung-Min,7
22630,home,Tottenham Hotspur,Harry Kane,10
22630,away,Huddersfield Town,Jonas Lössl,1
22630,away,Huddersfield Town,Terence Kongolo,5
22630,away,Huddersfield Town,Christopher Schindler,26
22630,away,Huddersfield Town,Zanka,25
22630,away,Huddersfield Town,Florent Hadergjonaj,33
22630,away,Huddersfield Town,Rajiv van La Parra,17
22630,away,Huddersfield Town,Alex Pritchard,21
22630,away,Huddersfield Town,Jonathan Hogg,6
22630,away,Huddersfield Town,Collin Quaner,23
22630,away,Huddersfield Town,Danny Williams,19
22630,away,Huddersfield Town,Steve Mounie,24
22631,home,Watford,Orestis Karnezis,30
22631,home,Watford,José Holebas 90 +,25
22631,home,Watford,Adrian Mariappa,6
22631,home,Watford,Daryl Janmaat,2
22631,home,Watford,Sebastian Prödl,5
22631,home,Watford,Etienne Capoue,29
22631,home,Watford,Richarlison,11
22631,home,Watford,Abdoulaye Doucouré,16
22631,home,Watford,André Carrillo,28
22631,home,Watford,Roberto Pereyra,37
22631,home,Watford,Troy Deeney,9
22631,away,West Bromwich Albion,Ben Foster,1
22631,away,West Bromwich Albion,Ahmed Hegazi,26
22631,away,West Bromwich Albion,Jonny Evans,6
22631,away,West Bromwich Albion,Kieran Gibbs,3
22631,away,West Bromwich Albion,Craig Dawson,25
22631,away,West Bromwich Albion,Grzegorz Krychowiak,20
22631,away,West Bromwich Albion,Chris Brunt,11
22631,away,West Bromwich Albion,Jake Livermore,8
22631,away,West Bromwich Albion,Salomón Rondón,9
22631,away,West Bromwich Albion,Matt Phillips,10
22631,away,West Bromwich Albion,Jay Rodriguez,19
22632,home,Arsenal,Petr Cech,33
22632,home,Arsenal,Ainsley Maitland-Niles,30
22632,home,Arsenal,Sead Kolasinac,31
22632,home,Arsenal,Rob Holding,16
22632,home,Arsenal,Shkodran Mustafi,20
22632,home,Arsenal,Alex Iwobi,17
22632,home,Arsenal,Mohamed Elneny,35
22632,home,Arsenal,Mesut Özil,11
22632,home,Arsenal,Henrikh Mkhitaryan,7
22632,home,Arsenal,Granit Xhaka,29
22632,home,Arsenal,Pierre-Emerick Aubameyang,14
22632,away,Watford,Orestis Karnezis,30
22632,away,Watford,José Holebas,25
22632,away,Watford,Adrian Mariappa,6
22632,away,Watford,Sebastian Prödl,5
22632,away,Watford,Daryl Janmaat,2
22632,away,Watford,Roberto Pereyra,37
22632,away,Watford,Etienne Capoue,29
22632,away,Watford,Richarlison,11
22632,away,Watford,Abdoulaye Doucouré,16
22632,away,Watford,Kiko Femenía,21
22632,away,Watford,Troy Deeney,9
22633,home,AFC Bournemouth,Asmir Begovic,27
22633,home,AFC Bournemouth,Simon Francis,2
22633,home,AFC Bournemouth,Nathan Aké,5
22633,home,AFC Bournemouth,Steve Cook,3
22633,home,AFC Bournemouth,Charlie Daniels,11
22633,home,AFC Bournemouth,Dan Gosling,4
22633,home,AFC Bournemouth,Junior Stanislas,19
22633,home,AFC Bournemouth,Adam Smith,15
22633,home,AFC Bournemouth,Lewis Cook,16
22633,home,AFC Bournemouth,Lys Mousset,31
22633,home,AFC Bournemouth,Callum Wilson,13
22633,away,Tottenham Hotspur,Hugo Lloris,1
22633,away,Tottenham Hotspur,Danny Rose,3
22633,away,Tottenham Hotspur,Jan Vertonghen,5
22633,away,Tottenham Hotspur,Serge Aurier,24
22633,away,Tottenham Hotspur,Davinson Sánchez,6
22633,away,Tottenham Hotspur,Dele Alli,20
22633,away,Tottenham Hotspur,Victor Wanyama,12
22633,away,Tottenham Hotspur,Son Heung-Min,7
22633,away,Tottenham Hotspur,Mousa Dembélé,19
22633,away,Tottenham Hotspur,Christian Eriksen,23
22633,away,Tottenham Hotspur,Harry Kane,10
22634,home,Chelsea,Thibaut Courtois,13
22634,home,Chelsea,Andreas Christensen,27
22634,home,Chelsea,César Azpilicueta,28
22634,home,Chelsea,Gary Cahill,24
22634,home,Chelsea,Marcos Alonso,3
22634,home,Chelsea,Davide Zappacosta,21
22634,home,Chelsea,N'Golo Kanté,7
22634,home,Chelsea,Cesc Fàbregas,4
22634,home,Chelsea,Willian,22
22634,home,Chelsea,Eden Hazard,10
22634,home,Chelsea,Olivier Giroud,18
22634,away,Crystal Palace,Wayne Hennessey,13
22634,away,Crystal Palace,James Tomkins,5
22634,away,Crystal Palace,Martin Kelly,34
22634,away,Crystal Palace,Aaron Wan-Bissaka,29
22634,away,Crystal Palace,Patrick van Aanholt,3
22634,away,Crystal Palace,Luka Milivojevic,4
22634,away,Crystal Palace,Andros Townsend,10
22634,away,Crystal Palace,James McArthur,18
22634,away,Crystal Palace,Jeffrey Schlupp,15
22634,away,Crystal Palace,Christian Benteke,17
22634,away,Crystal Palace,Alexander Sørloth,9
22635,home,Everton,Jordan Pickford,1
22635,home,Everton,Séamus Coleman,23
22635,home,Everton,Phil Jagielka,6
22635,home,Everton,Leighton Baines,3
22635,home,Everton,Michael Keane,4
22635,home,Everton,Yannick Bolasie,7
22635,home,Everton,Wayne Rooney,10
22635,home,Everton,Tom Davies,26
22635,home,Everton,Theo Walcott,11
22635,home,Everton,Gylfi Sigurdsson,18
22635,home,Everton,Cenk Tosun,14
22635,away,Brighton and Hove Albion,Mat Ryan,1
22635,away,Brighton and Hove Albion,Ezequiel Schelotto,21
22635,away,Brighton and Hove Albion,Lewis Dunk,5
22635,away,Brighton and Hove Albion,Shane Duffy,22
22635,away,Brighton and Hove Albion,Gaëtan Bong,3
22635,away,Brighton and Hove Albion,Anthony Knockaert,11
22635,away,Brighton and Hove Albion,José Izquierdo,19
22635,away,Brighton and Hove Albion,Davy Pröpper,24
22635,away,Brighton and Hove Albion,Beram Kayal,7
22635,away,Brighton and Hove Albion,Pascal Groß,13
22635,away,Brighton and Hove Albion,Glenn Murray,17
22636,home,Huddersfield Town,Jonas Lössl,1
22636,home,Huddersfield Town,Florent Hadergjonaj,33
22636,home,Huddersfield Town,Scott Malone,3
22636,home,Huddersfield Town,Christopher Schindler,26
22636,home,Huddersfield Town,Zanka,25
22636,home,Huddersfield Town,Tom Ince,22
22636,home,Huddersfield Town,Jonathan Hogg,6
22636,home,Huddersfield Town,Rajiv van La Parra,17
22636,home,Huddersfield Town,Aaron Mooy,10
22636,home,Huddersfield Town,Alex Pritchard,21
22636,home,Huddersfield Town,Steve Mounie,24
22636,away,Swansea City,Lukasz Fabianski,1
22636,away,Swansea City,Alfie Mawson,6
22636,away,Swansea City,Mike van der Hoorn,5
22636,away,Swansea City,Martin Olsson,16
22636,away,Swansea City,Kyle Naughton,26
22636,away,Swansea City,Federico Fernández,33
22636,away,Swansea City,Ki Sung-Yueng,4
22636,away,Swansea City,Andy King,24
22636,away,Swansea City,Sam Clucas,17
22636,away,Swansea City,André Ayew,19
22636,away,Swansea City,Jordan Ayew,18
22637,home,Manchester United,David de Gea,1
22637,home,Manchester United,Eric Bailly,3
22637,home,Manchester United,Ashley Young,18
22637,home,Manchester United,Chris Smalling,12
22637,home,Manchester United,Luis Antonio Valencia,25
22637,home,Manchester United,Juan Mata,8
22637,home,Manchester United,Scott McTominay,39
22637,home,Manchester United,Marcus Rashford,19
22637,home,Manchester United,Nemanja Matic,31
22637,home,Manchester United,Alexis Sánchez 90 +,7
22637,home,Manchester United,Romelu Lukaku,9
22637,away,Liverpool,Loris Karius,1
22637,away,Liverpool,Andrew Robertson,26
22637,away,Liverpool,Virgil van Dijk,4
22637,away,Liverpool,Trent Alexander-Arnold,66
22637,away,Liverpool,Dejan Lovren,6
22637,away,Liverpool,Emre Can,23
22637,away,Liverpool,Alex Oxlade-Chamberlain,21
22637,away,Liverpool,James Milner,7
22637,away,Liverpool,Mohamed Salah,11
22637,away,Liverpool,Roberto Firmino,9
22637,away,Liverpool,Sadio Mané,19
22638,home,Newcastle United,Martin Dubravka,12
22638,home,Newcastle United,DeAndre Yedlin,22
22638,home,Newcastle United,Jamaal Lascelles,6
22638,home,Newcastle United,Paul Dummett,3
22638,home,Newcastle United,Florian Lejeune,20
22638,home,Newcastle United,Kenedy,15
22638,home,Newcastle United,Mohamed Diamé,10
22638,home,Newcastle United,Matt Ritchie,11
22638,home,Newcastle United,Jonjo Shelvey,8
22638,home,Newcastle United,Dwight Gayle,9
22638,home,Newcastle United,Ayoze Pérez,17
22638,away,Southampton,Alex McCarthy,13
22638,away,Southampton,Cédric Soares,2
22638,away,Southampton,Jack Stephens,5
22638,away,Southampton,Wesley Hoedt,6
22638,away,Southampton,Ryan Bertrand,21
22638,away,Southampton,Pierre-Emile Højbjerg,23
22638,away,Southampton,James Ward-Prowse,16
22638,away,Southampton,Mario Lemina,18
22638,away,Southampton,Nathan Redmond,22
22638,away,Southampton,Dusan Tadic,11
22638,away,Southampton,Guido Carrillo,9
22639,home,Stoke City,Jack Butland,1
22639,home,Stoke City,Konstantinos Stafylidis,21
22639,home,Stoke City,Moritz Bauer,2
22639,home,Stoke City,Bruno Martins Indi,15
22639,home,Stoke City,Kurt Zouma,6
22639,home,Stoke City,Geoff Cameron,20
22639,home,Stoke City,Badou Ndiaye,27
22639,home,Stoke City,Joe Allen,4
22639,home,Stoke City,Jesé,11
22639,home,Stoke City,Eric Maxim Choupo-Moting,10
22639,home,Stoke City,Xherdan Shaqiri,22
22639,away,Manchester City,Ederson,31
22639,away,Manchester City,Vincent Kompany,4
22639,away,Manchester City,Kyle Walker,2
22639,away,Manchester City,Oleksandr Zinchenko,35
22639,away,Manchester City,Nicolás Otamendi,30
22639,away,Manchester City,Fernandinho,25
22639,away,Manchester City,David Silva,21
22639,away,Manchester City,Kevin De Bruyne,17
22639,away,Manchester City,Gabriel Jesus,33
22639,away,Manchester City,Raheem Sterling,7
22639,away,Manchester City,Leroy Sané,19
22640,home,West Bromwich Albion,Ben Foster,1
22640,home,West Bromwich Albion,Craig Dawson,25
22640,home,West Bromwich Albion,Allan-Roméo Nyom,2
22640,home,West Bromwich Albion,Ahmed Hegazi,26
22640,home,West Bromwich Albion,Kieran Gibbs,3
22640,home,West Bromwich Albion,Chris Brunt,11
22640,home,West Bromwich Albion,Jake Livermore,8
22640,home,West Bromwich Albion,Grzegorz Krychowiak,20
22640,home,West Bromwich Albion,Salomón Rondón,9
22640,home,West Bromwich Albion,Oliver Burke,17
22640,home,West Bromwich Albion,Matt Phillips,10
22640,away,Leicester City,Kasper Schmeichel,1
22640,away,Leicester City,Ben Chilwell,3
22640,away,Leicester City,Danny Simpson,2
22640,away,Leicester City,Harry Maguire,15
22640,away,Leicester City,Wes Morgan,5
22640,away,Leicester City,Demarai Gray,7
22640,away,Leicester City,Wilfred Ndidi,25
22640,away,Leicester City,Riyad Mahrez,26
22640,away,Leicester City,Shinji Okazaki,20
22640,away,Leicester City,Vicente Iborra,21
22640,away,Leicester City,Jamie Vardy,9
22641,home,West Ham United,Joe Hart,25
22641,home,West Ham United,Angelo Ogbonna,21
22641,home,West Ham United,Aaron Cresswell,3
22641,home,West Ham United,James Collins,19
22641,home,West Ham United,Cheikhou Kouyaté,8
22641,home,West Ham United,Mark Noble,16
22641,home,West Ham United,Pablo Zabaleta,5
22641,home,West Ham United,Michail Antonio,30
22641,home,West Ham United,Manuel Lanzini,10
22641,home,West Ham United,Marko Arnautovic,7
22641,home,West Ham United,João Mário,18
22641,away,Burnley,Nick Pope,29
22641,away,Burnley,Matthew Lowton,2
22641,away,Burnley,Stephen Ward,23
22641,away,Burnley,James Tarkowski,5
22641,away,Burnley,Ben Mee,6
22641,away,Burnley,Jóhann Gudmundsson,17
22641,away,Burnley,Jack Cork,4
22641,away,Burnley,Aaron Lennon,25
22641,away,Burnley,Ashley Westwood,18
22641,away,Burnley,Ashley Barnes,10
22641,away,Burnley,Jeff Hendrick,13
22642,home,AFC Bournemouth,Asmir Begovic,27
22642,home,AFC Bournemouth,Simon Francis,2
22642,home,AFC Bournemouth,Nathan Aké,5
22642,home,AFC Bournemouth,Steve Cook,3
22642,home,AFC Bournemouth,Adam Smith,15
22642,home,AFC Bournemouth,Dan Gosling,4
22642,home,AFC Bournemouth,Junior Stanislas,19
22642,home,AFC Bournemouth,Jordon Ibe,33
22642,home,AFC Bournemouth,Lewis Cook,16
22642,home,AFC Bournemouth,Joshua King,17
22642,home,AFC Bournemouth,Callum Wilson,13
22642,away,West Bromwich Albion,Ben Foster,1
22642,away,West Bromwich Albion,Craig Dawson,25
22642,away,West Bromwich Albion,Ahmed Hegazi,26
22642,away,West Bromwich Albion,Jonny Evans,6
22642,away,West Bromwich Albion,Allan-Roméo Nyom,2
22642,away,West Bromwich Albion,Jake Livermore,8
22642,away,West Bromwich Albion,Claudio Yacob,5
22642,away,West Bromwich Albion,Kieran Gibbs,3
22642,away,West Bromwich Albion,Chris Brunt,11
22642,away,West Bromwich Albion,Jay Rodriguez,19
22642,away,West Bromwich Albion,Salomón Rondón,9
22643,home,Burnley,Nick Pope,29
22643,home,Burnley,Stephen Ward,23
22643,home,Burnley,Matthew Lowton,2
22643,home,Burnley,Kevin Long,28
22643,home,Burnley,James Tarkowski,5
22643,home,Burnley,Aaron Lennon,25
22643,home,Burnley,Jóhann Gudmundsson,17
22643,home,Burnley,Ashley Westwood,18
22643,home,Burnley,Jack Cork,4
22643,home,Burnley,Chris Wood,11
22643,home,Burnley,Ashley Barnes,10
22643,away,Chelsea,Thibaut Courtois,13
22643,away,Chelsea,César Azpilicueta,28
22643,away,Chelsea,Antonio Rüdiger,2
22643,away,Chelsea,Gary Cahill,24
22643,away,Chelsea,N'Golo Kanté,7
22643,away,Chelsea,Tiemoué Bakayoko,14
22643,away,Chelsea,Victor Moses,15
22643,away,Chelsea,Pedro,11
22643,away,Chelsea,Emerson,33
22643,away,Chelsea,Olivier Giroud,18
22643,away,Chelsea,Álvaro Morata,9
22644,home,Huddersfield Town,Jonas Lössl,1
22644,home,Huddersfield Town,Christopher Schindler,26
22644,home,Huddersfield Town,Zanka,25
22644,home,Huddersfield Town,Scott Malone,3
22644,home,Huddersfield Town,Florent Hadergjonaj,33
22644,home,Huddersfield Town,Jonathan Hogg,6
22644,home,Huddersfield Town,Tom Ince,22
22644,home,Huddersfield Town,Alex Pritchard,21
22644,home,Huddersfield Town,Aaron Mooy,10
22644,home,Huddersfield Town,Collin Quaner,23
22644,home,Huddersfield Town,Steve Mounie,24
22644,away,Crystal Palace,Wayne Hennessey,13
22644,away,Crystal Palace,Patrick van Aanholt,3
22644,away,Crystal Palace,James Tomkins,5
22644,away,Crystal Palace,Mamadou Sakho,12
22644,away,Crystal Palace,Aaron Wan-Bissaka,29
22644,away,Crystal Palace,James McArthur,18
22644,away,Crystal Palace,Jeffrey Schlupp,15
22644,away,Crystal Palace,Luka Milivojevic,4
