home,away,date,gh,ga,full_time,competition,home_ident,away_ident,home_country,away_country,home_code,away_code,home_continent,away_continent,continent,level
Ball Dogs,Asoms Paradise,2011-10-23,1,2,F,grenada,Ball Dogs (Grenada),Asoms Paradise (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Eagles Super Strikers,Hard Rock,2011-10-23,2,2,F,grenada,Eagles Super Strikers (Grenada),Hard Rock (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Fontenoy United,Grenada Boys Secondary School,2011-10-23,0,1,F,grenada,Fontenoy United (Grenada),Grenada Boys Secondary School (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Grenada Boys Secondary School,South Stars,2011-10-30,3,0,F,grenada,Grenada Boys Secondary School (Grenada),South Stars (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Hard Rock,Fontenoy United,2011-10-30,0,1,F,grenada,Hard Rock (Grenada),Fontenoy United (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Carib Hurricane,Eagles Super Strikers,2011-10-30,1,1,F,grenada,Carib Hurricane (Grenada),Eagles Super Strikers (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Asoms Paradise,Chantimelle,2011-10-30,3,0,F,grenada,Asoms Paradise (Grenada),Chantimelle (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Queens Park Rangers,Ball Dogs,2011-10-30,1,0,F,grenada,Queens Park Rangers (Grenada),Ball Dogs (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Hard Rock,Boca Juniors St Patrick FC,2012-06-09,1,0,F,grenada,Hard Rock (Grenada),Boca Juniors St Patrick FC (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Grenada Boys Secondary School,Chantimelle,2012-06-10,4,0,F,grenada,Grenada Boys Secondary School (Grenada),Chantimelle (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Fontenoy United,Carib Hurricane,2012-06-10,1,1,F,grenada,Fontenoy United (Grenada),Carib Hurricane (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Police,Eagles Super Strikers,2012-06-13,0,2,F,grenada,Police (Grenada),Eagles Super Strikers (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Boca Juniors St Patrick FC,Carib Hurricane,2012-06-16,1,1,F,grenada,Boca Juniors St Patrick FC (Grenada),Carib Hurricane (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
