scoring_player,scoring_team,time,GH,GA,game,date,season
Tino Kadewere,Olympique Lyonnais,74,2,1,Olympique Lyonnais vs. AS Saint-Étienne 2:1,2020-11-08,2020-2021
Hatem Ben Arfa,Girondins Bordeaux,36,0,1,Stade Rennais vs. Girondins Bordeaux 0:1,2020-11-20,2020-2021
Kylian Mbappé,Paris Saint-Germain,26,0,1,AS Monaco vs. Paris Saint-Germain 3:2,2020-11-20,2020-2021
Kylian Mbappé,Paris Saint-Germain,36,0,2,AS Monaco vs. Paris Saint-Germain 3:2,2020-11-20,2020-2021
Kevin Volland,AS Monaco,52,1,2,AS Monaco vs. Paris Saint-Germain 3:2,2020-11-20,2020-2021
Kevin Volland,AS Monaco,65,2,2,AS Monaco vs. Paris Saint-Germain 3:2,2020-11-20,2020-2021
Cesc Fàbregas,AS Monaco,84,3,2,AS Monaco vs. Paris Saint-Germain 3:2,2020-11-20,2020-2021
Franck Honorat,Stade Brestois 29,7,1,0,Stade Brestois 29 vs. AS Saint-Étienne 4:1,2020-11-21,2020-2021
Jean-Kévin Duverne,Stade Brestois 29,23,2,0,Stade Brestois 29 vs. AS Saint-Étienne 4:1,2020-11-21,2020-2021
Mahdi Camara,AS Saint-Étienne,30,2,1,Stade Brestois 29 vs. AS Saint-Étienne 4:1,2020-11-21,2020-2021
Irvin Cardona,Stade Brestois 29,33,3,1,Stade Brestois 29 vs. AS Saint-Étienne 4:1,2020-11-21,2020-2021
Steve Mounié,Stade Brestois 29,38,4,1,Stade Brestois 29 vs. AS Saint-Étienne 4:1,2020-11-21,2020-2021
Randal Kolo Muani,FC Nantes,28,1,0,FC Nantes vs. FC Metz 1:1,2020-11-22,2020-2021
Aaron Leya Iseka,FC Metz,45,1,1,FC Nantes vs. FC Metz 1:1,2020-11-22,2020-2021
Arnaud Kalimuendo,RC Lens,23,0,1,Dijon FCO vs. RC Lens 0:1,2020-11-22,2020-2021
Pedro Mendes,Montpellier HSC,8,1,0,Montpellier HSC vs. RC Strasbourg 4:3,2020-11-22,2020-2021
Andy Delort,Montpellier HSC,13,2,0,Montpellier HSC vs. RC Strasbourg 4:3,2020-11-22,2020-2021
Kenny Lala,RC Strasbourg,22,2,1,Montpellier HSC vs. RC Strasbourg 4:3,2020-11-22,2020-2021
Habib Diallo,RC Strasbourg,26,2,2,Montpellier HSC vs. RC Strasbourg 4:3,2020-11-22,2020-2021
Andy Delort,Montpellier HSC,31,3,2,Montpellier HSC vs. RC Strasbourg 4:3,2020-11-22,2020-2021
Ludovic Ajorque,RC Strasbourg,45,3,3,Montpellier HSC vs. RC Strasbourg 4:3,2020-11-22,2020-2021
Gaëtan Laborde,Montpellier HSC,68,4,3,Montpellier HSC vs. RC Strasbourg 4:3,2020-11-22,2020-2021
Renaud Ripart,Nîmes Olympique,62,0,1,Stade de Reims vs. Nîmes Olympique 0:1,2020-11-22,2020-2021
Tino Kadewere,Olympique Lyonnais,78,0,1,Angers SCO vs. Olympique Lyonnais 0:1,2020-11-22,2020-2021
Yusuf Yazıcı,Lille OSC,29,1,0,Lille OSC vs. FC Lorient 4:0,2020-11-22,2020-2021
Yusuf Yazıcı,Lille OSC,51,2,0,Lille OSC vs. FC Lorient 4:0,2020-11-22,2020-2021
Luiz Araújo,Lille OSC,57,3,0,Lille OSC vs. FC Lorient 4:0,2020-11-22,2020-2021
Jonathan David,Lille OSC,89,4,0,Lille OSC vs. FC Lorient 4:0,2020-11-22,2020-2021
Gaël Kakuta,RC Lens,27,1,0,RC Lens vs. FC Nantes 1:1,2020-11-25,2020-2021
Abdoulaye Touré,FC Nantes,81,1,1,RC Lens vs. FC Nantes 1:1,2020-11-25,2020-2021
Adrien Thomasson,RC Strasbourg,24,1,0,RC Strasbourg vs. Stade Rennais 1:1,2020-11-27,2020-2021
Adrien Hunou,Stade Rennais,60,1,1,RC Strasbourg vs. Stade Rennais 1:1,2020-11-27,2020-2021
Florian Thauvin,Olympique Marseille,2,1,0,Olympique Marseille vs. FC Nantes 3:1,2020-11-28,2020-2021
Dimitri Payet,Olympique Marseille,35,2,0,Olympique Marseille vs. FC Nantes 3:1,2020-11-28,2020-2021
Darío Benedetto,Olympique Marseille,60,3,0,Olympique Marseille vs. FC Nantes 3:1,2020-11-28,2020-2021
Ludovic Blas,FC Nantes,73,3,1,Olympique Marseille vs. FC Nantes 3:1,2020-11-28,2020-2021
Timothée Pembélé,Girondins Bordeaux,10,0,1,Paris Saint-Germain vs. Girondins Bordeaux 2:2,2020-11-28,2020-2021
Neymar,Paris Saint-Germain,27,1,1,Paris Saint-Germain vs. Girondins Bordeaux 2:2,2020-11-28,2020-2021
Moise Kean,Paris Saint-Germain,28,2,1,Paris Saint-Germain vs. Girondins Bordeaux 2:2,2020-11-28,2020-2021
Yacine Adli,Girondins Bordeaux,60,2,2,Paris Saint-Germain vs. Girondins Bordeaux 2:2,2020-11-28,2020-2021
Karl Toko Ekambi,Olympique Lyonnais,21,1,0,Olympique Lyonnais vs. Stade de Reims 3:0,2020-11-29,2020-2021
Bruno Guimarães,Olympique Lyonnais,48,2,0,Olympique Lyonnais vs. Stade de Reims 3:0,2020-11-29,2020-2021
Moussa Dembélé,Olympique Lyonnais,65,3,0,Olympique Lyonnais vs. Stade de Reims 3:0,2020-11-29,2020-2021
Mathias Pereira Lage,Angers SCO,22,0,1,RC Lens vs. Angers SCO 1:3,2020-11-29,2020-2021
Arnaud Kalimuendo,RC Lens,34,1,1,RC Lens vs. Angers SCO 1:3,2020-11-29,2020-2021
Stéphane Bahoken,Angers SCO,49,1,2,RC Lens vs. Angers SCO 1:3,2020-11-29,2020-2021
Pierrick Capelle,Angers SCO,90,1,3,RC Lens vs. Angers SCO 1:3,2020-11-29,2020-2021
Petar Škuletić,Montpellier HSC,79,0,1,FC Lorient vs. Montpellier HSC 0:1,2020-11-29,2020-2021
Irvin Cardona,Stade Brestois 29,12,0,1,FC Metz vs. Stade Brestois 29 0:2,2020-11-29,2020-2021
Irvin Cardona,Stade Brestois 29,63,0,2,FC Metz vs. Stade Brestois 29 0:2,2020-11-29,2020-2021
Sofiane Diop,AS Monaco,19,1,0,AS Monaco vs. Nîmes Olympique 3:0,2020-11-29,2020-2021
Gelson Martins,AS Monaco,75,2,0,AS Monaco vs. Nîmes Olympique 3:0,2020-11-29,2020-2021
Kevin Volland,AS Monaco,77,3,0,AS Monaco vs. Nîmes Olympique 3:0,2020-11-29,2020-2021
Mama Baldé,Dijon FCO,21,0,1,OGC Nice vs. Dijon FCO 1:3,2020-11-29,2020-2021
Ngonda Muzinga,Dijon FCO,31,0,2,OGC Nice vs. Dijon FCO 1:3,2020-11-29,2020-2021
Mama Baldé,Dijon FCO,66,0,3,OGC Nice vs. Dijon FCO 1:3,2020-11-29,2020-2021
Amine Gouiri,OGC Nice,80,1,3,OGC Nice vs. Dijon FCO 1:3,2020-11-29,2020-2021
Wahbi Khazri,AS Saint-Étienne,33,1,0,AS Saint-Étienne vs. Lille OSC 1:1,2020-11-29,2020-2021
Jonathan Ikoné,Lille OSC,65,1,1,AS Saint-Étienne vs. Lille OSC 1:1,2020-11-29,2020-2021
Darío Benedetto,Olympique Marseille,57,0,1,Nîmes Olympique vs. Olympique Marseille 0:2,2020-12-04,2020-2021
Valère Germain,Olympique Marseille,84,0,2,Nîmes Olympique vs. Olympique Marseille 0:2,2020-12-04,2020-2021
Arnaud Kalimuendo,RC Lens,28,0,1,Stade Rennais vs. RC Lens 0:2,2020-12-05,2020-2021
Ignatius Ganago,RC Lens,78,0,2,Stade Rennais vs. RC Lens 0:2,2020-12-05,2020-2021
Colin Dagba,Paris Saint-Germain,33,0,1,Montpellier HSC vs. Paris Saint-Germain 1:3,2020-12-05,2020-2021
Stephy Mavididi,Montpellier HSC,41,1,1,Montpellier HSC vs. Paris Saint-Germain 1:3,2020-12-05,2020-2021
Moise Kean,Paris Saint-Germain,77,1,2,Montpellier HSC vs. Paris Saint-Germain 1:3,2020-12-05,2020-2021
Kylian Mbappé,Paris Saint-Germain,90,1,3,Montpellier HSC vs. Paris Saint-Germain 1:3,2020-12-05,2020-2021
Jonathan David,Lille OSC,53,1,0,Lille OSC vs. AS Monaco 2:1,2020-12-06,2020-2021
Yusuf Yazıcı,Lille OSC,65,2,0,Lille OSC vs. AS Monaco 2:1,2020-12-06,2020-2021
Pietro Pellegri,AS Monaco,90,2,1,Lille OSC vs. AS Monaco 2:1,2020-12-06,2020-2021
Angelo Fulgini,Angers SCO,10,1,0,Angers SCO vs. FC Lorient 2:0,2020-12-06,2020-2021
Pierrick Capelle,Angers SCO,90,2,0,Angers SCO vs. FC Lorient 2:0,2020-12-06,2020-2021
Hatem Ben Arfa,Girondins Bordeaux,84,1,0,Girondins Bordeaux vs. Stade Brestois 29 1:0,2020-12-06,2020-2021
Dimitri Liénard,RC Strasbourg,16,0,1,FC Nantes vs. RC Strasbourg 0:4,2020-12-06,2020-2021
Habib Diallo,RC Strasbourg,34,0,2,FC Nantes vs. RC Strasbourg 0:4,2020-12-06,2020-2021
Ludovic Ajorque,RC Strasbourg,78,0,3,FC Nantes vs. RC Strasbourg 0:4,2020-12-06,2020-2021
Kévin Zohi,RC Strasbourg,83,0,4,FC Nantes vs. RC Strasbourg 0:4,2020-12-06,2020-2021
Memphis Depay,Olympique Lyonnais,17,0,1,FC Metz vs. Olympique Lyonnais 1:3,2020-12-06,2020-2021
Karl Toko Ekambi,Olympique Lyonnais,47,0,2,FC Metz vs. Olympique Lyonnais 1:3,2020-12-06,2020-2021
Karl Toko Ekambi,Olympique Lyonnais,60,0,3,FC Metz vs. Olympique Lyonnais 1:3,2020-12-06,2020-2021
Farid Boulaya,FC Metz,75,1,3,FC Metz vs. Olympique Lyonnais 1:3,2020-12-06,2020-2021
Florian Thauvin,Olympique Marseille,5,1,0,Olympique Marseille vs. AS Monaco 2:1,2020-12-12,2020-2021
Darío Benedetto,Olympique Marseille,13,2,0,Olympique Marseille vs. AS Monaco 2:1,2020-12-12,2020-2021
Wissam Ben Yedder,AS Monaco,79,2,1,Olympique Marseille vs. AS Monaco 2:1,2020-12-12,2020-2021
Stephy Mavididi,Montpellier HSC,16,0,1,RC Lens vs. Montpellier HSC 2:3,2020-12-12,2020-2021
Pedro Mendes,Montpellier HSC,26,0,2,RC Lens vs. Montpellier HSC 2:3,2020-12-12,2020-2021
Jonas Omlin,RC Lens,36,1,2,RC Lens vs. Montpellier HSC 2:3,2020-12-12,2020-2021
Gaël Kakuta,RC Lens,50,2,2,RC Lens vs. Montpellier HSC 2:3,2020-12-12,2020-2021
Gaëtan Laborde,Montpellier HSC,69,2,3,RC Lens vs. Montpellier HSC 2:3,2020-12-12,2020-2021
M'Baye Niang,Stade Rennais,28,0,1,OGC Nice vs. Stade Rennais 0:1,2020-12-13,2020-2021
Franck Honorat,Stade Brestois 29,30,1,0,Stade Brestois 29 vs. Stade de Reims 2:1,2020-12-13,2020-2021
Arber Zeneli,Stade de Reims,65,1,1,Stade Brestois 29 vs. Stade de Reims 2:1,2020-12-13,2020-2021
Steve Mounié,Stade Brestois 29,77,2,1,Stade Brestois 29 vs. Stade de Reims 2:1,2020-12-13,2020-2021
Quentin Boisgard,FC Lorient,2,1,0,FC Lorient vs. Nîmes Olympique 3:0,2020-12-13,2020-2021
Pierre-Yves Hamel,FC Lorient,29,2,0,FC Lorient vs. Nîmes Olympique 3:0,2020-12-13,2020-2021
Yoane Wissa,FC Lorient,90,3,0,FC Lorient vs. Nîmes Olympique 3:0,2020-12-13,2020-2021
Moses Simon,FC Nantes,24,1,0,FC Nantes vs. Dijon FCO 1:1,2020-12-13,2020-2021
Moussa Konaté,Dijon FCO,54,1,1,FC Nantes vs. Dijon FCO 1:1,2020-12-13,2020-2021
Dylan Bronn,FC Metz,35,0,1,RC Strasbourg vs. FC Metz 2:2,2020-12-13,2020-2021
Mohamed Simakan,RC Strasbourg,66,1,1,RC Strasbourg vs. FC Metz 2:2,2020-12-13,2020-2021
Opa Nguette,FC Metz,70,1,2,RC Strasbourg vs. FC Metz 2:2,2020-12-13,2020-2021
Adrien Thomasson,RC Strasbourg,78,2,2,RC Strasbourg vs. FC Metz 2:2,2020-12-13,2020-2021
Jonathan Bamba,Lille OSC,17,1,0,Lille OSC vs. Girondins Bordeaux 2:1,2020-12-13,2020-2021
Toma Bašić,Girondins Bordeaux,29,1,1,Lille OSC vs. Girondins Bordeaux 2:1,2020-12-13,2020-2021
José Fonte,Lille OSC,45,2,1,Lille OSC vs. Girondins Bordeaux 2:1,2020-12-13,2020-2021
Tino Kadewere,Olympique Lyonnais,35,0,1,Paris Saint-Germain vs. Olympique Lyonnais 0:1,2020-12-13,2020-2021
Habib Diallo,RC Strasbourg,77,0,1,Angers SCO vs. RC Strasbourg 0:2,2020-12-16,2020-2021
Ludovic Ajorque,RC Strasbourg,90,0,2,Angers SCO vs. RC Strasbourg 0:2,2020-12-16,2020-2021
Yusuf Yazıcı,Lille OSC,19,0,1,Dijon FCO vs. Lille OSC 0:2,2020-12-16,2020-2021
Timothy Weah,Lille OSC,90,0,2,Dijon FCO vs. Lille OSC 0:2,2020-12-16,2020-2021
Aaron Leya Iseka,FC Metz,50,0,1,Montpellier HSC vs. FC Metz 0:2,2020-12-16,2020-2021
Habib Maïga,FC Metz,90,0,2,Montpellier HSC vs. FC Metz 0:2,2020-12-16,2020-2021
Dan Ndoye,OGC Nice,85,0,1,Nîmes Olympique vs. OGC Nice 0:2,2020-12-16,2020-2021
Alexis Claude-Maurice,OGC Nice,90,0,2,Nîmes Olympique vs. OGC Nice 0:2,2020-12-16,2020-2021
Nicolas Pallois,FC Nantes,18,0,1,Stade de Reims vs. FC Nantes 3:2,2020-12-16,2020-2021
El Bilal Touré,Stade de Reims,68,1,1,Stade de Reims vs. FC Nantes 3:2,2020-12-16,2020-2021
Boulaye Dia,Stade de Reims,72,2,1,Stade de Reims vs. FC Nantes 3:2,2020-12-16,2020-2021
Mathieu Cafaro,Stade de Reims,74,3,1,Stade de Reims vs. FC Nantes 3:2,2020-12-16,2020-2021
Ludovic Blas,FC Nantes,79,3,2,Stade de Reims vs. FC Nantes 3:2,2020-12-16,2020-2021
Arnaud Nordin,AS Saint-Étienne,15,0,1,Girondins Bordeaux vs. AS Saint-Étienne 1:2,2020-12-16,2020-2021
Ui-jo Hwang,Girondins Bordeaux,24,1,1,Girondins Bordeaux vs. AS Saint-Étienne 1:2,2020-12-16,2020-2021
Yvan Neyou,AS Saint-Étienne,75,1,2,Girondins Bordeaux vs. AS Saint-Étienne 1:2,2020-12-16,2020-2021
Anthony Lopes,Stade Brestois 29,39,0,1,Olympique Lyonnais vs. Stade Brestois 29 2:2,2020-12-16,2020-2021
Memphis Depay,Olympique Lyonnais,69,1,1,Olympique Lyonnais vs. Stade Brestois 29 2:2,2020-12-16,2020-2021
Maxwel Cornet,Olympique Lyonnais,81,2,1,Olympique Lyonnais vs. Stade Brestois 29 2:2,2020-12-16,2020-2021
Romain Faivre,Stade Brestois 29,90,2,2,Olympique Lyonnais vs. Stade Brestois 29 2:2,2020-12-16,2020-2021
Issiaga Sylla,RC Lens,1,0,1,AS Monaco vs. RC Lens 0:3,2020-12-16,2020-2021
Simon Banza,RC Lens,33,0,2,AS Monaco vs. RC Lens 0:3,2020-12-16,2020-2021
Gaël Kakuta,RC Lens,39,0,3,AS Monaco vs. RC Lens 0:3,2020-12-16,2020-2021
Kylian Mbappé,Paris Saint-Germain,51,1,0,Paris Saint-Germain vs. FC Lorient 2:0,2020-12-16,2020-2021
Moise Kean,Paris Saint-Germain,60,2,0,Paris Saint-Germain vs. FC Lorient 2:0,2020-12-16,2020-2021
Pape Gueye,Olympique Marseille,24,0,1,Stade Rennais vs. Olympique Marseille 2:1,2020-12-16,2020-2021
Hamari Traoré,Stade Rennais,63,1,1,Stade Rennais vs. Olympique Marseille 2:1,2020-12-16,2020-2021
Adrien Hunou,Stade Rennais,83,2,1,Stade Rennais vs. Olympique Marseille 2:1,2020-12-16,2020-2021
Opa Nguette,FC Metz,30,1,0,FC Metz vs. RC Lens 2:0,2020-12-19,2020-2021
Farid Boulaya,FC Metz,90,2,0,FC Metz vs. RC Lens 2:0,2020-12-19,2020-2021
Yuto Nagatomo,Stade de Reims,20,0,1,Olympique Marseille vs. Stade de Reims 1:1,2020-12-19,2020-2021
Florian Thauvin,Olympique Marseille,45,1,1,Olympique Marseille vs. Stade de Reims 1:1,2020-12-19,2020-2021
Memphis Depay,Olympique Lyonnais,32,0,1,OGC Nice vs. Olympique Lyonnais 1:4,2020-12-19,2020-2021
Tino Kadewere,Olympique Lyonnais,39,0,2,OGC Nice vs. Olympique Lyonnais 1:4,2020-12-19,2020-2021
Amine Gouiri,OGC Nice,43,1,2,OGC Nice vs. Olympique Lyonnais 1:4,2020-12-19,2020-2021
Karl Toko Ekambi,Olympique Lyonnais,63,1,3,OGC Nice vs. Olympique Lyonnais 1:4,2020-12-19,2020-2021
Houssem Aouar,Olympique Lyonnais,73,1,4,OGC Nice vs. Olympique Lyonnais 1:4,2020-12-19,2020-2021
Gaëtan Laborde,Montpellier HSC,45,0,1,Stade Brestois 29 vs. Montpellier HSC 2:2,2020-12-20,2020-2021
Romain Philippoteaux,Stade Brestois 29,58,1,1,Stade Brestois 29 vs. Montpellier HSC 2:2,2020-12-20,2020-2021
Brendan Chardonnet,Stade Brestois 29,79,2,1,Stade Brestois 29 vs. Montpellier HSC 2:2,2020-12-20,2020-2021
Andy Delort,Montpellier HSC,82,2,2,Stade Brestois 29 vs. Montpellier HSC 2:2,2020-12-20,2020-2021
Kevin Volland,AS Monaco,15,0,1,Dijon FCO vs. AS Monaco 0:1,2020-12-20,2020-2021
Romain Thomas,Angers SCO,42,0,1,FC Nantes vs. Angers SCO 1:1,2020-12-20,2020-2021
Charles Traoré,FC Nantes,90,1,1,FC Nantes vs. Angers SCO 1:1,2020-12-20,2020-2021
Harold Moukoudi,AS Saint-Étienne,8,1,0,AS Saint-Étienne vs. Nîmes Olympique 2:2,2020-12-20,2020-2021
Mattéo Ahlinvi,Nîmes Olympique,14,1,1,AS Saint-Étienne vs. Nîmes Olympique 2:2,2020-12-20,2020-2021
Renaud Ripart,Nîmes Olympique,56,1,2,AS Saint-Étienne vs. Nîmes Olympique 2:2,2020-12-20,2020-2021
Arnaud Nordin,AS Saint-Étienne,63,2,2,AS Saint-Étienne vs. Nîmes Olympique 2:2,2020-12-20,2020-2021
Pablo,Girondins Bordeaux,38,0,1,RC Strasbourg vs. Girondins Bordeaux 0:2,2020-12-20,2020-2021
Otávio,Girondins Bordeaux,66,0,2,RC Strasbourg vs. Girondins Bordeaux 0:2,2020-12-20,2020-2021
Damien Da Silva,Stade Rennais,23,0,1,FC Lorient vs. Stade Rennais 0:3,2020-12-20,2020-2021
Benjamin Bourigeaud,Stade Rennais,70,0,2,FC Lorient vs. Stade Rennais 0:3,2020-12-20,2020-2021
Martin Terrier,Stade Rennais,76,0,3,FC Lorient vs. Stade Rennais 0:3,2020-12-20,2020-2021
Yunis Abdelhamid,Stade de Reims,15,0,1,Girondins Bordeaux vs. Stade de Reims 1:3,2020-12-23,2020-2021
Boulaye Dia,Stade de Reims,18,0,2,Girondins Bordeaux vs. Stade de Reims 1:3,2020-12-23,2020-2021
Ui-jo Hwang,Girondins Bordeaux,73,1,2,Girondins Bordeaux vs. Stade de Reims 1:3,2020-12-23,2020-2021
Marshall Munetsi,Stade de Reims,88,1,3,Girondins Bordeaux vs. Stade de Reims 1:3,2020-12-23,2020-2021
Arnaud Kalimuendo,RC Lens,11,1,0,RC Lens vs. Stade Brestois 29 2:1,2020-12-23,2020-2021
Florian Sotoca,RC Lens,34,2,0,RC Lens vs. Stade Brestois 29 2:1,2020-12-23,2020-2021
Gaëtan Charbonnier,Stade Brestois 29,90,2,1,RC Lens vs. Stade Brestois 29 2:1,2020-12-23,2020-2021
Jordan Lotomba,OGC Nice,18,1,0,OGC Nice vs. FC Lorient 2:2,2020-12-23,2020-2021
Jeff Reine-Adélaïde,OGC Nice,34,2,0,OGC Nice vs. FC Lorient 2:2,2020-12-23,2020-2021
Terem Moffi,FC Lorient,49,2,1,OGC Nice vs. FC Lorient 2:2,2020-12-23,2020-2021
Adrian Grbić,FC Lorient,82,2,2,OGC Nice vs. FC Lorient 2:2,2020-12-23,2020-2021
Mattéo Ahlinvi,Nîmes Olympique,31,1,0,Nîmes Olympique vs. Dijon FCO 1:3,2020-12-23,2020-2021
Moussa Konaté,Dijon FCO,75,1,1,Nîmes Olympique vs. Dijon FCO 1:3,2020-12-23,2020-2021
Mama Baldé,Dijon FCO,77,1,2,Nîmes Olympique vs. Dijon FCO 1:3,2020-12-23,2020-2021
Moussa Konaté,Dijon FCO,90,1,3,Nîmes Olympique vs. Dijon FCO 1:3,2020-12-23,2020-2021
Clément Grenier,Stade Rennais,52,1,0,Stade Rennais vs. FC Metz 1:0,2020-12-23,2020-2021
Mathias Pereira Lage,Angers SCO,4,1,0,Angers SCO vs. Olympique Marseille 2:1,2020-12-23,2020-2021
Loïs Diony,Angers SCO,23,2,0,Angers SCO vs. Olympique Marseille 2:1,2020-12-23,2020-2021
Valentin Rongier,Olympique Marseille,75,2,1,Angers SCO vs. Olympique Marseille 2:1,2020-12-23,2020-2021
Karl Toko Ekambi,Olympique Lyonnais,4,1,0,Olympique Lyonnais vs. FC Nantes 3:0,2020-12-23,2020-2021
Tino Kadewere,Olympique Lyonnais,37,2,0,Olympique Lyonnais vs. FC Nantes 3:0,2020-12-23,2020-2021
Lucas Paquetá,Olympique Lyonnais,44,3,0,Olympique Lyonnais vs. FC Nantes 3:0,2020-12-23,2020-2021
Sofiane Diop,AS Monaco,7,1,0,AS Monaco vs. AS Saint-Étienne 2:2,2020-12-23,2020-2021
Mathieu Debuchy,AS Saint-Étienne,21,1,1,AS Monaco vs. AS Saint-Étienne 2:2,2020-12-23,2020-2021
Denis Bouanga,AS Saint-Étienne,29,1,2,AS Monaco vs. AS Saint-Étienne 2:2,2020-12-23,2020-2021
Kevin Volland,AS Monaco,48,2,2,AS Monaco vs. AS Saint-Étienne 2:2,2020-12-23,2020-2021
Timothy Weah,Lille OSC,23,0,1,Montpellier HSC vs. Lille OSC 2:3,2020-12-23,2020-2021
Gaëtan Laborde,Montpellier HSC,57,1,1,Montpellier HSC vs. Lille OSC 2:3,2020-12-23,2020-2021
Jonathan Ikoné,Lille OSC,68,1,2,Montpellier HSC vs. Lille OSC 2:3,2020-12-23,2020-2021
Andy Delort,Montpellier HSC,70,2,2,Montpellier HSC vs. Lille OSC 2:3,2020-12-23,2020-2021
Burak Yılmaz,Lille OSC,86,2,3,Montpellier HSC vs. Lille OSC 2:3,2020-12-23,2020-2021
Timothée Pembélé,Paris Saint-Germain,18,1,0,Paris Saint-Germain vs. RC Strasbourg 4:0,2020-12-23,2020-2021
Kylian Mbappé,Paris Saint-Germain,80,2,0,Paris Saint-Germain vs. RC Strasbourg 4:0,2020-12-23,2020-2021
Idrissa Gueye,Paris Saint-Germain,88,3,0,Paris Saint-Germain vs. RC Strasbourg 4:0,2020-12-23,2020-2021
Moise Kean,Paris Saint-Germain,90,4,0,Paris Saint-Germain vs. RC Strasbourg 4:0,2020-12-23,2020-2021
Steve Mounié,Stade Brestois 29,23,1,0,Stade Brestois 29 vs. OGC Nice 2:0,2021-01-06,2020-2021
Franck Honorat,Stade Brestois 29,28,2,0,Stade Brestois 29 vs. OGC Nice 2:0,2021-01-06,2020-2021
Axel Disasi,AS Monaco,9,0,1,FC Lorient vs. AS Monaco 2:5,2021-01-06,2020-2021
Terem Moffi,FC Lorient,31,1,1,FC Lorient vs. AS Monaco 2:5,2021-01-06,2020-2021
Aleksandr Golovin,AS Monaco,64,1,2,FC Lorient vs. AS Monaco 2:5,2021-01-06,2020-2021
Andreaw Gravillon,FC Lorient,67,2,2,FC Lorient vs. AS Monaco 2:5,2021-01-06,2020-2021
Kevin Volland,AS Monaco,68,2,3,FC Lorient vs. AS Monaco 2:5,2021-01-06,2020-2021
Sofiane Diop,AS Monaco,78,2,4,FC Lorient vs. AS Monaco 2:5,2021-01-06,2020-2021
Guillermo Maripán,AS Monaco,89,2,5,FC Lorient vs. AS Monaco 2:5,2021-01-06,2020-2021
Ludovic Ajorque,RC Strasbourg,36,1,0,RC Strasbourg vs. Nîmes Olympique 5:0,2021-01-06,2020-2021
Habib Diallo,RC Strasbourg,38,2,0,RC Strasbourg vs. Nîmes Olympique 5:0,2021-01-06,2020-2021
Kenny Lala,RC Strasbourg,45,3,0,RC Strasbourg vs. Nîmes Olympique 5:0,2021-01-06,2020-2021
Ludovic Ajorque,RC Strasbourg,51,4,0,RC Strasbourg vs. Nîmes Olympique 5:0,2021-01-06,2020-2021
Majeed Waris,RC Strasbourg,90,5,0,RC Strasbourg vs. Nîmes Olympique 5:0,2021-01-06,2020-2021
Romain Thomas,Angers SCO,5,0,1,Lille OSC vs. Angers SCO 1:2,2021-01-06,2020-2021
Romain Thomas,Angers SCO,10,0,2,Lille OSC vs. Angers SCO 1:2,2021-01-06,2020-2021
Burak Yılmaz,Lille OSC,42,1,2,Lille OSC vs. Angers SCO 1:2,2021-01-06,2020-2021
Memphis Depay,Olympique Lyonnais,39,1,0,Olympique Lyonnais vs. RC Lens 3:2,2021-01-06,2020-2021
Steven Fortès,Olympique Lyonnais,46,2,0,Olympique Lyonnais vs. RC Lens 3:2,2021-01-06,2020-2021
Memphis Depay,Olympique Lyonnais,52,3,0,Olympique Lyonnais vs. RC Lens 3:2,2021-01-06,2020-2021
Florian Sotoca,RC Lens,56,3,1,Olympique Lyonnais vs. RC Lens 3:2,2021-01-06,2020-2021
Cheick Doucouré,RC Lens,89,3,2,Olympique Lyonnais vs. RC Lens 3:2,2021-01-06,2020-2021
Nemanja Radonjić,Olympique Marseille,41,1,0,Olympique Marseille vs. Montpellier HSC 3:1,2021-01-06,2020-2021
Florent Mollet,Montpellier HSC,52,1,1,Olympique Marseille vs. Montpellier HSC 3:1,2021-01-06,2020-2021
Dimitri Payet,Olympique Marseille,80,2,1,Olympique Marseille vs. Montpellier HSC 3:1,2021-01-06,2020-2021
Valère Germain,Olympique Marseille,84,3,1,Olympique Marseille vs. Montpellier HSC 3:1,2021-01-06,2020-2021
Romain Hamouma,AS Saint-Étienne,19,1,0,AS Saint-Étienne vs. Paris Saint-Germain 1:1,2021-01-06,2020-2021
Moise Kean,Paris Saint-Germain,22,1,1,AS Saint-Étienne vs. Paris Saint-Germain 1:1,2021-01-06,2020-2021
Rémi Oudin,Girondins Bordeaux,13,1,0,Girondins Bordeaux vs. FC Lorient 2:1,2021-01-09,2020-2021
Terem Moffi,FC Lorient,23,1,1,Girondins Bordeaux vs. FC Lorient 2:1,2021-01-09,2020-2021
Rémi Oudin,Girondins Bordeaux,43,2,1,Girondins Bordeaux vs. FC Lorient 2:1,2021-01-09,2020-2021
Habib Diallo,RC Strasbourg,21,0,1,RC Lens vs. RC Strasbourg 0:1,2021-01-09,2020-2021
Amine Gouiri,OGC Nice,18,0,1,FC Metz vs. OGC Nice 1:1,2021-01-09,2020-2021
John Boye,FC Metz,79,1,1,FC Metz vs. OGC Nice 1:1,2021-01-09,2020-2021
Guillermo Maripán,AS Monaco,40,1,0,AS Monaco vs. Angers SCO 3:0,2021-01-09,2020-2021
Kevin Volland,AS Monaco,72,2,0,AS Monaco vs. Angers SCO 3:0,2021-01-09,2020-2021
Stevan Jovetić,AS Monaco,81,3,0,AS Monaco vs. Angers SCO 3:0,2021-01-09,2020-2021
Ambroise Oyongo,Montpellier HSC,6,1,0,Montpellier HSC vs. FC Nantes 1:1,2021-01-09,2020-2021
Imrân Louza,FC Nantes,51,1,1,Montpellier HSC vs. FC Nantes 1:1,2021-01-09,2020-2021
