scoring_player,scoring_team,time,GH,GA,game,date,season
Florian David,Rodez AF,21,0,1,AS Cannes vs. Rodez AF 3:2 i.E.,2021-11-27,2021-2022
Christopher Desmartin,AS Cannes,32,1,1,AS Cannes vs. Rodez AF 3:2 i.E.,2021-11-27,2021-2022
Abderraouf Ouled Abdallah,FC Sarrebourg,50,1,0,FC Sarrebourg vs. US Créteil-Lusitanos 1:3,2021-11-27,2021-2022
Alexis Araujo,US Créteil-Lusitanos,72,1,1,FC Sarrebourg vs. US Créteil-Lusitanos 1:3,2021-11-27,2021-2022
Zakaria Belkouche,US Créteil-Lusitanos,76,1,2,FC Sarrebourg vs. US Créteil-Lusitanos 1:3,2021-11-27,2021-2022
Axel Urie,US Créteil-Lusitanos,90,1,3,FC Sarrebourg vs. US Créteil-Lusitanos 1:3,2021-11-27,2021-2022
Maxime Pélican,Moulins Yzeure Foot,3,0,1,Vénissieux FC vs. Moulins Yzeure Foot 4:3 i.E.,2021-11-27,2021-2022
Maxime Pélican,Moulins Yzeure Foot,3,0,2,Vénissieux FC vs. Moulins Yzeure Foot 4:3 i.E.,2021-11-27,2021-2022
Bilel Guechi,Vénissieux FC,75,1,2,Vénissieux FC vs. Moulins Yzeure Foot 4:3 i.E.,2021-11-27,2021-2022
Bilel Guechi,Vénissieux FC,75,2,2,Vénissieux FC vs. Moulins Yzeure Foot 4:3 i.E.,2021-11-27,2021-2022
Damien Fachan,Bergerac Périgord FC,8,1,0,Bergerac Périgord FC vs. Stade Bordelais 4:0,2021-11-27,2021-2022
Hicham M'Laab,Bergerac Périgord FC,29,2,0,Bergerac Périgord FC vs. Stade Bordelais 4:0,2021-11-27,2021-2022
Hamilton Beltran,Bergerac Périgord FC,83,3,0,Bergerac Périgord FC vs. Stade Bordelais 4:0,2021-11-27,2021-2022
Romain Escarpit,Bergerac Périgord FC,87,4,0,Bergerac Périgord FC vs. Stade Bordelais 4:0,2021-11-27,2021-2022
Yann Martin,AC Cambrai,3,1,0,AC Cambrai vs. Amiens SC 1:4,2021-11-27,2021-2022
Jessy Benet,Amiens SC,7,1,1,AC Cambrai vs. Amiens SC 1:4,2021-11-27,2021-2022
Toluwalase Arokodare,Amiens SC,27,1,2,AC Cambrai vs. Amiens SC 1:4,2021-11-27,2021-2022
Owen Gene,Amiens SC,43,1,3,AC Cambrai vs. Amiens SC 1:4,2021-11-27,2021-2022
Aliou Badji,Amiens SC,90,1,4,AC Cambrai vs. Amiens SC 1:4,2021-11-27,2021-2022
Youssef Khatiri,Gazélec FC Ajaccio,60,1,0,Gazélec FC Ajaccio vs. Red Star FC 1:2,2021-11-27,2021-2022
Damien Durand,Red Star FC,65,1,1,Gazélec FC Ajaccio vs. Red Star FC 1:2,2021-11-27,2021-2022
Damien Durand,Red Star FC,74,1,2,Gazélec FC Ajaccio vs. Red Star FC 1:2,2021-11-27,2021-2022
Marvin Emmanuel,Évreux FC 27,25,0,1,ESA Linas-Montlhéry vs. Évreux FC 27 5:4 i.E.,2021-11-27,2021-2022
Tom Bouvil,ESA Linas-Montlhéry,77,1,1,ESA Linas-Montlhéry vs. Évreux FC 27 5:4 i.E.,2021-11-27,2021-2022
Florent Hervé,Dinan Léhon,20,1,0,Dinan Léhon vs. US Saint-Malo 5:4 i.E.,2021-11-27,2021-2022
Tommy Iva,US Saint-Malo,42,1,1,Dinan Léhon vs. US Saint-Malo 5:4 i.E.,2021-11-27,2021-2022
Ivan Inzoudine,US Saint-Malo,73,1,2,Dinan Léhon vs. US Saint-Malo 5:4 i.E.,2021-11-27,2021-2022
Kevin Coiffic,Dinan Léhon,89,2,2,Dinan Léhon vs. US Saint-Malo 5:4 i.E.,2021-11-27,2021-2022
Sébastien Persico,Vannes OC,30,0,1,Ergué-Gaberic vs. Vannes OC 1:2,2021-11-27,2021-2022
Pierre Le Reste,Ergué-Gaberic,52,1,1,Ergué-Gaberic vs. Vannes OC 1:2,2021-11-27,2021-2022
Lucas Daury,Vannes OC,84,1,2,Ergué-Gaberic vs. Vannes OC 1:2,2021-11-27,2021-2022
Moustapha Namé,Paris FC,29,1,0,Paris FC vs. CSC Cayenne 14:0,2021-11-27,2021-2022
Moustapha Namé,Paris FC,45,2,0,Paris FC vs. CSC Cayenne 14:0,2021-11-27,2021-2022
Moustapha Namé,Paris FC,53,3,0,Paris FC vs. CSC Cayenne 14:0,2021-11-27,2021-2022
Check Diakité,Paris FC,56,4,0,Paris FC vs. CSC Cayenne 14:0,2021-11-27,2021-2022
Lamine Diaby-Fadiga,Paris FC,65,5,0,Paris FC vs. CSC Cayenne 14:0,2021-11-27,2021-2022
Lamine Diaby-Fadiga,Paris FC,70,6,0,Paris FC vs. CSC Cayenne 14:0,2021-11-27,2021-2022
Migouel Alfarela,Paris FC,71,7,0,Paris FC vs. CSC Cayenne 14:0,2021-11-27,2021-2022
Morgan Guilavogui,Paris FC,75,8,0,Paris FC vs. CSC Cayenne 14:0,2021-11-27,2021-2022
Migouel Alfarela,Paris FC,77,9,0,Paris FC vs. CSC Cayenne 14:0,2021-11-27,2021-2022
Lamine Diaby-Fadiga,Paris FC,78,10,0,Paris FC vs. CSC Cayenne 14:0,2021-11-27,2021-2022
Gaëtan Laura,Paris FC,81,11,0,Paris FC vs. CSC Cayenne 14:0,2021-11-27,2021-2022
Morgan Guilavogui,Paris FC,84,12,0,Paris FC vs. CSC Cayenne 14:0,2021-11-27,2021-2022
Morgan Guilavogui,Paris FC,87,13,0,Paris FC vs. CSC Cayenne 14:0,2021-11-27,2021-2022
Gaëtan Laura,Paris FC,89,14,0,Paris FC vs. CSC Cayenne 14:0,2021-11-27,2021-2022
Dayan Saholona,Stade Poitevin,76,1,0,Stade Poitevin vs. US Orléans 4:3 i.E.,2021-11-27,2021-2022
Baïla Diallo,US Orléans,77,1,1,Stade Poitevin vs. US Orléans 4:3 i.E.,2021-11-27,2021-2022
Jordan Mansouri,Reims Sainte-Anne,16,1,0,Reims Sainte-Anne vs. Magny Renaissance 3:0,2021-11-28,2021-2022
Sofiane Gourch,Reims Sainte-Anne,76,2,0,Reims Sainte-Anne vs. Magny Renaissance 3:0,2021-11-28,2021-2022
Jordan Mansouri,Reims Sainte-Anne,90,3,0,Reims Sainte-Anne vs. Magny Renaissance 3:0,2021-11-28,2021-2022
Anthony Vincent,Chemin Bas d'Avignon,83,1,0,Chemin Bas d'Avignon vs. RCO Agde 1:0,2021-11-28,2021-2022
Christopher Ibayi,FC Versailles,76,1,0,FC Versailles vs. AS Poissy 1:0,2021-11-28,2021-2022
Sadio Sylla,AS Chatou,1,1,0,AS Chatou vs. C'Chartres Football 4:5,2021-11-28,2021-2022
Baba Daniokho,C'Chartres Football,9,1,1,AS Chatou vs. C'Chartres Football 4:5,2021-11-28,2021-2022
Sadio Sylla,AS Chatou,41,2,1,AS Chatou vs. C'Chartres Football 4:5,2021-11-28,2021-2022
Kevin Louaisil,AS Chatou,50,3,1,AS Chatou vs. C'Chartres Football 4:5,2021-11-28,2021-2022
Amine Hemia,C'Chartres Football,62,3,2,AS Chatou vs. C'Chartres Football 4:5,2021-11-28,2021-2022
Mourad Louzif,C'Chartres Football,73,3,3,AS Chatou vs. C'Chartres Football 4:5,2021-11-28,2021-2022
Mourad Louzif,C'Chartres Football,86,3,4,AS Chatou vs. C'Chartres Football 4:5,2021-11-28,2021-2022
Sadio Sylla,AS Chatou,90,4,4,AS Chatou vs. C'Chartres Football 4:5,2021-11-28,2021-2022
Arnaud Archimbaud,C'Chartres Football,90,4,5,AS Chatou vs. C'Chartres Football 4:5,2021-11-28,2021-2022
Miguel Ribeiro,Trélissac FC,69,1,0,Trélissac FC vs. Toulouse FC 1:3,2021-11-28,2021-2022
Logan Costa,Toulouse FC,75,1,1,Trélissac FC vs. Toulouse FC 1:3,2021-11-28,2021-2022
Rafael Ratão,Toulouse FC,90,1,2,Trélissac FC vs. Toulouse FC 1:3,2021-11-28,2021-2022
Logan Costa,Toulouse FC,90,1,3,Trélissac FC vs. Toulouse FC 1:3,2021-11-28,2021-2022
Aurelien Goret,ES Wasquehal,43,0,1,RC Salouël Saleux vs. ES Wasquehal 0:3,2021-11-28,2021-2022
Corentin Halucha,ES Wasquehal,45,0,2,RC Salouël Saleux vs. ES Wasquehal 0:3,2021-11-28,2021-2022
Sacha Hamache,ES Wasquehal,60,0,3,RC Salouël Saleux vs. ES Wasquehal 0:3,2021-11-28,2021-2022
Ouail Ouanjine,AS Panazol,16,1,0,AS Panazol vs. Angoulême CFC 4:3 i.E.,2021-11-28,2021-2022
Adama Diakité,Angoulême CFC,75,1,1,AS Panazol vs. Angoulême CFC 4:3 i.E.,2021-11-28,2021-2022
Jordan Lebacle,AS Vitré,40,0,1,US Perros-Louannec vs. AS Vitré 0:3,2021-11-28,2021-2022
Glenn Le Gall,AS Vitré,76,0,2,US Perros-Louannec vs. AS Vitré 0:3,2021-11-28,2021-2022
Jordan Lebacle,AS Vitré,85,0,3,US Perros-Louannec vs. AS Vitré 0:3,2021-11-28,2021-2022
Baptiste Minaud,La Roche VF,14,0,1,US Trégunc vs. La Roche VF 0:3,2021-11-28,2021-2022
Charly Charrier,La Roche VF,47,0,2,US Trégunc vs. La Roche VF 0:3,2021-11-28,2021-2022
Charly Charrier,La Roche VF,90,0,3,US Trégunc vs. La Roche VF 0:3,2021-11-28,2021-2022
Alexandre Roselli,FC Bourgoin-Jallieu,4,0,1,Hauts Lyonnais vs. FC Bourgoin-Jallieu 3:2 i.E.,2021-12-05,2021-2022
Josselin Gromat,Hauts Lyonnais,26,1,1,Hauts Lyonnais vs. FC Bourgoin-Jallieu 3:2 i.E.,2021-12-05,2021-2022
Jean-Bryan Boukaka,FC Bourgoin-Jallieu,44,1,2,Hauts Lyonnais vs. FC Bourgoin-Jallieu 3:2 i.E.,2021-12-05,2021-2022
Mohamed Boussaïd,Hauts Lyonnais,66,2,2,Hauts Lyonnais vs. FC Bourgoin-Jallieu 3:2 i.E.,2021-12-05,2021-2022
Mohamed Boussaïd,Hauts Lyonnais,70,3,2,Hauts Lyonnais vs. FC Bourgoin-Jallieu 3:2 i.E.,2021-12-05,2021-2022
Alexandre Roselli,FC Bourgoin-Jallieu,74,3,3,Hauts Lyonnais vs. FC Bourgoin-Jallieu 3:2 i.E.,2021-12-05,2021-2022
Amine Groune,US Sarre-Union,55,0,1,Solidarité Scolaire vs. US Sarre-Union 0:2,2021-12-05,2021-2022
Amine Groune,US Sarre-Union,63,0,2,Solidarité Scolaire vs. US Sarre-Union 0:2,2021-12-05,2021-2022
Alexandre Gameiro,SO Cholet,18,0,1,Club Franciscain vs. SO Cholet 1:2,2021-12-11,2021-2022
Florian Narcissot,Club Franciscain,25,1,1,Club Franciscain vs. SO Cholet 1:2,2021-12-11,2021-2022
Alexandre Gameiro,SO Cholet,55,1,2,Club Franciscain vs. SO Cholet 1:2,2021-12-11,2021-2022
Habib Diallo,RC Strasbourg,15,0,1,Valenciennes FC vs. RC Strasbourg 0:1,2021-12-16,2021-2022
Gaëtan Laura,Paris FC,7,1,0,Paris FC vs. Olympique Lyonnais -:- annull.,2021-12-17,2021-2022
Moussa Dembélé,Olympique Lyonnais,44,1,1,Paris FC vs. Olympique Lyonnais -:- annull.,2021-12-17,2021-2022
Jocelyn Laurent,AS Vitré,38,0,1,AS Panazol vs. AS Vitré 3:4 i.E.,2021-12-18,2021-2022
Mouhamed Mbaye,AS Panazol,45,1,1,AS Panazol vs. AS Vitré 3:4 i.E.,2021-12-18,2021-2022
Mahamadou Doucouré,Nîmes Olympique,15,0,1,Toulouse FC vs. Nîmes Olympique 4:1,2021-12-18,2021-2022
Ado Onaiwu,Toulouse FC,35,1,1,Toulouse FC vs. Nîmes Olympique 4:1,2021-12-18,2021-2022
Ado Onaiwu,Toulouse FC,45,2,1,Toulouse FC vs. Nîmes Olympique 4:1,2021-12-18,2021-2022
Rhys Healey,Toulouse FC,70,3,1,Toulouse FC vs. Nîmes Olympique 4:1,2021-12-18,2021-2022
Rafael Ratão,Toulouse FC,73,4,1,Toulouse FC vs. Nîmes Olympique 4:1,2021-12-18,2021-2022
Joris Sainati,SC Bastia,5,0,1,Hauts Lyonnais vs. SC Bastia 1:3,2021-12-18,2021-2022
Julien Le Cardinal,SC Bastia,34,0,2,Hauts Lyonnais vs. SC Bastia 1:3,2021-12-18,2021-2022
Idriss Saâdi,SC Bastia,45,0,3,Hauts Lyonnais vs. SC Bastia 1:3,2021-12-18,2021-2022
Mohamed Boussaïd,Hauts Lyonnais,57,1,3,Hauts Lyonnais vs. SC Bastia 1:3,2021-12-18,2021-2022
Brandon Dominguès,ESTAC Troyes,44,1,0,ESTAC Troyes vs. AS Nancy Lorraine 2:4 i.E.,2021-12-18,2021-2022
Andrew Jung,AS Nancy Lorraine,63,1,1,ESTAC Troyes vs. AS Nancy Lorraine 2:4 i.E.,2021-12-18,2021-2022
Kapit Djoco,FC Versailles,27,0,1,US Sarre-Union vs. FC Versailles 0:1,2021-12-18,2021-2022
Chadrac Akolo,Amiens SC,21,0,1,EA Guingamp vs. Amiens SC 2:3,2021-12-18,2021-2022
Chadrac Akolo,Amiens SC,45,0,2,EA Guingamp vs. Amiens SC 2:3,2021-12-18,2021-2022
Chadrac Akolo,Amiens SC,55,0,3,EA Guingamp vs. Amiens SC 2:3,2021-12-18,2021-2022
Jérémy Livolant,EA Guingamp,63,1,3,EA Guingamp vs. Amiens SC 2:3,2021-12-18,2021-2022
Yannick Gomis,EA Guingamp,73,2,3,EA Guingamp vs. Amiens SC 2:3,2021-12-18,2021-2022
Jordan Tell,Clermont Foot 63,32,0,1,Chemin Bas d'Avignon vs. Clermont Foot 63 0:4,2021-12-18,2021-2022
Saîf-Eddine Khaoui,Clermont Foot 63,34,0,2,Chemin Bas d'Avignon vs. Clermont Foot 63 0:4,2021-12-18,2021-2022
Jonathan Iglesias,Clermont Foot 63,43,0,3,Chemin Bas d'Avignon vs. Clermont Foot 63 0:4,2021-12-18,2021-2022
Jordan Tell,Clermont Foot 63,59,0,4,Chemin Bas d'Avignon vs. Clermont Foot 63 0:4,2021-12-18,2021-2022
Claudy M'Buyi,Jura Sud,10,1,0,Jura Sud vs. Saint-Denis FC 5:2,2021-12-18,2021-2022
Claudy M'Buyi,Jura Sud,35,2,0,Jura Sud vs. Saint-Denis FC 5:2,2021-12-18,2021-2022
Ludovic Faucher,Jura Sud,44,3,0,Jura Sud vs. Saint-Denis FC 5:2,2021-12-18,2021-2022
Akbar Assoumani,Saint-Denis FC,45,3,1,Jura Sud vs. Saint-Denis FC 5:2,2021-12-18,2021-2022
Emmanuel Kasong,Jura Sud,50,4,1,Jura Sud vs. Saint-Denis FC 5:2,2021-12-18,2021-2022
Abdelkrim Khaled,Jura Sud,74,5,1,Jura Sud vs. Saint-Denis FC 5:2,2021-12-18,2021-2022
Fabrice Rakotondraibe,Saint-Denis FC,90,5,2,Jura Sud vs. Saint-Denis FC 5:2,2021-12-18,2021-2022
Alexis Araujo,US Créteil-Lusitanos,19,1,0,US Créteil-Lusitanos vs. Vénissieux FC 3:0,2021-12-18,2021-2022
Alexis Araujo,US Créteil-Lusitanos,54,2,0,US Créteil-Lusitanos vs. Vénissieux FC 3:0,2021-12-18,2021-2022
Cheick Diarra,US Créteil-Lusitanos,63,3,0,US Créteil-Lusitanos vs. Vénissieux FC 3:0,2021-12-18,2021-2022
Julien Maggiotti,Stade Lavallois,16,0,1,US Quevilly-Rouen vs. Stade Lavallois 4:2 i.E.,2021-12-18,2021-2022
Duckens Nazon,US Quevilly-Rouen,72,1,1,US Quevilly-Rouen vs. Stade Lavallois 4:2 i.E.,2021-12-18,2021-2022
Mickaël Le Bihan,Dijon FCO,48,0,1,AS Cannes vs. Dijon FCO 3:2 i.E.,2021-12-18,2021-2022
Cédric Gonçalves,AS Cannes,74,1,1,AS Cannes vs. Dijon FCO 3:2 i.E.,2021-12-18,2021-2022
Rémy Uhlrich,ES Thaon,16,1,0,ES Thaon vs. AS Beauvais 4:2 i.E.,2021-12-18,2021-2022
Gaëtan Fallempin,AS Beauvais,18,1,1,ES Thaon vs. AS Beauvais 4:2 i.E.,2021-12-18,2021-2022
Wilfried Rother,ES Thaon,43,2,1,ES Thaon vs. AS Beauvais 4:2 i.E.,2021-12-18,2021-2022
Brice Irie-Bi,AS Beauvais,63,2,2,ES Thaon vs. AS Beauvais 4:2 i.E.,2021-12-18,2021-2022
Youssouf Soukouna,AS Beauvais,79,2,3,ES Thaon vs. AS Beauvais 4:2 i.E.,2021-12-18,2021-2022
Wilfried Rother,ES Thaon,90,3,3,ES Thaon vs. AS Beauvais 4:2 i.E.,2021-12-18,2021-2022
Angel Gomes,Lille OSC,23,1,0,Lille OSC vs. AJ Auxerre 3:1,2021-12-18,2021-2022
Jonathan David,Lille OSC,33,2,0,Lille OSC vs. AJ Auxerre 3:1,2021-12-18,2021-2022
Zeki Çelik,Lille OSC,39,3,0,Lille OSC vs. AJ Auxerre 3:1,2021-12-18,2021-2022
Rémy Dugimont,AJ Auxerre,48,3,1,Lille OSC vs. AJ Auxerre 3:1,2021-12-18,2021-2022
Warmed Omari,Stade Rennais,21,1,0,Stade Rennais vs. FC Lorient 1:0,2021-12-18,2021-2022
Ignatius Ganago,RC Lens,37,0,1,Stade Poitevin vs. RC Lens 0:1,2021-12-19,2021-2022
Wissam Ben Yedder,AS Monaco,33,0,1,Red Star FC vs. AS Monaco 0:2,2021-12-19,2021-2022
Wissam Ben Yedder,AS Monaco,64,0,2,Red Star FC vs. AS Monaco 0:2,2021-12-19,2021-2022
Arnaud Nordin,AS Saint-Étienne,32,0,1,Lyon-La Duchère vs. AS Saint-Étienne 0:1,2021-12-19,2021-2022
Mike Core,Cannet Rocheville,17,0,1,Olympique Marseille vs. Cannet Rocheville 4:1,2021-12-19,2021-2022
Arkadiusz Milik,Olympique Marseille,41,1,1,Olympique Marseille vs. Cannet Rocheville 4:1,2021-12-19,2021-2022
Arkadiusz Milik,Olympique Marseille,57,2,1,Olympique Marseille vs. Cannet Rocheville 4:1,2021-12-19,2021-2022
Luis Henrique,Olympique Marseille,77,3,1,Olympique Marseille vs. Cannet Rocheville 4:1,2021-12-19,2021-2022
Arkadiusz Milik,Olympique Marseille,90,4,1,Olympique Marseille vs. Cannet Rocheville 4:1,2021-12-19,2021-2022
Sébastien Persico,Vannes OC,10,0,1,ES Wasquehal vs. Vannes OC 0:4,2021-12-19,2021-2022
Diédry Kouassi,Vannes OC,24,0,2,ES Wasquehal vs. Vannes OC 0:4,2021-12-19,2021-2022
Sébastien Persico,Vannes OC,45,0,3,ES Wasquehal vs. Vannes OC 0:4,2021-12-19,2021-2022
Alexis Ebrard,Vannes OC,90,0,4,ES Wasquehal vs. Vannes OC 0:4,2021-12-19,2021-2022
Aurélien Ngeyitala,ESA Linas-Montlhéry,9,1,0,ESA Linas-Montlhéry vs. Angers SCO 2:0,2021-12-19,2021-2022
Pascal Leno,ESA Linas-Montlhéry,24,2,0,ESA Linas-Montlhéry vs. Angers SCO 2:0,2021-12-19,2021-2022
Téji Savanier,Montpellier HSC,68,0,1,Andrézieux-Bouthéon FC vs. Montpellier HSC 0:1,2021-12-19,2021-2022
Martin Adeline,Stade de Reims,88,0,1,Reims Sainte-Anne vs. Stade de Reims 0:1,2021-12-19,2021-2022
Abdel Medioub,Girondins Bordeaux,10,1,0,Girondins Bordeaux vs. Les Jumeaux M'Zouasia AS 10:0,2021-12-19,2021-2022
M'Baye Niang,Girondins Bordeaux,29,2,0,Girondins Bordeaux vs. Les Jumeaux M'Zouasia AS 10:0,2021-12-19,2021-2022
M'Baye Niang,Girondins Bordeaux,45,3,0,Girondins Bordeaux vs. Les Jumeaux M'Zouasia AS 10:0,2021-12-19,2021-2022
Timothée Pembélé,Girondins Bordeaux,50,4,0,Girondins Bordeaux vs. Les Jumeaux M'Zouasia AS 10:0,2021-12-19,2021-2022
M'Baye Niang,Girondins Bordeaux,52,5,0,Girondins Bordeaux vs. Les Jumeaux M'Zouasia AS 10:0,2021-12-19,2021-2022
Javairô Dilrosun,Girondins Bordeaux,58,6,0,Girondins Bordeaux vs. Les Jumeaux M'Zouasia AS 10:0,2021-12-19,2021-2022
Timothée Pembélé,Girondins Bordeaux,62,7,0,Girondins Bordeaux vs. Les Jumeaux M'Zouasia AS 10:0,2021-12-19,2021-2022
M'Baye Niang,Girondins Bordeaux,65,8,0,Girondins Bordeaux vs. Les Jumeaux M'Zouasia AS 10:0,2021-12-19,2021-2022
Issouf Sissokho,Girondins Bordeaux,70,9,0,Girondins Bordeaux vs. Les Jumeaux M'Zouasia AS 10:0,2021-12-19,2021-2022
Josh Maja,Girondins Bordeaux,77,10,0,Girondins Bordeaux vs. Les Jumeaux M'Zouasia AS 10:0,2021-12-19,2021-2022
Naissim Ayadi,US Chauvigny,43,1,0,US Chauvigny vs. C'Chartres Football 2:1,2021-12-19,2021-2022
Arséne Nsiete,US Chauvigny,49,2,0,US Chauvigny vs. C'Chartres Football 2:1,2021-12-19,2021-2022
Amine Hemia,C'Chartres Football,76,2,1,US Chauvigny vs. C'Chartres Football 2:1,2021-12-19,2021-2022
Eddy Feltin,Montauban FC,61,1,0,Montauban FC vs. La Roche VF 1:2,2021-12-19,2021-2022
Antonin Berjon,La Roche VF,88,1,1,Montauban FC vs. La Roche VF 1:2,2021-12-19,2021-2022
Romain Billet,La Roche VF,90,1,2,Montauban FC vs. La Roche VF 1:2,2021-12-19,2021-2022
Andy Delort,OGC Nice,63,0,1,SO Cholet vs. OGC Nice 0:1,2021-12-19,2021-2022
Kylian Mbappé,Paris Saint-Germain,16,0,1,Entente Feignies Aulnoye vs. Paris Saint-Germain 0:3,2021-12-19,2021-2022
Mauro Icardi,Paris Saint-Germain,31,0,2,Entente Feignies Aulnoye vs. Paris Saint-Germain 0:3,2021-12-19,2021-2022
Kylian Mbappé,Paris Saint-Germain,51,0,3,Entente Feignies Aulnoye vs. Paris Saint-Germain 0:3,2021-12-19,2021-2022
Rafael Ratão,Toulouse FC,52,0,1,AS Cannes vs. Toulouse FC 0:1,2022-01-02,2021-2022
Christopher Ibayi,FC Versailles,8,1,0,FC Versailles vs. La Roche VF 4:0,2022-01-02,2021-2022
Christopher Ibayi,FC Versailles,12,2,0,FC Versailles vs. La Roche VF 4:0,2022-01-02,2021-2022
Makan Traoré,FC Versailles,26,3,0,FC Versailles vs. La Roche VF 4:0,2022-01-02,2021-2022
Waly Diouf,FC Versailles,42,4,0,FC Versailles vs. La Roche VF 4:0,2022-01-02,2021-2022
Steve Mounié,Stade Brestois 29,36,1,0,Stade Brestois 29 vs. Girondins Bordeaux 3:0,2022-01-02,2021-2022
Romain Faivre,Stade Brestois 29,81,2,0,Stade Brestois 29 vs. Girondins Bordeaux 3:0,2022-01-02,2021-2022
Jérémy Le Douaron,Stade Brestois 29,90,3,0,Stade Brestois 29 vs. Girondins Bordeaux 3:0,2022-01-02,2021-2022
Ludovic Blas,FC Nantes,25,1,0,FC Nantes vs. AS Vitré 2:0,2022-01-02,2021-2022
Willem Geubbels,FC Nantes,67,2,0,FC Nantes vs. AS Vitré 2:0,2022-01-02,2021-2022
Jérémy Doku,Stade Rennais,58,0,1,AS Nancy Lorraine vs. Stade Rennais 4:3 i.E.,2022-01-02,2021-2022
Mickaël Biron,AS Nancy Lorraine,78,1,1,AS Nancy Lorraine vs. Stade Rennais 4:3 i.E.,2022-01-02,2021-2022
Benjamin Santelli,SC Bastia,25,1,0,SC Bastia vs. Clermont Foot 63 2:0,2022-01-02,2021-2022
Antony Robic,SC Bastia,70,2,0,SC Bastia vs. Clermont Foot 63 2:0,2022-01-02,2021-2022
Mihailo Ristić,Montpellier HSC,20,1,0,Montpellier HSC vs. RC Strasbourg 1:0,2022-01-02,2021-2022
Eddy Gnahoré,Amiens SC,48,0,1,ESA Linas-Montlhéry vs. Amiens SC 3:4 i.E.,2022-01-02,2021-2022
Chadrac Akolo,Amiens SC,50,0,2,ESA Linas-Montlhéry vs. Amiens SC 3:4 i.E.,2022-01-02,2021-2022
Jack Lahne,Amiens SC,53,0,3,ESA Linas-Montlhéry vs. Amiens SC 3:4 i.E.,2022-01-02,2021-2022
Tom Bouvil,ESA Linas-Montlhéry,64,1,3,ESA Linas-Montlhéry vs. Amiens SC 3:4 i.E.,2022-01-02,2021-2022
Tom Bouvil,ESA Linas-Montlhéry,70,2,3,ESA Linas-Montlhéry vs. Amiens SC 3:4 i.E.,2022-01-02,2021-2022
Baba Sylla,ESA Linas-Montlhéry,90,3,3,ESA Linas-Montlhéry vs. Amiens SC 3:4 i.E.,2022-01-02,2021-2022
Fraser Hornby,Stade de Reims,90,0,1,ES Thaon vs. Stade de Reims 0:1,2022-01-02,2021-2022
Mickaël Nadé,AS Saint-Étienne,7,0,1,Jura Sud vs. AS Saint-Étienne 1:4,2022-01-02,2021-2022
Arnaud Nordin,AS Saint-Étienne,13,0,2,Jura Sud vs. AS Saint-Étienne 1:4,2022-01-02,2021-2022
Tiago,Jura Sud,78,1,2,Jura Sud vs. AS Saint-Étienne 1:4,2022-01-02,2021-2022
Bakary Sako,AS Saint-Étienne,82,1,3,Jura Sud vs. AS Saint-Étienne 1:4,2022-01-02,2021-2022
Ryad Boudebouz,AS Saint-Étienne,86,1,4,Jura Sud vs. AS Saint-Étienne 1:4,2022-01-02,2021-2022
Wissam Ben Yedder,AS Monaco,33,0,1,US Quevilly-Rouen vs. AS Monaco 1:3,2022-01-02,2021-2022
Kevin Volland,AS Monaco,37,0,2,US Quevilly-Rouen vs. AS Monaco 1:3,2022-01-02,2021-2022
Kalidou Sidibé,US Quevilly-Rouen,43,1,2,US Quevilly-Rouen vs. AS Monaco 1:3,2022-01-02,2021-2022
Kevin Volland,AS Monaco,58,1,3,US Quevilly-Rouen vs. AS Monaco 1:3,2022-01-02,2021-2022
Arkadiusz Milik,Olympique Marseille,29,0,1,US Chauvigny vs. Olympique Marseille 0:3,2022-01-02,2021-2022
Cengiz Ünder,Olympique Marseille,41,0,2,US Chauvigny vs. Olympique Marseille 0:3,2022-01-02,2021-2022
Amine Harit,Olympique Marseille,80,0,3,US Chauvigny vs. Olympique Marseille 0:3,2022-01-02,2021-2022
Presnel Kimpembe,Paris Saint-Germain,28,0,1,Vannes OC vs. Paris Saint-Germain 0:4,2022-01-03,2021-2022
Kylian Mbappé,Paris Saint-Germain,59,0,2,Vannes OC vs. Paris Saint-Germain 0:4,2022-01-03,2021-2022
Kylian Mbappé,Paris Saint-Germain,71,0,3,Vannes OC vs. Paris Saint-Germain 0:4,2022-01-03,2021-2022
Kylian Mbappé,Paris Saint-Germain,76,0,4,Vannes OC vs. Paris Saint-Germain 0:4,2022-01-03,2021-2022
Amadou Onana,Lille OSC,28,0,1,RC Lens vs. Lille OSC 4:3 i.E.,2022-01-04,2021-2022
Amadou Onana,Lille OSC,33,0,2,RC Lens vs. Lille OSC 4:3 i.E.,2022-01-04,2021-2022
Seko Fofana,RC Lens,67,1,2,RC Lens vs. Lille OSC 4:3 i.E.,2022-01-04,2021-2022
Seko Fofana,RC Lens,90,2,2,RC Lens vs. Lille OSC 4:3 i.E.,2022-01-04,2021-2022
Ludovic Blas,FC Nantes,25,1,0,FC Nantes vs. Stade Brestois 29 2:0,2022-01-28,2021-2022
Ludovic Blas,FC Nantes,53,2,0,FC Nantes vs. Stade Brestois 29 2:0,2022-01-28,2021-2022
Kapit Djoco,FC Versailles,79,0,1,Toulouse FC vs. FC Versailles 0:1,2022-01-29,2021-2022
Arnaud Lusamba,Amiens SC,15,0,1,AS Nancy Lorraine vs. Amiens SC 0:2,2022-01-29,2021-2022
Toluwalase Arokodare,Amiens SC,38,0,2,AS Nancy Lorraine vs. Amiens SC 0:2,2022-01-29,2021-2022
