scoring_player,scoring_team,time,GH,GA,game,date,season
Paul Onuachu,KRC Genk,54,1,2,Royal Excel Mouscron vs. KRC Genk 2:2,2019-11-23,2019-2020
Nemanja Antonov,Royal Excel Mouscron,65,2,2,Royal Excel Mouscron vs. KRC Genk 2:2,2019-11-23,2019-2020
Roman Yaremchuk,KAA Gent,13,1,0,KAA Gent vs. Royal Antwerp FC 1:1,2019-11-24,2019-2020
Zinho Gano,Royal Antwerp FC,90,1,1,KAA Gent vs. Royal Antwerp FC 1:1,2019-11-24,2019-2020
Ali Gholizadeh,Sporting Charleroi,50,0,1,Sint-Truidense VV vs. Sporting Charleroi 1:3,2019-11-24,2019-2020
Kaveh Rezaei,Sporting Charleroi,60,0,2,Sint-Truidense VV vs. Sporting Charleroi 1:3,2019-11-24,2019-2020
Jordan Botaka,Sint-Truidense VV,69,1,2,Sint-Truidense VV vs. Sporting Charleroi 1:3,2019-11-24,2019-2020
Kaveh Rezaei,Sporting Charleroi,89,1,3,Sint-Truidense VV vs. Sporting Charleroi 1:3,2019-11-24,2019-2020
Kevin Mirallas,Royal Antwerp FC,75,1,0,Royal Antwerp FC vs. KV Mechelen 1:0,2019-11-29,2019-2020
Hans Vanaken,Club Brugge KV,18,1,0,Club Brugge KV vs. Royal Excel Mouscron 1:0,2019-11-30,2019-2020
Gianni Bruno,SV Zulte Waregem,23,1,0,SV Zulte Waregem vs. KAS Eupen 1:0,2019-11-30,2019-2020
Kaveh Rezaei,Sporting Charleroi,27,1,0,Sporting Charleroi vs. Waasland-Beveren 2:0,2019-11-30,2019-2020
Kaveh Rezaei,Sporting Charleroi,39,2,0,Sporting Charleroi vs. Waasland-Beveren 2:0,2019-11-30,2019-2020
Mbwana Samatta,KRC Genk,10,1,0,KRC Genk vs. Sint-Truidense VV 1:2,2019-11-30,2019-2020
Yohan Boli,Sint-Truidense VV,17,1,1,KRC Genk vs. Sint-Truidense VV 1:2,2019-11-30,2019-2020
Yuma Suzuki,Sint-Truidense VV,40,1,2,KRC Genk vs. Sint-Truidense VV 1:2,2019-11-30,2019-2020
Joseph Akpala,KV Oostende,6,1,0,KV Oostende vs. RSC Anderlecht 3:2,2019-12-01,2019-2020
Michiel Jonckheere,KV Oostende,32,2,0,KV Oostende vs. RSC Anderlecht 3:2,2019-12-01,2019-2020
Andrew Hjulsager,KV Oostende,81,3,0,KV Oostende vs. RSC Anderlecht 3:2,2019-12-01,2019-2020
Nacer Chadli,RSC Anderlecht,84,3,1,KV Oostende vs. RSC Anderlecht 3:2,2019-12-01,2019-2020
Jérémy Doku,RSC Anderlecht,90,3,2,KV Oostende vs. RSC Anderlecht 3:2,2019-12-01,2019-2020
Selim Amallah,Standard Liège,28,1,0,Standard Liège vs. Cercle Brugge 2:1,2019-12-01,2019-2020
Johanna Omolo,Cercle Brugge,75,1,1,Standard Liège vs. Cercle Brugge 2:1,2019-12-01,2019-2020
Felipe Avenatti,Standard Liège,90,2,1,Standard Liège vs. Cercle Brugge 2:1,2019-12-01,2019-2020
Roman Bezus,KAA Gent,14,0,1,KV Kortrijk vs. KAA Gent 0:2,2019-12-01,2019-2020
Vadis Odjidja-Ofoe,KAA Gent,62,0,2,KV Kortrijk vs. KAA Gent 0:2,2019-12-01,2019-2020
Didier Lamkel Zé,Royal Antwerp FC,20,0,1,Waasland-Beveren vs. Royal Antwerp FC 0:4,2019-12-06,2019-2020
Didier Lamkel Zé,Royal Antwerp FC,60,0,2,Waasland-Beveren vs. Royal Antwerp FC 0:4,2019-12-06,2019-2020
Dieumerci Mbokani,Royal Antwerp FC,86,0,3,Waasland-Beveren vs. Royal Antwerp FC 0:4,2019-12-06,2019-2020
Zinho Gano,Royal Antwerp FC,90,0,4,Waasland-Beveren vs. Royal Antwerp FC 0:4,2019-12-06,2019-2020
Imoh Ezekiel,KV Kortrijk,76,0,1,KV Mechelen vs. KV Kortrijk 1:1,2019-12-07,2019-2020
Igor de Camargo,KV Mechelen,78,1,1,KV Mechelen vs. KV Kortrijk 1:1,2019-12-07,2019-2020
Roman Bezus,KAA Gent,2,1,0,KAA Gent vs. SV Zulte Waregem 2:0,2019-12-07,2019-2020
Roman Yaremchuk,KAA Gent,28,2,0,KAA Gent vs. SV Zulte Waregem 2:0,2019-12-07,2019-2020
Junya Itō,KRC Genk,34,0,1,Cercle Brugge vs. KRC Genk 1:2,2019-12-07,2019-2020
Thibo Somers,Cercle Brugge,65,1,1,Cercle Brugge vs. KRC Genk 1:2,2019-12-07,2019-2020
Sander Berge,KRC Genk,70,1,2,Cercle Brugge vs. KRC Genk 1:2,2019-12-07,2019-2020
Yohan Boli,Sint-Truidense VV,20,1,0,Sint-Truidense VV vs. Club Brugge KV 1:2,2019-12-07,2019-2020
Éder Balanta,Club Brugge KV,44,1,1,Sint-Truidense VV vs. Club Brugge KV 1:2,2019-12-07,2019-2020
Federico Ricca,Club Brugge KV,85,1,2,Sint-Truidense VV vs. Club Brugge KV 1:2,2019-12-07,2019-2020
Renaud Emond,Standard Liège,6,0,1,Royal Excel Mouscron vs. Standard Liège 2:2,2019-12-08,2019-2020
Stipe Perica,Royal Excel Mouscron,44,1,1,Royal Excel Mouscron vs. Standard Liège 2:2,2019-12-08,2019-2020
Stipe Perica,Royal Excel Mouscron,81,2,1,Royal Excel Mouscron vs. Standard Liège 2:2,2019-12-08,2019-2020
Maxime Lestienne,Standard Liège,90,2,2,Royal Excel Mouscron vs. Standard Liège 2:2,2019-12-08,2019-2020
Carlos Embalo,KAS Eupen,78,1,0,KAS Eupen vs. KV Oostende 1:0,2019-12-08,2019-2020
Ilombe M'Boyo,KV Kortrijk,38,1,0,KV Kortrijk vs. Royal Excel Mouscron 1:2,2019-12-13,2019-2020
Fabrice Olinga,Royal Excel Mouscron,48,1,1,KV Kortrijk vs. Royal Excel Mouscron 1:2,2019-12-13,2019-2020
Stipe Perica,Royal Excel Mouscron,79,1,2,KV Kortrijk vs. Royal Excel Mouscron 1:2,2019-12-13,2019-2020
Lior Refaelov,Royal Antwerp FC,80,1,0,Royal Antwerp FC vs. KAS Eupen 1:0,2019-12-14,2019-2020
Saido Berahino,SV Zulte Waregem,7,1,0,SV Zulte Waregem vs. Sint-Truidense VV 5:1,2019-12-14,2019-2020
Alexandre De Bruyn,Sint-Truidense VV,33,1,1,SV Zulte Waregem vs. Sint-Truidense VV 5:1,2019-12-14,2019-2020
Omar Govea,SV Zulte Waregem,44,2,1,SV Zulte Waregem vs. Sint-Truidense VV 5:1,2019-12-14,2019-2020
Omar Govea,SV Zulte Waregem,49,3,1,SV Zulte Waregem vs. Sint-Truidense VV 5:1,2019-12-14,2019-2020
Davy De fauw,SV Zulte Waregem,55,4,1,SV Zulte Waregem vs. Sint-Truidense VV 5:1,2019-12-14,2019-2020
Abdoulaye Sissako,SV Zulte Waregem,90,5,1,SV Zulte Waregem vs. Sint-Truidense VV 5:1,2019-12-14,2019-2020
Massimo Bruno,Sporting Charleroi,8,1,0,Sporting Charleroi vs. Cercle Brugge 3:0,2019-12-14,2019-2020
Ali Gholizadeh,Sporting Charleroi,51,2,0,Sporting Charleroi vs. Cercle Brugge 3:0,2019-12-14,2019-2020
Mamadou Fall,Sporting Charleroi,88,3,0,Sporting Charleroi vs. Cercle Brugge 3:0,2019-12-14,2019-2020
Théo Bongonda,KRC Genk,10,1,0,KRC Genk vs. Waasland-Beveren 4:1,2019-12-14,2019-2020
Paul Onuachu,KRC Genk,26,2,0,KRC Genk vs. Waasland-Beveren 4:1,2019-12-14,2019-2020
Jhon Lucumí,KRC Genk,35,3,0,KRC Genk vs. Waasland-Beveren 4:1,2019-12-14,2019-2020
Sander Berge,KRC Genk,69,4,0,KRC Genk vs. Waasland-Beveren 4:1,2019-12-14,2019-2020
Aleksandar Vukotić,Waasland-Beveren,88,4,1,KRC Genk vs. Waasland-Beveren 4:1,2019-12-14,2019-2020
Selim Amallah,Standard Liège,40,1,0,Standard Liège vs. RSC Anderlecht 1:1,2019-12-15,2019-2020
Kemar Roofe,RSC Anderlecht,67,1,1,Standard Liège vs. RSC Anderlecht 1:1,2019-12-15,2019-2020
Percy Tau,Club Brugge KV,28,1,0,Club Brugge KV vs. KV Mechelen 3:0,2019-12-15,2019-2020
Emmanuel Dennis,Club Brugge KV,30,2,0,Club Brugge KV vs. KV Mechelen 3:0,2019-12-15,2019-2020
Mats Rits,Club Brugge KV,80,3,0,Club Brugge KV vs. KV Mechelen 3:0,2019-12-15,2019-2020
Laurent Depoitre,KAA Gent,10,0,1,KV Oostende vs. KAA Gent 2:1,2019-12-15,2019-2020
Andrew Hjulsager,KV Oostende,27,1,1,KV Oostende vs. KAA Gent 2:1,2019-12-15,2019-2020
Ronald Vargas,KV Oostende,54,2,1,KV Oostende vs. KAA Gent 2:1,2019-12-15,2019-2020
Nikola Storm,KV Mechelen,70,1,0,KV Mechelen vs. KV Oostende 1:0,2019-12-20,2019-2020
Alessandro Ciranni,Royal Excel Mouscron,25,1,0,Royal Excel Mouscron vs. Sporting Charleroi 1:1,2019-12-21,2019-2020
Kaveh Rezaei,Sporting Charleroi,77,1,1,Royal Excel Mouscron vs. Sporting Charleroi 1:1,2019-12-21,2019-2020
Imoh Ezekiel,KV Kortrijk,20,0,1,KAS Eupen vs. KV Kortrijk 1:2,2019-12-21,2019-2020
Danijel Miličević,KAS Eupen,29,1,1,KAS Eupen vs. KV Kortrijk 1:2,2019-12-21,2019-2020
Faïz Selemani,KV Kortrijk,50,1,2,KAS Eupen vs. KV Kortrijk 1:2,2019-12-21,2019-2020
Lyle Foster,Cercle Brugge,35,1,0,Cercle Brugge vs. SV Zulte Waregem 2:0,2019-12-21,2019-2020
Alimami Gory,Cercle Brugge,90,2,0,Cercle Brugge vs. SV Zulte Waregem 2:0,2019-12-21,2019-2020
Maxime Lestienne,Standard Liège,35,0,1,Waasland-Beveren vs. Standard Liège 2:1,2019-12-21,2019-2020
Stefan Milošević,Waasland-Beveren,66,1,1,Waasland-Beveren vs. Standard Liège 2:1,2019-12-21,2019-2020
Din Sula,Waasland-Beveren,88,2,1,Waasland-Beveren vs. Standard Liège 2:1,2019-12-21,2019-2020
Emmanuel Dennis,Club Brugge KV,57,0,1,KAA Gent vs. Club Brugge KV 1:1,2019-12-22,2019-2020
Vadis Odjidja-Ofoe,KAA Gent,73,1,1,KAA Gent vs. Club Brugge KV 1:1,2019-12-22,2019-2020
Yuma Suzuki,Sint-Truidense VV,87,1,0,Sint-Truidense VV vs. Royal Antwerp FC 1:1,2019-12-22,2019-2020
Lior Refaelov,Royal Antwerp FC,90,1,1,Sint-Truidense VV vs. Royal Antwerp FC 1:1,2019-12-22,2019-2020
Michel Vlap,RSC Anderlecht,54,1,0,RSC Anderlecht vs. KRC Genk 2:0,2019-12-22,2019-2020
Michel Vlap,RSC Anderlecht,61,2,0,RSC Anderlecht vs. KRC Genk 2:0,2019-12-22,2019-2020
Junya Itō,KRC Genk,12,1,0,KRC Genk vs. KAS Eupen 2:1,2019-12-26,2019-2020
Paul Onuachu,KRC Genk,60,2,0,KRC Genk vs. KAS Eupen 2:1,2019-12-26,2019-2020
Lazare Amani,KAS Eupen,63,2,1,KRC Genk vs. KAS Eupen 2:1,2019-12-26,2019-2020
Gary Kagelmacher,KV Kortrijk,81,1,0,KV Kortrijk vs. Cercle Brugge 1:0,2019-12-26,2019-2020
Joachim Van Damme,KV Mechelen,2,0,1,Royal Excel Mouscron vs. KV Mechelen 1:2,2019-12-26,2019-2020
William Togui,KV Mechelen,45,0,2,Royal Excel Mouscron vs. KV Mechelen 1:2,2019-12-26,2019-2020
Nemanja Antonov,Royal Excel Mouscron,90,1,2,Royal Excel Mouscron vs. KV Mechelen 1:2,2019-12-26,2019-2020
Stefan Milošević,Waasland-Beveren,35,1,0,Waasland-Beveren vs. Sint-Truidense VV 1:0,2019-12-26,2019-2020
Krépin Diatta,Club Brugge KV,30,1,0,Club Brugge KV vs. SV Zulte Waregem 4:0,2019-12-26,2019-2020
David Okereke,Club Brugge KV,61,2,0,Club Brugge KV vs. SV Zulte Waregem 4:0,2019-12-26,2019-2020
David Okereke,Club Brugge KV,64,3,0,Club Brugge KV vs. SV Zulte Waregem 4:0,2019-12-26,2019-2020
Ruud Vormer,Club Brugge KV,90,4,0,Club Brugge KV vs. SV Zulte Waregem 4:0,2019-12-26,2019-2020
Sven Kums,KAA Gent,83,0,1,Standard Liège vs. KAA Gent 0:1,2019-12-26,2019-2020
Shamar Nicholson,Sporting Charleroi,33,1,0,Sporting Charleroi vs. KV Oostende 5:0,2019-12-27,2019-2020
Logan Ndenbe,Sporting Charleroi,50,2,0,Sporting Charleroi vs. KV Oostende 5:0,2019-12-27,2019-2020
Mamadou Fall,Sporting Charleroi,58,3,0,Sporting Charleroi vs. KV Oostende 5:0,2019-12-27,2019-2020
Marco Ilaimaharitra,Sporting Charleroi,72,4,0,Sporting Charleroi vs. KV Oostende 5:0,2019-12-27,2019-2020
Frank Tsadjout,Sporting Charleroi,81,5,0,Sporting Charleroi vs. KV Oostende 5:0,2019-12-27,2019-2020
Selim Amallah,Standard Liège,45,0,1,KV Mechelen vs. Standard Liège 2:3,2020-01-17,2019-2020
Igor de Camargo,KV Mechelen,50,1,1,KV Mechelen vs. Standard Liège 2:3,2020-01-17,2019-2020
Mehdi Carcela-González,Standard Liège,69,1,2,KV Mechelen vs. Standard Liège 2:3,2020-01-17,2019-2020
Igor de Camargo,KV Mechelen,73,2,2,KV Mechelen vs. Standard Liège 2:3,2020-01-17,2019-2020
Felipe Avenatti,Standard Liège,88,2,3,KV Mechelen vs. Standard Liège 2:3,2020-01-17,2019-2020
Mamadou Fall,Sporting Charleroi,5,0,1,KAS Eupen vs. Sporting Charleroi 1:1,2020-01-18,2019-2020
Knowledge Musona,KAS Eupen,10,1,1,KAS Eupen vs. Sporting Charleroi 1:1,2020-01-18,2019-2020
Stefan Milošević,Waasland-Beveren,4,0,1,KV Oostende vs. Waasland-Beveren 0:1,2020-01-18,2019-2020
Facundo Colidio,Sint-Truidense VV,54,1,0,Sint-Truidense VV vs. KV Kortrijk 2:0,2020-01-18,2019-2020
Alexandre De Bruyn,Sint-Truidense VV,65,2,0,Sint-Truidense VV vs. KV Kortrijk 2:0,2020-01-18,2019-2020
Laurent Depoitre,KAA Gent,9,1,0,KAA Gent vs. Royal Excel Mouscron 3:1,2020-01-18,2019-2020
Jonah Osabutey,Royal Excel Mouscron,51,1,1,KAA Gent vs. Royal Excel Mouscron 3:1,2020-01-18,2019-2020
Jonathan David,KAA Gent,74,2,1,KAA Gent vs. Royal Excel Mouscron 3:1,2020-01-18,2019-2020
Jonathan David,KAA Gent,77,3,1,KAA Gent vs. Royal Excel Mouscron 3:1,2020-01-18,2019-2020
Kévin Hoggas,Cercle Brugge,2,1,0,Cercle Brugge vs. Royal Antwerp FC 1:2,2020-01-19,2019-2020
Lior Refaelov,Royal Antwerp FC,13,1,1,Cercle Brugge vs. Royal Antwerp FC 1:2,2020-01-19,2019-2020
Alexis De Sart,Royal Antwerp FC,55,1,2,Cercle Brugge vs. Royal Antwerp FC 1:2,2020-01-19,2019-2020
Antoine Colassin,RSC Anderlecht,21,1,0,RSC Anderlecht vs. Club Brugge KV 1:2,2020-01-19,2019-2020
Hans Vanaken,Club Brugge KV,40,1,1,RSC Anderlecht vs. Club Brugge KV 1:2,2020-01-19,2019-2020
Hans Vanaken,Club Brugge KV,80,1,2,RSC Anderlecht vs. Club Brugge KV 1:2,2020-01-19,2019-2020
Kristian Thorstvedt,KRC Genk,23,0,1,SV Zulte Waregem vs. KRC Genk 0:3,2020-01-19,2019-2020
Junya Itō,KRC Genk,55,0,2,SV Zulte Waregem vs. KRC Genk 0:3,2020-01-19,2019-2020
Théo Bongonda,KRC Genk,63,0,3,SV Zulte Waregem vs. KRC Genk 0:3,2020-01-19,2019-2020
Jelle Bataille,KV Oostende,54,0,1,Standard Liège vs. KV Oostende 2:1,2020-01-24,2019-2020
Mërgim Vojvoda,Standard Liège,80,1,1,Standard Liège vs. KV Oostende 2:1,2020-01-24,2019-2020
Kostas Laifis,Standard Liège,89,2,1,Standard Liège vs. KV Oostende 2:1,2020-01-24,2019-2020
Yuma Suzuki,Sint-Truidense VV,27,0,1,Royal Excel Mouscron vs. Sint-Truidense VV 1:3,2020-01-25,2019-2020
Jordan Botaka,Sint-Truidense VV,54,0,2,Royal Excel Mouscron vs. Sint-Truidense VV 1:3,2020-01-25,2019-2020
Samuel Asamoah,Sint-Truidense VV,80,0,3,Royal Excel Mouscron vs. Sint-Truidense VV 1:3,2020-01-25,2019-2020
Frank Boya,Royal Excel Mouscron,87,1,3,Royal Excel Mouscron vs. Sint-Truidense VV 1:3,2020-01-25,2019-2020
Menno Koch,KAS Eupen,25,0,1,Waasland-Beveren vs. KAS Eupen 0:1,2020-01-25,2019-2020
Théo Bongonda,KRC Genk,16,0,1,KAA Gent vs. KRC Genk 4:1,2020-01-25,2019-2020
Milad Mohammadi,KAA Gent,45,1,1,KAA Gent vs. KRC Genk 4:1,2020-01-25,2019-2020
Roman Bezus,KAA Gent,52,2,1,KAA Gent vs. KRC Genk 4:1,2020-01-25,2019-2020
Vadis Odjidja-Ofoe,KAA Gent,88,3,1,KAA Gent vs. KRC Genk 4:1,2020-01-25,2019-2020
Anderson Niangbo,KAA Gent,90,4,1,KAA Gent vs. KRC Genk 4:1,2020-01-25,2019-2020
Kévin Hoggas,Cercle Brugge,33,1,0,Cercle Brugge vs. RSC Anderlecht 1:2,2020-01-26,2019-2020
Francis Amuzu,RSC Anderlecht,87,1,1,Cercle Brugge vs. RSC Anderlecht 1:2,2020-01-26,2019-2020
Michel Vlap,RSC Anderlecht,90,1,2,Cercle Brugge vs. RSC Anderlecht 1:2,2020-01-26,2019-2020
Simon Deli,Club Brugge KV,8,0,1,KV Kortrijk vs. Club Brugge KV 2:2,2020-01-26,2019-2020
Federico Ricca,Club Brugge KV,39,0,2,KV Kortrijk vs. Club Brugge KV 2:2,2020-01-26,2019-2020
Ilombe M'Boyo,KV Kortrijk,42,1,2,KV Kortrijk vs. Club Brugge KV 2:2,2020-01-26,2019-2020
Terem Moffi,KV Kortrijk,47,2,2,KV Kortrijk vs. Club Brugge KV 2:2,2020-01-26,2019-2020
Gianni Bruno,SV Zulte Waregem,13,0,1,Royal Antwerp FC vs. SV Zulte Waregem 2:1,2020-01-26,2019-2020
Aurélio Buta,Royal Antwerp FC,33,1,1,Royal Antwerp FC vs. SV Zulte Waregem 2:1,2020-01-26,2019-2020
Dieumerci Mbokani,Royal Antwerp FC,77,2,1,Royal Antwerp FC vs. SV Zulte Waregem 2:1,2020-01-26,2019-2020
Julien De Sart,KV Kortrijk,52,1,0,KV Kortrijk vs. Standard Liège 3:1,2020-01-31,2019-2020
Eden Shamir,KV Kortrijk,55,2,0,KV Kortrijk vs. Standard Liège 3:1,2020-01-31,2019-2020
Mehdi Carcela-González,Standard Liège,67,2,1,KV Kortrijk vs. Standard Liège 3:1,2020-01-31,2019-2020
Terem Moffi,KV Kortrijk,70,3,1,KV Kortrijk vs. Standard Liège 3:1,2020-01-31,2019-2020
Patrik Hrošovský,KRC Genk,39,1,0,KRC Genk vs. Sporting Charleroi 1:0,2020-02-01,2019-2020
Andreas Beck,KAS Eupen,24,1,0,KAS Eupen vs. Cercle Brugge 1:0,2020-02-01,2019-2020
Fashion Sakala,KV Oostende,58,1,0,KV Oostende vs. Sint-Truidense VV 1:0,2020-02-01,2019-2020
Roman Bezus,KAA Gent,1,0,1,KV Mechelen vs. KAA Gent 0:3,2020-02-01,2019-2020
Jonathan David,KAA Gent,50,0,2,KV Mechelen vs. KAA Gent 0:3,2020-02-01,2019-2020
Anderson Niangbo,KAA Gent,90,0,3,KV Mechelen vs. KAA Gent 0:3,2020-02-01,2019-2020
Hans Vanaken,Club Brugge KV,84,1,0,Club Brugge KV vs. Royal Antwerp FC 1:0,2020-02-02,2019-2020
Antoine Colassin,RSC Anderlecht,70,1,0,RSC Anderlecht vs. Royal Excel Mouscron 1:0,2020-02-02,2019-2020
Saido Berahino,SV Zulte Waregem,16,1,0,SV Zulte Waregem vs. Waasland-Beveren 5:0,2020-02-02,2019-2020
Davy De fauw,SV Zulte Waregem,21,2,0,SV Zulte Waregem vs. Waasland-Beveren 5:0,2020-02-02,2019-2020
Jelle Vossen,SV Zulte Waregem,43,3,0,SV Zulte Waregem vs. Waasland-Beveren 5:0,2020-02-02,2019-2020
Jelle Vossen,SV Zulte Waregem,65,4,0,SV Zulte Waregem vs. Waasland-Beveren 5:0,2020-02-02,2019-2020
Gianni Bruno,SV Zulte Waregem,79,5,0,SV Zulte Waregem vs. Waasland-Beveren 5:0,2020-02-02,2019-2020
Antoine Colassin,RSC Anderlecht,16,0,1,KAA Gent vs. RSC Anderlecht 1:1,2020-02-07,2019-2020
Jonathan David,KAA Gent,29,1,1,KAA Gent vs. RSC Anderlecht 1:1,2020-02-07,2019-2020
Kaveh Rezaei,Sporting Charleroi,45,1,0,Sporting Charleroi vs. SV Zulte Waregem 4:0,2020-02-08,2019-2020
Kaveh Rezaei,Sporting Charleroi,70,2,0,Sporting Charleroi vs. SV Zulte Waregem 4:0,2020-02-08,2019-2020
Kaveh Rezaei,Sporting Charleroi,78,3,0,Sporting Charleroi vs. SV Zulte Waregem 4:0,2020-02-08,2019-2020
Shamar Nicholson,Sporting Charleroi,90,4,0,Sporting Charleroi vs. SV Zulte Waregem 4:0,2020-02-08,2019-2020
Márton Eppel,Cercle Brugge,1,1,0,Cercle Brugge vs. KV Mechelen 3:2,2020-02-08,2019-2020
Dino Hotič,Cercle Brugge,5,2,0,Cercle Brugge vs. KV Mechelen 3:2,2020-02-08,2019-2020
Jordi Vanlerberghe,KV Mechelen,10,2,1,Cercle Brugge vs. KV Mechelen 3:2,2020-02-08,2019-2020
Joachim Van Damme,KV Mechelen,82,2,2,Cercle Brugge vs. KV Mechelen 3:2,2020-02-08,2019-2020
Stef Peeters,Cercle Brugge,90,3,2,Cercle Brugge vs. KV Mechelen 3:2,2020-02-08,2019-2020
Mory Konaté,Sint-Truidense VV,13,1,0,Sint-Truidense VV vs. KAS Eupen 5:2,2020-02-08,2019-2020
Smail Prevljak,KAS Eupen,29,1,1,Sint-Truidense VV vs. KAS Eupen 5:2,2020-02-08,2019-2020
Jens Cools,KAS Eupen,40,1,2,Sint-Truidense VV vs. KAS Eupen 5:2,2020-02-08,2019-2020
Samuel Asamoah,Sint-Truidense VV,42,2,2,Sint-Truidense VV vs. KAS Eupen 5:2,2020-02-08,2019-2020
Samuel Asamoah,Sint-Truidense VV,45,3,2,Sint-Truidense VV vs. KAS Eupen 5:2,2020-02-08,2019-2020
Samuel Asamoah,Sint-Truidense VV,63,4,2,Sint-Truidense VV vs. KAS Eupen 5:2,2020-02-08,2019-2020
Chris Durkin,Sint-Truidense VV,90,5,2,Sint-Truidense VV vs. KAS Eupen 5:2,2020-02-08,2019-2020
Jelle Bataille,KV Oostende,23,0,1,Royal Excel Mouscron vs. KV Oostende 3:1,2020-02-08,2019-2020
Lasse Sobiech,Royal Excel Mouscron,61,1,1,Royal Excel Mouscron vs. KV Oostende 3:1,2020-02-08,2019-2020
Stipe Perica,Royal Excel Mouscron,82,2,1,Royal Excel Mouscron vs. KV Oostende 3:1,2020-02-08,2019-2020
Fabrice Olinga,Royal Excel Mouscron,86,3,1,Royal Excel Mouscron vs. KV Oostende 3:1,2020-02-08,2019-2020
Shamar Nicholson,Sporting Charleroi,65,1,0,Sporting Charleroi vs. KV Mechelen 2:1,2020-02-11,2019-2020
William Togui,KV Mechelen,78,1,1,Sporting Charleroi vs. KV Mechelen 2:1,2020-02-11,2019-2020
Mamadou Fall,Sporting Charleroi,81,2,1,Sporting Charleroi vs. KV Mechelen 2:1,2020-02-11,2019-2020
Christophe Lepoint,KV Kortrijk,27,0,1,Waasland-Beveren vs. KV Kortrijk 1:2,2020-02-12,2019-2020
Yuki Kobayashi,Waasland-Beveren,43,1,1,Waasland-Beveren vs. KV Kortrijk 1:2,2020-02-12,2019-2020
Julien De Sart,KV Kortrijk,64,1,2,Waasland-Beveren vs. KV Kortrijk 1:2,2020-02-12,2019-2020
Paul Onuachu,KRC Genk,12,0,1,Royal Antwerp FC vs. KRC Genk 1:1,2020-02-13,2019-2020
Joakim Mæhle,Royal Antwerp FC,39,1,1,Royal Antwerp FC vs. KRC Genk 1:1,2020-02-13,2019-2020
Jonathan David,KAA Gent,5,0,1,KAS Eupen vs. KAA Gent 2:3,2020-02-14,2019-2020
Smail Prevljak,KAS Eupen,7,1,1,KAS Eupen vs. KAA Gent 2:3,2020-02-14,2019-2020
Jonathan David,KAA Gent,12,1,2,KAS Eupen vs. KAA Gent 2:3,2020-02-14,2019-2020
Danijel Miličević,KAS Eupen,19,2,2,KAS Eupen vs. KAA Gent 2:3,2020-02-14,2019-2020
Alessio Castro-Montes,KAA Gent,84,2,3,KAS Eupen vs. KAA Gent 2:3,2020-02-14,2019-2020
Mats Rits,Club Brugge KV,40,1,0,Club Brugge KV vs. Waasland-Beveren 2:1,2020-02-15,2019-2020
Tuur Dierckx,Waasland-Beveren,53,1,1,Club Brugge KV vs. Waasland-Beveren 2:1,2020-02-15,2019-2020
Mats Rits,Club Brugge KV,90,2,1,Club Brugge KV vs. Waasland-Beveren 2:1,2020-02-15,2019-2020
Terem Moffi,KV Kortrijk,59,0,1,KV Oostende vs. KV Kortrijk 0:3,2020-02-15,2019-2020
Hannes Van der Bruggen,KV Kortrijk,90,0,2,KV Oostende vs. KV Kortrijk 0:3,2020-02-15,2019-2020
Pape Gueye,KV Kortrijk,90,0,3,KV Oostende vs. KV Kortrijk 0:3,2020-02-15,2019-2020
Kévin Hoggas,Cercle Brugge,63,0,1,Sint-Truidense VV vs. Cercle Brugge 0:1,2020-02-15,2019-2020
Geoffry Hairemans,KV Mechelen,48,1,0,KV Mechelen vs. RSC Anderlecht 2:0,2020-02-15,2019-2020
Aster Vranckx,KV Mechelen,72,2,0,KV Mechelen vs. RSC Anderlecht 2:0,2020-02-15,2019-2020
Ivo Rodrigues,Royal Antwerp FC,14,1,0,Royal Antwerp FC vs. Sporting Charleroi 1:1,2020-02-16,2019-2020
Shamar Nicholson,Sporting Charleroi,51,1,1,Royal Antwerp FC vs. Sporting Charleroi 1:1,2020-02-16,2019-2020
Zinho Vanheusden,Standard Liège,31,0,1,KRC Genk vs. Standard Liège 1:3,2020-02-16,2019-2020
Duje Čop,Standard Liège,42,0,2,KRC Genk vs. Standard Liège 1:3,2020-02-16,2019-2020
Sébastien Dewaest,KRC Genk,84,1,2,KRC Genk vs. Standard Liège 1:3,2020-02-16,2019-2020
Aleksandar Boljević,Standard Liège,90,1,3,KRC Genk vs. Standard Liège 1:3,2020-02-16,2019-2020
Jonah Osabutey,Royal Excel Mouscron,31,0,1,SV Zulte Waregem vs. Royal Excel Mouscron 1:2,2020-02-16,2019-2020
Aleix García,Royal Excel Mouscron,50,0,2,SV Zulte Waregem vs. Royal Excel Mouscron 1:2,2020-02-16,2019-2020
Davy De fauw,SV Zulte Waregem,57,1,2,SV Zulte Waregem vs. Royal Excel Mouscron 1:2,2020-02-16,2019-2020
Dries Wouters,KRC Genk,58,0,1,KV Kortrijk vs. KRC Genk 0:1,2020-02-21,2019-2020
Obbi Oularé,Standard Liège,33,1,0,Standard Liège vs. Royal Antwerp FC 1:0,2020-02-22,2019-2020
Dylan De Belder,Cercle Brugge,75,0,1,Royal Excel Mouscron vs. Cercle Brugge 0:1,2020-02-22,2019-2020
Ari Skúlason,KV Oostende,24,1,0,KV Oostende vs. SV Zulte Waregem 1:1,2020-02-22,2019-2020
