scoring_player,scoring_team,time,GH,GA,game,date,season
Ianis Hagi,Rangers FC,33,1,0,Rangers FC vs. Hibernian FC 1:0,2020-12-26,2020-2021
Liam Gordon,St. Johnstone FC,38,0,1,Aberdeen FC vs. St. Johnstone FC 2:1,2020-12-26,2020-2021
Sam Cosgrove,Aberdeen FC,45,1,1,Aberdeen FC vs. St. Johnstone FC 2:1,2020-12-26,2020-2021
Ash Taylor,Aberdeen FC,54,2,1,Aberdeen FC vs. St. Johnstone FC 2:1,2020-12-26,2020-2021
Tony Watt,Motherwell FC,9,0,1,Dundee United vs. Motherwell FC 1:1,2020-12-26,2020-2021
Nicky Clark,Dundee United,90,1,1,Dundee United vs. Motherwell FC 1:1,2020-12-26,2020-2021
Odsonne Édouard,Celtic FC,49,0,1,Hamilton Academical vs. Celtic FC 0:3,2020-12-26,2020-2021
Leigh Griffiths,Celtic FC,54,0,2,Hamilton Academical vs. Celtic FC 0:3,2020-12-26,2020-2021
David Turnbull,Celtic FC,74,0,3,Hamilton Academical vs. Celtic FC 0:3,2020-12-26,2020-2021
Chris Burke,Kilmarnock FC,48,1,0,Kilmarnock FC vs. Livingston FC 1:2,2020-12-26,2020-2021
Jay Emmanuel-Thomas,Livingston FC,51,1,1,Kilmarnock FC vs. Livingston FC 1:2,2020-12-26,2020-2021
Scott Robinson,Livingston FC,90,1,2,Kilmarnock FC vs. Livingston FC 1:2,2020-12-26,2020-2021
Marcus Fraser,St. Mirren FC,76,0,1,Ross County FC vs. St. Mirren FC 0:2,2020-12-26,2020-2021
Kristian Dennis,St. Mirren FC,85,0,2,Ross County FC vs. St. Mirren FC 0:2,2020-12-26,2020-2021
Ismaila Soro,Celtic FC,23,1,0,Celtic FC vs. Dundee United 3:0,2020-12-30,2020-2021
David Turnbull,Celtic FC,40,2,0,Celtic FC vs. Dundee United 3:0,2020-12-30,2020-2021
Odsonne Édouard,Celtic FC,76,3,0,Celtic FC vs. Dundee United 3:0,2020-12-30,2020-2021
Kemar Roofe,Rangers FC,27,0,1,St. Mirren FC vs. Rangers FC 0:2,2020-12-30,2020-2021
Alfredo Morelos,Rangers FC,33,0,2,St. Mirren FC vs. Rangers FC 0:2,2020-12-30,2020-2021
Harry Paton,Ross County FC,25,0,1,Hibernian FC vs. Ross County FC 0:2,2020-12-30,2020-2021
Oli Shaw,Ross County FC,76,0,2,Hibernian FC vs. Ross County FC 0:2,2020-12-30,2020-2021
Greg Kiltie,Kilmarnock FC,41,0,1,Motherwell FC vs. Kilmarnock FC 0:2,2020-12-30,2020-2021
Danny Whitehall,Kilmarnock FC,53,0,2,Motherwell FC vs. Kilmarnock FC 0:2,2020-12-30,2020-2021
Callum McGregor,Rangers FC,70,1,0,Rangers FC vs. Celtic FC 1:0,2021-01-02,2020-2021
Lee Hodson,Hamilton Academical,10,1,0,Hamilton Academical vs. Motherwell FC 3:0,2021-01-02,2020-2021
Ross Callachan,Hamilton Academical,49,2,0,Hamilton Academical vs. Motherwell FC 3:0,2021-01-02,2020-2021
Callum Smith,Hamilton Academical,65,3,0,Hamilton Academical vs. Motherwell FC 3:0,2021-01-02,2020-2021
Josh Mullin,Livingston FC,9,0,1,Hibernian FC vs. Livingston FC 0:3,2021-01-02,2020-2021
Jon Guthrie,Livingston FC,16,0,2,Hibernian FC vs. Livingston FC 0:3,2021-01-02,2020-2021
Scott Robinson,Livingston FC,47,0,3,Hibernian FC vs. Livingston FC 0:3,2021-01-02,2020-2021
Danny Whitehall,Kilmarnock FC,12,1,0,Kilmarnock FC vs. St. Mirren FC 1:1,2021-01-02,2020-2021
Danny Rogers,St. Mirren FC,90,1,1,Kilmarnock FC vs. St. Mirren FC 1:1,2021-01-02,2020-2021
Ross Draper,Ross County FC,21,1,0,Ross County FC vs. St. Johnstone FC 1:1,2021-01-02,2020-2021
Craig Conway,St. Johnstone FC,26,1,1,Ross County FC vs. St. Johnstone FC 1:1,2021-01-02,2020-2021
Greg Kiltie,Kilmarnock FC,36,1,0,Kilmarnock FC vs. Hamilton Academical 2:0,2021-01-09,2020-2021
Greg Kiltie,Kilmarnock FC,63,2,0,Kilmarnock FC vs. Hamilton Academical 2:0,2021-01-09,2020-2021
Devante Cole,Motherwell FC,27,0,1,St. Mirren FC vs. Motherwell FC 1:1,2021-01-09,2020-2021
Jamie McGrath,St. Mirren FC,79,1,1,St. Mirren FC vs. Motherwell FC 1:1,2021-01-09,2020-2021
Alfredo Morelos,Rangers FC,32,0,1,Aberdeen FC vs. Rangers FC 1:2,2021-01-10,2020-2021
Alfredo Morelos,Rangers FC,50,0,2,Aberdeen FC vs. Rangers FC 1:2,2021-01-10,2020-2021
Matty Kennedy,Aberdeen FC,67,1,2,Aberdeen FC vs. Rangers FC 1:2,2021-01-10,2020-2021
Scott Robinson,Livingston FC,9,1,0,Livingston FC vs. Ross County FC 3:1,2021-01-10,2020-2021
Charlie Lakin,Ross County FC,28,1,1,Livingston FC vs. Ross County FC 3:1,2021-01-10,2020-2021
Alan Forrest,Livingston FC,81,2,1,Livingston FC vs. Ross County FC 3:1,2021-01-10,2020-2021
Jack Hamilton,Livingston FC,90,3,1,Livingston FC vs. Ross County FC 3:1,2021-01-10,2020-2021
David Turnbull,Celtic FC,81,1,0,Celtic FC vs. Hibernian FC 1:1,2021-01-11,2020-2021
Kevin Nisbet,Hibernian FC,90,1,1,Celtic FC vs. Hibernian FC 1:1,2021-01-11,2020-2021
Louis Appéré,Dundee United,9,1,0,Dundee United vs. St. Johnstone FC 2:2,2021-01-12,2020-2021
Guy Melamed,St. Johnstone FC,16,1,1,Dundee United vs. St. Johnstone FC 2:2,2021-01-12,2020-2021
Chris Kane,St. Johnstone FC,38,1,2,Dundee United vs. St. Johnstone FC 2:2,2021-01-12,2020-2021
Lawrence Shankland,Dundee United,53,2,2,Dundee United vs. St. Johnstone FC 2:2,2021-01-12,2020-2021
Alan Power,Hibernian FC,52,1,0,Hibernian FC vs. Kilmarnock FC 2:0,2021-01-16,2020-2021
Alexandros Gogić,Hibernian FC,80,2,0,Hibernian FC vs. Kilmarnock FC 2:0,2021-01-16,2020-2021
Oli Shaw,Ross County FC,1,1,0,Ross County FC vs. Aberdeen FC 4:1,2021-01-16,2020-2021
Charlie Lakin,Ross County FC,20,2,0,Ross County FC vs. Aberdeen FC 4:1,2021-01-16,2020-2021
Alex Iacovitti,Aberdeen FC,45,2,1,Ross County FC vs. Aberdeen FC 4:1,2021-01-16,2020-2021
Oli Shaw,Ross County FC,84,3,1,Ross County FC vs. Aberdeen FC 4:1,2021-01-16,2020-2021
Jermaine Hylton,Ross County FC,90,4,1,Ross County FC vs. Aberdeen FC 4:1,2021-01-16,2020-2021
Chris Kane,St. Johnstone FC,46,1,0,St. Johnstone FC vs. St. Mirren FC 1:0,2021-01-16,2020-2021
Devante Cole,Motherwell FC,21,1,0,Motherwell FC vs. Rangers FC 1:1,2021-01-17,2020-2021
Cedric Itten,Rangers FC,72,1,1,Motherwell FC vs. Rangers FC 1:1,2021-01-17,2020-2021
Ciaron Brown,Livingston FC,15,1,0,Livingston FC vs. Celtic FC 2:2,2021-01-20,2020-2021
Mohamed Elyounoussi,Celtic FC,28,1,1,Livingston FC vs. Celtic FC 2:2,2021-01-20,2020-2021
Nir Bitton,Celtic FC,38,1,2,Livingston FC vs. Celtic FC 2:2,2021-01-20,2020-2021
Jay Emmanuel-Thomas,Livingston FC,60,2,2,Livingston FC vs. Celtic FC 2:2,2021-01-20,2020-2021
Tommie Hoban,Aberdeen FC,15,1,0,Aberdeen FC vs. Motherwell FC 2:0,2021-01-23,2020-2021
Andy Considine,Aberdeen FC,77,2,0,Aberdeen FC vs. Motherwell FC 2:0,2021-01-23,2020-2021
Ryan Kent,Rangers FC,6,1,0,Rangers FC vs. Ross County FC 5:0,2021-01-23,2020-2021
Filip Helander,Rangers FC,28,2,0,Rangers FC vs. Ross County FC 5:0,2021-01-23,2020-2021
Joe Aribo,Rangers FC,37,3,0,Rangers FC vs. Ross County FC 5:0,2021-01-23,2020-2021
Ryan Jack,Rangers FC,66,4,0,Rangers FC vs. Ross County FC 5:0,2021-01-23,2020-2021
Connor Goldson,Rangers FC,81,5,0,Rangers FC vs. Ross County FC 5:0,2021-01-23,2020-2021
Joe Shaughnessy,St. Mirren FC,30,0,1,Dundee United vs. St. Mirren FC 1:5,2021-01-27,2020-2021
Jamie McGrath,St. Mirren FC,42,0,2,Dundee United vs. St. Mirren FC 1:5,2021-01-27,2020-2021
Jamie McGrath,St. Mirren FC,45,0,3,Dundee United vs. St. Mirren FC 1:5,2021-01-27,2020-2021
Ian Harkes,Dundee United,54,1,3,Dundee United vs. St. Mirren FC 1:5,2021-01-27,2020-2021
Dylan Connolly,St. Mirren FC,80,1,4,Dundee United vs. St. Mirren FC 1:5,2021-01-27,2020-2021
Kristian Dennis,St. Mirren FC,85,1,5,Dundee United vs. St. Mirren FC 1:5,2021-01-27,2020-2021
Oli Shaw,Ross County FC,14,1,0,Ross County FC vs. Motherwell FC 1:2,2021-01-27,2020-2021
Devante Cole,Motherwell FC,51,1,1,Ross County FC vs. Motherwell FC 1:2,2021-01-27,2020-2021
Bevis Mugabi,Motherwell FC,72,1,2,Ross County FC vs. Motherwell FC 1:2,2021-01-27,2020-2021
Leigh Griffiths,Celtic FC,12,1,0,Celtic FC vs. Hamilton Academical 2:0,2021-01-27,2020-2021
Odsonne Édouard,Celtic FC,48,2,0,Celtic FC vs. Hamilton Academical 2:0,2021-01-27,2020-2021
Alfredo Morelos,Rangers FC,51,0,1,Hibernian FC vs. Rangers FC 0:1,2021-01-27,2020-2021
Jaze Kabia,Livingston FC,89,1,0,Livingston FC vs. Kilmarnock FC 2:0,2021-01-27,2020-2021
Scott Pittman,Livingston FC,90,2,0,Livingston FC vs. Kilmarnock FC 2:0,2021-01-27,2020-2021
Kristian Dennis,St. Mirren FC,18,0,1,Celtic FC vs. St. Mirren FC 1:2,2021-01-30,2020-2021
Odsonne Édouard,Celtic FC,32,1,1,Celtic FC vs. St. Mirren FC 1:2,2021-01-30,2020-2021
İlkay Durmuş,St. Mirren FC,37,1,2,Celtic FC vs. St. Mirren FC 1:2,2021-01-30,2020-2021
Darren McGregor,Hibernian FC,21,0,1,Dundee United vs. Hibernian FC 0:2,2021-01-30,2020-2021
Martin Boyle,Hibernian FC,69,0,2,Dundee United vs. Hibernian FC 0:2,2021-01-30,2020-2021
Chris Burke,Kilmarnock FC,5,1,0,Kilmarnock FC vs. St. Johnstone FC 2:3,2021-01-30,2020-2021
Aaron Tshibola,Kilmarnock FC,32,2,0,Kilmarnock FC vs. St. Johnstone FC 2:3,2021-01-30,2020-2021
Guy Melamed,St. Johnstone FC,53,2,1,Kilmarnock FC vs. St. Johnstone FC 2:3,2021-01-30,2020-2021
Murray Davidson,St. Johnstone FC,68,2,2,Kilmarnock FC vs. St. Johnstone FC 2:3,2021-01-30,2020-2021
Ali McCann,St. Johnstone FC,72,2,3,Kilmarnock FC vs. St. Johnstone FC 2:3,2021-01-30,2020-2021
Joe Lewis,Livingston FC,7,0,1,Aberdeen FC vs. Livingston FC 0:2,2021-02-02,2020-2021
Nicky Devlin,Livingston FC,16,0,2,Aberdeen FC vs. Livingston FC 0:2,2021-02-02,2020-2021
Ryan Porteous,Hibernian FC,55,0,1,St. Mirren FC vs. Hibernian FC 1:2,2021-02-02,2020-2021
Martin Boyle,Hibernian FC,71,0,2,St. Mirren FC vs. Hibernian FC 1:2,2021-02-02,2020-2021
Jonathan Obika,St. Mirren FC,74,1,2,St. Mirren FC vs. Hibernian FC 1:2,2021-02-02,2020-2021
Scott Brown,Celtic FC,29,0,1,Kilmarnock FC vs. Celtic FC 0:4,2021-02-02,2020-2021
Odsonne Édouard,Celtic FC,53,0,2,Kilmarnock FC vs. Celtic FC 0:4,2021-02-02,2020-2021
Odsonne Édouard,Celtic FC,62,0,3,Kilmarnock FC vs. Celtic FC 0:4,2021-02-02,2020-2021
Albian Ajeti,Celtic FC,86,0,4,Kilmarnock FC vs. Celtic FC 0:4,2021-02-02,2020-2021
Stephen Kelly,Hamilton Academical,16,1,0,Hamilton Academical vs. Ross County FC 1:2,2021-02-03,2020-2021
Jordan White,Ross County FC,81,1,1,Hamilton Academical vs. Ross County FC 1:2,2021-02-03,2020-2021
Billy McKay,Ross County FC,85,1,2,Hamilton Academical vs. Ross County FC 1:2,2021-02-03,2020-2021
Devante Cole,Motherwell FC,23,1,0,Motherwell FC vs. Dundee United 2:1,2021-02-03,2020-2021
Chris Long,Motherwell FC,28,2,0,Motherwell FC vs. Dundee United 2:1,2021-02-03,2020-2021
Ryan Edwards,Dundee United,80,2,1,Motherwell FC vs. Dundee United 2:1,2021-02-03,2020-2021
Ianis Hagi,Rangers FC,52,1,0,Rangers FC vs. St. Johnstone FC 1:0,2021-02-03,2020-2021
Stephen Welsh,Celtic FC,2,1,0,Celtic FC vs. Motherwell FC 2:1,2021-02-06,2020-2021
Odsonne Édouard,Celtic FC,50,2,0,Celtic FC vs. Motherwell FC 2:1,2021-02-06,2020-2021
Allan Campbell,Motherwell FC,66,2,1,Celtic FC vs. Motherwell FC 2:1,2021-02-06,2020-2021
Martin Boyle,Hibernian FC,27,1,0,Hibernian FC vs. Aberdeen FC 2:0,2021-02-06,2020-2021
Martin Boyle,Hibernian FC,67,2,0,Hibernian FC vs. Aberdeen FC 2:0,2021-02-06,2020-2021
Scott Tanser,St. Johnstone FC,45,0,1,Livingston FC vs. St. Johnstone FC 1:2,2021-02-06,2020-2021
Shaun Rooney,St. Johnstone FC,51,0,2,Livingston FC vs. St. Johnstone FC 1:2,2021-02-06,2020-2021
Scott Pittman,Livingston FC,83,1,2,Livingston FC vs. St. Johnstone FC 1:2,2021-02-06,2020-2021
Lawrence Shankland,Dundee United,63,0,1,Ross County FC vs. Dundee United 0:2,2021-02-06,2020-2021
Ryan Edwards,Dundee United,76,0,2,Ross County FC vs. Dundee United 0:2,2021-02-06,2020-2021
Kyle McAllister,St. Mirren FC,38,1,0,St. Mirren FC vs. Kilmarnock FC 2:0,2021-02-06,2020-2021
Jonathan Obika,St. Mirren FC,61,2,0,St. Mirren FC vs. Kilmarnock FC 2:0,2021-02-06,2020-2021
Brian Easton,Rangers FC,80,0,1,Hamilton Academical vs. Rangers FC 1:1,2021-02-07,2020-2021
Ross Callachan,Hamilton Academical,90,1,1,Hamilton Academical vs. Rangers FC 1:1,2021-02-07,2020-2021
Allan Campbell,Motherwell FC,71,0,1,Kilmarnock FC vs. Motherwell FC 0:1,2021-02-10,2020-2021
Tom Rogić,Celtic FC,16,0,1,St. Mirren FC vs. Celtic FC 0:4,2021-02-10,2020-2021
Odsonne Édouard,Celtic FC,79,0,2,St. Mirren FC vs. Celtic FC 0:4,2021-02-10,2020-2021
Ryan Christie,Celtic FC,82,0,3,St. Mirren FC vs. Celtic FC 0:4,2021-02-10,2020-2021
David Turnbull,Celtic FC,83,0,4,St. Mirren FC vs. Celtic FC 0:4,2021-02-10,2020-2021
Adrián Spörle,Dundee United,1,1,0,Dundee United vs. Livingston FC 3:0,2021-02-13,2020-2021
Lawrence Shankland,Dundee United,35,2,0,Dundee United vs. Livingston FC 3:0,2021-02-13,2020-2021
Lawrence Shankland,Dundee United,83,3,0,Dundee United vs. Livingston FC 3:0,2021-02-13,2020-2021
Bruce Anderson,Hamilton Academical,7,0,1,Motherwell FC vs. Hamilton Academical 1:4,2021-02-13,2020-2021
Ross Callachan,Hamilton Academical,19,0,2,Motherwell FC vs. Hamilton Academical 1:4,2021-02-13,2020-2021
Marios Ogboe,Hamilton Academical,31,0,3,Motherwell FC vs. Hamilton Academical 1:4,2021-02-13,2020-2021
David Moyo,Hamilton Academical,64,0,4,Motherwell FC vs. Hamilton Academical 1:4,2021-02-13,2020-2021
Mark O'Hara,Motherwell FC,68,1,4,Motherwell FC vs. Hamilton Academical 1:4,2021-02-13,2020-2021
Ryan Jack,Rangers FC,37,1,0,Rangers FC vs. Kilmarnock FC 1:0,2021-02-13,2020-2021
Shaun Rooney,St. Johnstone FC,50,1,0,St. Johnstone FC vs. Celtic FC 1:2,2021-02-14,2020-2021
Odsonne Édouard,Celtic FC,60,1,1,St. Johnstone FC vs. Celtic FC 1:2,2021-02-14,2020-2021
Odsonne Édouard,Celtic FC,62,1,2,St. Johnstone FC vs. Celtic FC 1:2,2021-02-14,2020-2021
David Turnbull,Celtic FC,14,1,0,Celtic FC vs. Aberdeen FC 1:0,2021-02-17,2020-2021
İlkay Durmuş,St. Mirren FC,53,1,0,St. Mirren FC vs. Hamilton Academical 1:1,2021-02-17,2020-2021
Bruce Anderson,Hamilton Academical,68,1,1,St. Mirren FC vs. Hamilton Academical 1:1,2021-02-17,2020-2021
Callum Hendry,Aberdeen FC,21,1,0,Aberdeen FC vs. Kilmarnock FC 1:0,2021-02-20,2020-2021
Martin Boyle,Hibernian FC,13,1,0,Hibernian FC vs. Hamilton Academical 2:0,2021-02-20,2020-2021
Josh Doig,Hibernian FC,70,2,0,Hibernian FC vs. Hamilton Academical 2:0,2021-02-20,2020-2021
Guy Melamed,St. Johnstone FC,19,0,1,Motherwell FC vs. St. Johnstone FC 0:3,2021-02-20,2020-2021
Jason Kerr,St. Johnstone FC,45,0,2,Motherwell FC vs. St. Johnstone FC 0:3,2021-02-20,2020-2021
Guy Melamed,St. Johnstone FC,50,0,3,Motherwell FC vs. St. Johnstone FC 0:3,2021-02-20,2020-2021
Conor McCarthy,Livingston FC,8,0,1,St. Mirren FC vs. Livingston FC 1:1,2021-02-20,2020-2021
Cameron MacPherson,St. Mirren FC,32,1,1,St. Mirren FC vs. Livingston FC 1:1,2021-02-20,2020-2021
Ianis Hagi,Rangers FC,35,1,0,Rangers FC vs. Dundee United 4:1,2021-02-21,2020-2021
Ryan Kent,Rangers FC,38,2,0,Rangers FC vs. Dundee United 4:1,2021-02-21,2020-2021
Joe Aribo,Rangers FC,48,3,0,Rangers FC vs. Dundee United 4:1,2021-02-21,2020-2021
Alfredo Morelos,Rangers FC,64,4,0,Rangers FC vs. Dundee United 4:1,2021-02-21,2020-2021
Marc McNulty,Dundee United,86,4,1,Rangers FC vs. Dundee United 4:1,2021-02-21,2020-2021
Jordan White,Ross County FC,71,1,0,Ross County FC vs. Celtic FC 1:0,2021-02-21,2020-2021
Odsonne Édouard,Celtic FC,8,1,0,Celtic FC vs. Aberdeen FC 1:0,2021-02-27,2020-2021
Jordan Roberts,Motherwell FC,25,0,1,Hibernian FC vs. Motherwell FC 0:2,2021-02-27,2020-2021
Devante Cole,Motherwell FC,46,0,2,Hibernian FC vs. Motherwell FC 0:2,2021-02-27,2020-2021
Adrián Spörle,Dundee United,18,0,1,Kilmarnock FC vs. Dundee United 1:1,2021-02-27,2020-2021
Zech Medley,Kilmarnock FC,64,1,1,Kilmarnock FC vs. Dundee United 1:1,2021-02-27,2020-2021
Jamie McGrath,St. Mirren FC,82,1,0,St. Mirren FC vs. Ross County FC 1:0,2021-02-27,2020-2021
Ross Callachan,Hamilton Academical,36,1,0,Hamilton Academical vs. St. Johnstone FC 1:1,2021-03-03,2020-2021
Guy Melamed,St. Johnstone FC,87,1,1,Hamilton Academical vs. St. Johnstone FC 1:1,2021-03-03,2020-2021
Alfredo Morelos,Rangers FC,87,0,1,Livingston FC vs. Rangers FC 0:1,2021-03-03,2020-2021
Devante Cole,Motherwell FC,31,1,0,Motherwell FC vs. Livingston FC 3:1,2021-03-06,2020-2021
Devante Cole,Motherwell FC,59,2,0,Motherwell FC vs. Livingston FC 3:1,2021-03-06,2020-2021
Jack Fitzwater,Livingston FC,60,2,1,Motherwell FC vs. Livingston FC 3:1,2021-03-06,2020-2021
Chris Long,Motherwell FC,69,3,1,Motherwell FC vs. Livingston FC 3:1,2021-03-06,2020-2021
Ryan Kent,Rangers FC,14,1,0,Rangers FC vs. St. Mirren FC 3:0,2021-03-06,2020-2021
Alfredo Morelos,Rangers FC,16,2,0,Rangers FC vs. St. Mirren FC 3:0,2021-03-06,2020-2021
Ianis Hagi,Rangers FC,46,3,0,Rangers FC vs. St. Mirren FC 3:0,2021-03-06,2020-2021
Kyle Lafferty,Kilmarnock FC,18,0,1,Ross County FC vs. Kilmarnock FC 3:2,2021-03-06,2020-2021
Billy McKay,Ross County FC,38,1,1,Ross County FC vs. Kilmarnock FC 3:2,2021-03-06,2020-2021
Leo Hjelde,Ross County FC,47,2,1,Ross County FC vs. Kilmarnock FC 3:2,2021-03-06,2020-2021
Billy McKay,Ross County FC,49,3,1,Ross County FC vs. Kilmarnock FC 3:2,2021-03-06,2020-2021
Kyle Lafferty,Kilmarnock FC,77,3,2,Ross County FC vs. Kilmarnock FC 3:2,2021-03-06,2020-2021
Liam Craig,St. Johnstone FC,16,1,0,St. Johnstone FC vs. Hibernian FC 1:0,2021-03-06,2020-2021
Jay Emmanuel-Thomas,Livingston FC,16,1,0,Livingston FC vs. Hamilton Academical 2:1,2021-03-13,2020-2021
Callum Smith,Hamilton Academical,30,1,1,Livingston FC vs. Hamilton Academical 2:1,2021-03-13,2020-2021
Scott Pittman,Livingston FC,36,2,1,Livingston FC vs. Hamilton Academical 2:1,2021-03-13,2020-2021
Billy McKay,Ross County FC,50,1,0,Ross County FC vs. Hibernian FC 1:2,2021-03-13,2020-2021
Martin Boyle,Hibernian FC,52,1,1,Ross County FC vs. Hibernian FC 1:2,2021-03-13,2020-2021
Kevin Nisbet,Hibernian FC,60,1,2,Ross County FC vs. Hibernian FC 1:2,2021-03-13,2020-2021
Kyle Lafferty,Kilmarnock FC,1,1,0,Kilmarnock FC vs. Motherwell FC 4:1,2021-03-20,2020-2021
Barry Maguire,Motherwell FC,8,1,1,Kilmarnock FC vs. Motherwell FC 4:1,2021-03-20,2020-2021
Rory McKenzie,Kilmarnock FC,55,2,1,Kilmarnock FC vs. Motherwell FC 4:1,2021-03-20,2020-2021
Chris Burke,Kilmarnock FC,57,3,1,Kilmarnock FC vs. Motherwell FC 4:1,2021-03-20,2020-2021
Mitch Pinnock,Kilmarnock FC,83,4,1,Kilmarnock FC vs. Motherwell FC 4:1,2021-03-20,2020-2021
Adrián Spörle,Dundee United,61,1,0,Dundee United vs. Aberdeen FC 1:0,2021-03-20,2020-2021
Jamie McGrath,St. Mirren FC,33,0,1,Hamilton Academical vs. St. Mirren FC 1:1,2021-03-20,2020-2021
Kyle Munro,Hamilton Academical,89,1,1,Hamilton Academical vs. St. Mirren FC 1:1,2021-03-20,2020-2021
Craig Sibbald,Livingston FC,28,1,0,Livingston FC vs. Hibernian FC 1:1,2021-03-20,2020-2021
Christian Doidge,Hibernian FC,41,1,1,Livingston FC vs. Hibernian FC 1:1,2021-03-20,2020-2021
Glenn Middleton,St. Johnstone FC,86,1,0,St. Johnstone FC vs. Ross County FC 1:0,2021-03-20,2020-2021
Mohamed Elyounoussi,Celtic FC,23,1,0,Celtic FC vs. Rangers FC 1:1,2021-03-21,2020-2021
Alfredo Morelos,Rangers FC,38,1,1,Celtic FC vs. Rangers FC 1:1,2021-03-21,2020-2021
Ianis Hagi,Rangers FC,8,1,0,Rangers FC vs. Livingston FC 3:0,2021-07-31,2021-2022
Scott Wright,Rangers FC,78,2,0,Rangers FC vs. Livingston FC 3:0,2021-07-31,2021-2022
Kemar Roofe,Rangers FC,90,3,0,Rangers FC vs. Livingston FC 3:0,2021-07-31,2021-2022
Eamonn Brophy,St. Mirren FC,4,0,1,Dundee FC vs. St. Mirren FC 2:2,2021-07-31,2021-2022
Joe Shaughnessy,Dundee FC,44,1,1,Dundee FC vs. St. Mirren FC 2:2,2021-07-31,2021-2022
Jamie McGrath,St. Mirren FC,54,1,2,Dundee FC vs. St. Mirren FC 2:2,2021-07-31,2021-2022
Jason Cummings,Dundee FC,60,2,2,Dundee FC vs. St. Mirren FC 2:2,2021-07-31,2021-2022
Gary Mackay-Steven,Heart of Midlothian,8,1,0,Heart of Midlothian vs. Celtic FC 2:1,2021-07-31,2021-2022
Tony Ralston,Celtic FC,54,1,1,Heart of Midlothian vs. Celtic FC 2:1,2021-07-31,2021-2022
John Souttar,Heart of Midlothian,89,2,1,Heart of Midlothian vs. Celtic FC 2:1,2021-07-31,2021-2022
Jonny Hayes,Aberdeen FC,27,1,0,Aberdeen FC vs. Dundee United 2:0,2021-08-01,2021-2022
Christian Ramírez,Aberdeen FC,51,2,0,Aberdeen FC vs. Dundee United 2:0,2021-08-01,2021-2022
Kevin van Veen,Motherwell FC,12,1,0,Motherwell FC vs. Hibernian FC 2:3,2021-08-01,2021-2022
Kyle Magennis,Hibernian FC,17,1,1,Motherwell FC vs. Hibernian FC 2:3,2021-08-01,2021-2022
Bevis Mugabi,Motherwell FC,29,2,1,Motherwell FC vs. Hibernian FC 2:3,2021-08-01,2021-2022
Christian Doidge,Hibernian FC,56,2,2,Motherwell FC vs. Hibernian FC 2:3,2021-08-01,2021-2022
Martin Boyle,Hibernian FC,70,2,3,Motherwell FC vs. Hibernian FC 2:3,2021-08-01,2021-2022
Jamie Robson,Dundee United,64,1,0,Dundee United vs. Rangers FC 1:0,2021-08-07,2021-2022
Andy Halliday,Heart of Midlothian,16,0,1,St. Mirren FC vs. Heart of Midlothian 1:2,2021-08-07,2021-2022
Liam Boyce,Heart of Midlothian,73,0,2,St. Mirren FC vs. Heart of Midlothian 1:2,2021-08-07,2021-2022
Joe Shaughnessy,St. Mirren FC,85,1,2,St. Mirren FC vs. Heart of Midlothian 1:2,2021-08-07,2021-2022
Kyogo Furuhashi,Celtic FC,20,1,0,Celtic FC vs. Dundee FC 6:0,2021-08-08,2021-2022
Kyogo Furuhashi,Celtic FC,25,2,0,Celtic FC vs. Dundee FC 6:0,2021-08-08,2021-2022
Tom Rogić,Celtic FC,49,3,0,Celtic FC vs. Dundee FC 6:0,2021-08-08,2021-2022
Kyogo Furuhashi,Celtic FC,67,4,0,Celtic FC vs. Dundee FC 6:0,2021-08-08,2021-2022
Tony Ralston,Celtic FC,84,5,0,Celtic FC vs. Dundee FC 6:0,2021-08-08,2021-2022
Odsonne Édouard,Celtic FC,90,6,0,Celtic FC vs. Dundee FC 6:0,2021-08-08,2021-2022
Martin Boyle,Hibernian FC,22,1,0,Hibernian FC vs. Ross County FC 3:0,2021-08-08,2021-2022
Kyle Magennis,Hibernian FC,26,2,0,Hibernian FC vs. Ross County FC 3:0,2021-08-08,2021-2022
Christian Doidge,Hibernian FC,33,3,0,Hibernian FC vs. Ross County FC 3:0,2021-08-08,2021-2022
Bruce Anderson,Livingston FC,35,1,0,Livingston FC vs. Aberdeen FC 1:2,2021-08-08,2021-2022
Teddy Jenks,Aberdeen FC,47,1,1,Livingston FC vs. Aberdeen FC 1:2,2021-08-08,2021-2022
Jack MacKenzie,Aberdeen FC,90,1,2,Livingston FC vs. Aberdeen FC 1:2,2021-08-08,2021-2022
Stephen O'Donnell,St. Johnstone FC,34,1,0,St. Johnstone FC vs. Motherwell FC 1:1,2021-08-08,2021-2022
Tony Watt,Motherwell FC,80,1,1,St. Johnstone FC vs. Motherwell FC 1:1,2021-08-08,2021-2022
Liel Abada,Celtic FC,17,1,0,Celtic FC vs. St. Mirren FC 6:0,2021-08-21,2021-2022
Liel Abada,Celtic FC,22,2,0,Celtic FC vs. St. Mirren FC 6:0,2021-08-21,2021-2022
David Turnbull,Celtic FC,28,3,0,Celtic FC vs. St. Mirren FC 6:0,2021-08-21,2021-2022
David Turnbull,Celtic FC,44,4,0,Celtic FC vs. St. Mirren FC 6:0,2021-08-21,2021-2022
Odsonne Édouard,Celtic FC,62,5,0,Celtic FC vs. St. Mirren FC 6:0,2021-08-21,2021-2022
David Turnbull,Celtic FC,84,6,0,Celtic FC vs. St. Mirren FC 6:0,2021-08-21,2021-2022
