scoring_player,scoring_team,time,GH,GA,game,date,season
Javi Guerra,Málaga CF,90,1,2,Málaga CF vs. Elche CF 1:2,2015-05-03,2014-2015
Nolito,RC Celta,17,0,1,UD Almería vs. RC Celta 2:2,2015-05-04,2014-2015
Santi Mina,RC Celta,40,0,2,UD Almería vs. RC Celta 2:2,2015-05-04,2014-2015
Thievy Bifouma,UD Almería,47,1,2,UD Almería vs. RC Celta 2:2,2015-05-04,2014-2015
Jonathan Zongo,UD Almería,69,2,2,UD Almería vs. RC Celta 2:2,2015-05-04,2014-2015
Sergio García,Espanyol Barcelona,29,0,1,SD Eibar vs. Espanyol Barcelona 0:2,2015-05-08,2014-2015
Cristhian Stuani,Espanyol Barcelona,60,0,2,SD Eibar vs. Espanyol Barcelona 0:2,2015-05-08,2014-2015
Mainz,Granada CF,45,1,0,Granada CF vs. Córdoba CF 2:0,2015-05-09,2014-2015
Youssef El-Arabi,Granada CF,69,2,0,Granada CF vs. Córdoba CF 2:0,2015-05-09,2014-2015
Neymar,FC Barcelona,51,1,0,FC Barcelona vs. Real Sociedad 2:0,2015-05-09,2014-2015
Pedro,FC Barcelona,85,2,0,FC Barcelona vs. Real Sociedad 2:0,2015-05-09,2014-2015
Paco Alcácer,Valencia CF,19,0,1,Real Madrid vs. Valencia CF 2:2,2015-05-09,2014-2015
Javi Fuego,Valencia CF,26,0,2,Real Madrid vs. Valencia CF 2:2,2015-05-09,2014-2015
Pepe,Real Madrid,56,1,2,Real Madrid vs. Valencia CF 2:2,2015-05-09,2014-2015
Isco,Real Madrid,84,2,2,Real Madrid vs. Valencia CF 2:2,2015-05-09,2014-2015
Aduriz,Athletic Bilbao,13,1,0,Athletic Bilbao vs. Deportivo La Coruña 1:1,2015-05-09,2014-2015
Lopo García,Deportivo La Coruña,90,1,1,Athletic Bilbao vs. Deportivo La Coruña 1:1,2015-05-09,2014-2015
Barral,Levante UD,32,1,0,Levante UD vs. Atlético Madrid 2:2,2015-05-10,2014-2015
Siqueira,Atlético Madrid,35,1,1,Levante UD vs. Atlético Madrid 2:2,2015-05-10,2014-2015
Kalu Uche,Levante UD,63,2,1,Levante UD vs. Atlético Madrid 2:2,2015-05-10,2014-2015
Fernando Torres,Atlético Madrid,79,2,2,Levante UD vs. Atlético Madrid 2:2,2015-05-10,2014-2015
Joel Campbell,Villarreal CF,26,1,0,Villarreal CF vs. Elche CF 1:0,2015-05-10,2014-2015
Casado,Málaga CF,22,0,1,UD Almería vs. Málaga CF 1:2,2015-05-10,2014-2015
Thomas Partey,UD Almería,30,1,1,UD Almería vs. Málaga CF 1:2,2015-05-10,2014-2015
Javi Guerra,Málaga CF,70,1,2,UD Almería vs. Málaga CF 1:2,2015-05-10,2014-2015
Kevin Gameiro,Sevilla FC,8,0,1,RC Celta vs. Sevilla FC 1:1,2015-05-10,2014-2015
Santi Mina,RC Celta,58,1,1,RC Celta vs. Sevilla FC 1:1,2015-05-10,2014-2015
Manucho,Rayo Vallecano,28,1,0,Rayo Vallecano vs. Getafe CF 2:0,2015-05-11,2014-2015
Nicolás Fedor,Rayo Vallecano,74,2,0,Rayo Vallecano vs. Getafe CF 2:0,2015-05-11,2014-2015
Gerard Moreno,Villarreal CF,82,1,0,Villarreal CF vs. Málaga CF 2:1,2015-05-17,2014-2015
Gerard Moreno,Villarreal CF,87,2,0,Villarreal CF vs. Málaga CF 2:1,2015-05-17,2014-2015
Sergi Darder,Málaga CF,90,2,1,Villarreal CF vs. Málaga CF 2:1,2015-05-17,2014-2015
Jonathas,Elche CF,31,1,0,Elche CF vs. Athletic Bilbao 2:3,2015-05-17,2014-2015
Jonathas,Elche CF,45,2,0,Elche CF vs. Athletic Bilbao 2:3,2015-05-17,2014-2015
Aketxe,Athletic Bilbao,80,2,1,Elche CF vs. Athletic Bilbao 2:3,2015-05-17,2014-2015
Mikel San José,Athletic Bilbao,87,2,2,Elche CF vs. Athletic Bilbao 2:3,2015-05-17,2014-2015
Iñaki Williams,Athletic Bilbao,90,2,3,Elche CF vs. Athletic Bilbao 2:3,2015-05-17,2014-2015
Lopo García,Deportivo La Coruña,21,1,0,Deportivo La Coruña vs. Levante UD 2:0,2015-05-17,2014-2015
Juanfran,Deportivo La Coruña,80,2,0,Deportivo La Coruña vs. Levante UD 2:0,2015-05-17,2014-2015
Lionel Messi,FC Barcelona,65,0,1,Atlético Madrid vs. FC Barcelona 0:1,2015-05-17,2014-2015
Youssef El-Arabi,Granada CF,74,0,1,Real Sociedad vs. Granada CF 0:3,2015-05-17,2014-2015
Rober Ibáñez,Granada CF,79,0,2,Real Sociedad vs. Granada CF 0:3,2015-05-17,2014-2015
Rubén Rochina,Granada CF,88,0,3,Real Sociedad vs. Granada CF 0:3,2015-05-17,2014-2015
Raúl Baena,Rayo Vallecano,21,0,1,Córdoba CF vs. Rayo Vallecano 1:2,2015-05-17,2014-2015
Luso,Córdoba CF,57,1,1,Córdoba CF vs. Rayo Vallecano 1:2,2015-05-17,2014-2015
Adrián Embarba,Rayo Vallecano,78,1,2,Córdoba CF vs. Rayo Vallecano 1:2,2015-05-17,2014-2015
Fredy Hinestroza,Getafe CF,33,1,0,Getafe CF vs. SD Eibar 1:1,2015-05-17,2014-2015
Borja Fernández,SD Eibar,36,1,1,Getafe CF vs. SD Eibar 1:1,2015-05-17,2014-2015
Cristiano Ronaldo,Real Madrid,60,0,1,Espanyol Barcelona vs. Real Madrid 1:4,2015-05-17,2014-2015
Cristhian Stuani,Espanyol Barcelona,74,1,1,Espanyol Barcelona vs. Real Madrid 1:4,2015-05-17,2014-2015
Marcelo,Real Madrid,79,1,2,Espanyol Barcelona vs. Real Madrid 1:4,2015-05-17,2014-2015
Cristiano Ronaldo,Real Madrid,83,1,3,Espanyol Barcelona vs. Real Madrid 1:4,2015-05-17,2014-2015
Cristiano Ronaldo,Real Madrid,90,1,4,Espanyol Barcelona vs. Real Madrid 1:4,2015-05-17,2014-2015
Pablo Hernández,RC Celta,8,0,1,Valencia CF vs. RC Celta 1:1,2015-05-17,2014-2015
Nicolás Otamendi,Valencia CF,71,1,1,Valencia CF vs. RC Celta 1:1,2015-05-17,2014-2015
Thievy Bifouma,UD Almería,31,0,1,Sevilla FC vs. UD Almería 2:1,2015-05-17,2014-2015
Iborra,Sevilla FC,65,1,1,Sevilla FC vs. UD Almería 2:1,2015-05-17,2014-2015
Iborra,Sevilla FC,70,2,1,Sevilla FC vs. UD Almería 2:1,2015-05-17,2014-2015
Aduriz,Athletic Bilbao,25,1,0,Athletic Bilbao vs. Villarreal CF 4:0,2015-05-23,2014-2015
Andoni Iraola,Athletic Bilbao,28,2,0,Athletic Bilbao vs. Villarreal CF 4:0,2015-05-23,2014-2015
Beñat,Athletic Bilbao,36,3,0,Athletic Bilbao vs. Villarreal CF 4:0,2015-05-23,2014-2015
Aduriz,Athletic Bilbao,60,4,0,Athletic Bilbao vs. Villarreal CF 4:0,2015-05-23,2014-2015
Lionel Messi,FC Barcelona,5,1,0,FC Barcelona vs. Deportivo La Coruña 2:2,2015-05-23,2014-2015
Lionel Messi,FC Barcelona,59,2,0,FC Barcelona vs. Deportivo La Coruña 2:2,2015-05-23,2014-2015
Lucas Pérez,Deportivo La Coruña,67,2,1,FC Barcelona vs. Deportivo La Coruña 2:2,2015-05-23,2014-2015
Diogo Salomão,Deportivo La Coruña,76,2,2,FC Barcelona vs. Deportivo La Coruña 2:2,2015-05-23,2014-2015
Carlos Vela,Real Sociedad,19,0,1,Rayo Vallecano vs. Real Sociedad 2:4,2015-05-23,2014-2015
Gonzalo Castro,Real Sociedad,21,0,2,Rayo Vallecano vs. Real Sociedad 2:4,2015-05-23,2014-2015
Bueno,Rayo Vallecano,42,1,2,Rayo Vallecano vs. Real Sociedad 2:4,2015-05-23,2014-2015
Jorge Morcillo,Rayo Vallecano,64,2,2,Rayo Vallecano vs. Real Sociedad 2:4,2015-05-23,2014-2015
Agirretxe,Real Sociedad,73,2,3,Rayo Vallecano vs. Real Sociedad 2:4,2015-05-23,2014-2015
Elustondo,Real Sociedad,75,2,4,Rayo Vallecano vs. Real Sociedad 2:4,2015-05-23,2014-2015
Arruabarrena,SD Eibar,6,1,0,SD Eibar vs. Córdoba CF 3:0,2015-05-23,2014-2015
Raúl Navas,SD Eibar,11,2,0,SD Eibar vs. Córdoba CF 3:0,2015-05-23,2014-2015
Capa,SD Eibar,34,3,0,SD Eibar vs. Córdoba CF 3:0,2015-05-23,2014-2015
Sergio García,Espanyol Barcelona,23,0,1,RC Celta vs. Espanyol Barcelona 3:2,2015-05-23,2014-2015
Hugo Mallo,RC Celta,37,1,1,RC Celta vs. Espanyol Barcelona 3:2,2015-05-23,2014-2015
Cristhian Stuani,Espanyol Barcelona,48,1,2,RC Celta vs. Espanyol Barcelona 3:2,2015-05-23,2014-2015
Gustavo Cabral,RC Celta,58,2,2,RC Celta vs. Espanyol Barcelona 3:2,2015-05-23,2014-2015
Nolito,RC Celta,77,3,2,RC Celta vs. Espanyol Barcelona 3:2,2015-05-23,2014-2015
Thomas Partey,UD Almería,9,1,0,UD Almería vs. Valencia CF 2:3,2015-05-23,2014-2015
Nicolás Otamendi,Valencia CF,28,1,1,UD Almería vs. Valencia CF 2:3,2015-05-23,2014-2015
Soriano,UD Almería,37,2,1,UD Almería vs. Valencia CF 2:3,2015-05-23,2014-2015
Sofiane Féghouli,Valencia CF,44,2,2,UD Almería vs. Valencia CF 2:3,2015-05-23,2014-2015
Paco Alcácer,Valencia CF,80,2,3,UD Almería vs. Valencia CF 2:3,2015-05-23,2014-2015
Reyes,Sevilla FC,53,0,1,Málaga CF vs. Sevilla FC 2:3,2015-05-23,2014-2015
Éver Banega,Sevilla FC,55,0,2,Málaga CF vs. Sevilla FC 2:3,2015-05-23,2014-2015
Aleix Vidal,Sevilla FC,62,0,3,Málaga CF vs. Sevilla FC 2:3,2015-05-23,2014-2015
Javi Guerra,Málaga CF,67,1,3,Málaga CF vs. Sevilla FC 2:3,2015-05-23,2014-2015
Javi Guerra,Málaga CF,90,2,3,Málaga CF vs. Sevilla FC 2:3,2015-05-23,2014-2015
Cristiano Ronaldo,Real Madrid,13,1,0,Real Madrid vs. Getafe CF 7:3,2015-05-23,2014-2015
Sergio Escudero,Getafe CF,23,1,1,Real Madrid vs. Getafe CF 7:3,2015-05-23,2014-2015
Diego Castro,Getafe CF,26,1,2,Real Madrid vs. Getafe CF 7:3,2015-05-23,2014-2015
Cristiano Ronaldo,Real Madrid,32,2,2,Real Madrid vs. Getafe CF 7:3,2015-05-23,2014-2015
Cristiano Ronaldo,Real Madrid,35,3,2,Real Madrid vs. Getafe CF 7:3,2015-05-23,2014-2015
Mehdi Lacen,Getafe CF,42,3,3,Real Madrid vs. Getafe CF 7:3,2015-05-23,2014-2015
Javier Hernández,Real Madrid,47,4,3,Real Madrid vs. Getafe CF 7:3,2015-05-23,2014-2015
James Rodríguez,Real Madrid,53,5,3,Real Madrid vs. Getafe CF 7:3,2015-05-23,2014-2015
Jesé,Real Madrid,71,6,3,Real Madrid vs. Getafe CF 7:3,2015-05-23,2014-2015
Marcelo,Real Madrid,90,7,3,Real Madrid vs. Getafe CF 7:3,2015-05-23,2014-2015
Salva Sevilla,Espanyol Barcelona,3,1,0,Espanyol Barcelona vs. Getafe CF 1:0,2015-08-22,2015-2016
Antoine Griezmann,Atlético Madrid,16,1,0,Atlético Madrid vs. UD Las Palmas 1:0,2015-08-22,2015-2016
Luis Suárez,FC Barcelona,54,0,1,Athletic Bilbao vs. FC Barcelona 0:1,2015-08-23,2015-2016
Fabián Orellana,RC Celta,41,0,1,Levante UD vs. RC Celta 1:2,2015-08-23,2015-2016
Verza,Levante UD,55,1,1,Levante UD vs. RC Celta 1:2,2015-08-23,2015-2016
Iago Aspas,RC Celta,77,1,2,Levante UD vs. RC Celta 1:2,2015-08-23,2015-2016
Soldado,Villarreal CF,31,0,1,Real Betis vs. Villarreal CF 1:1,2015-08-23,2015-2016
Rubén Castro,Real Betis,87,1,1,Real Betis vs. Villarreal CF 1:1,2015-08-23,2015-2016
Adrián,SD Eibar,22,0,1,Granada CF vs. SD Eibar 1:3,2015-08-24,2015-2016
Gonzalo Escalante,SD Eibar,35,0,2,Granada CF vs. SD Eibar 1:3,2015-08-24,2015-2016
Rubén Rochina,Granada CF,50,1,2,Granada CF vs. SD Eibar 1:3,2015-08-24,2015-2016
Arruabarrena,SD Eibar,67,1,3,Granada CF vs. SD Eibar 1:3,2015-08-24,2015-2016
Felipe Caicedo,Espanyol Barcelona,5,0,1,Villarreal CF vs. Espanyol Barcelona 3:1,2015-08-28,2015-2016
Soldado,Villarreal CF,67,1,1,Villarreal CF vs. Espanyol Barcelona 3:1,2015-08-28,2015-2016
Cédric Bakambu,Villarreal CF,87,2,1,Villarreal CF vs. Espanyol Barcelona 3:1,2015-08-28,2015-2016
Cédric Bakambu,Villarreal CF,90,3,1,Villarreal CF vs. Espanyol Barcelona 3:1,2015-08-28,2015-2016
Thomas Vermaelen,FC Barcelona,73,1,0,FC Barcelona vs. Málaga CF 1:0,2015-08-29,2015-2016
Nolito,RC Celta,11,1,0,RC Celta vs. Rayo Vallecano 3:0,2015-08-29,2015-2016
Nolito,RC Celta,50,2,0,RC Celta vs. Rayo Vallecano 3:0,2015-08-29,2015-2016
Fontàs,RC Celta,88,3,0,RC Celta vs. Rayo Vallecano 3:0,2015-08-29,2015-2016
Gareth Bale,Real Madrid,2,1,0,Real Madrid vs. Real Betis 5:0,2015-08-29,2015-2016
James Rodríguez,Real Madrid,39,2,0,Real Madrid vs. Real Betis 5:0,2015-08-29,2015-2016
Karim Benzema,Real Madrid,48,3,0,Real Madrid vs. Real Betis 5:0,2015-08-29,2015-2016
James Rodríguez,Real Madrid,50,4,0,Real Madrid vs. Real Betis 5:0,2015-08-29,2015-2016
Gareth Bale,Real Madrid,89,5,0,Real Madrid vs. Real Betis 5:0,2015-08-29,2015-2016
Saúl Berjón,SD Eibar,34,1,0,SD Eibar vs. Athletic Bilbao 2:0,2015-08-30,2015-2016
Adrián,SD Eibar,61,2,0,SD Eibar vs. Athletic Bilbao 2:0,2015-08-30,2015-2016
Koke,Atlético Madrid,35,0,1,Sevilla FC vs. Atlético Madrid 0:3,2015-08-30,2015-2016
Gabi,Atlético Madrid,79,0,2,Sevilla FC vs. Atlético Madrid 0:3,2015-08-30,2015-2016
Jackson Martínez,Atlético Madrid,84,0,3,Sevilla FC vs. Atlético Madrid 0:3,2015-08-30,2015-2016
Lucas Pérez,Deportivo La Coruña,39,0,1,Valencia CF vs. Deportivo La Coruña 1:1,2015-08-30,2015-2016
Álvaro Negredo,Valencia CF,45,1,1,Valencia CF vs. Deportivo La Coruña 1:1,2015-08-30,2015-2016
Youssef El-Arabi,Granada CF,26,0,1,Getafe CF vs. Granada CF 1:2,2015-08-30,2015-2016
Isaac Success,Granada CF,29,0,2,Getafe CF vs. Granada CF 1:2,2015-08-30,2015-2016
Lafita,Getafe CF,80,1,2,Getafe CF vs. Granada CF 1:2,2015-08-30,2015-2016
Steven Nzonzi,Sevilla FC,12,0,1,Levante UD vs. Sevilla FC 1:1,2015-09-11,2015-2016
Víctor Camarasa,Levante UD,58,1,1,Levante UD vs. Sevilla FC 1:1,2015-09-11,2015-2016
Cristiano Ronaldo,Real Madrid,7,0,1,Espanyol Barcelona vs. Real Madrid 0:6,2015-09-12,2015-2016
Cristiano Ronaldo,Real Madrid,17,0,2,Espanyol Barcelona vs. Real Madrid 0:6,2015-09-12,2015-2016
Cristiano Ronaldo,Real Madrid,20,0,3,Espanyol Barcelona vs. Real Madrid 0:6,2015-09-12,2015-2016
Karim Benzema,Real Madrid,28,0,4,Espanyol Barcelona vs. Real Madrid 0:6,2015-09-12,2015-2016
Cristiano Ronaldo,Real Madrid,62,0,5,Espanyol Barcelona vs. Real Madrid 0:6,2015-09-12,2015-2016
Cristiano Ronaldo,Real Madrid,81,0,6,Espanyol Barcelona vs. Real Madrid 0:6,2015-09-12,2015-2016
Paco Alcácer,Valencia CF,89,0,1,Sporting Gijón vs. Valencia CF 0:1,2015-09-12,2015-2016
Fernando Torres,Atlético Madrid,52,1,0,Atlético Madrid vs. FC Barcelona 1:2,2015-09-12,2015-2016
Neymar,FC Barcelona,55,1,1,Atlético Madrid vs. FC Barcelona 1:2,2015-09-12,2015-2016
Lionel Messi,FC Barcelona,77,1,2,Atlético Madrid vs. FC Barcelona 1:2,2015-09-12,2015-2016
Rubén Castro,Real Betis,41,1,0,Real Betis vs. Real Sociedad 1:0,2015-09-12,2015-2016
Trigueros,Villarreal CF,48,0,1,Granada CF vs. Villarreal CF 1:3,2015-09-13,2015-2016
Cédric Bakambu,Villarreal CF,52,0,2,Granada CF vs. Villarreal CF 1:3,2015-09-13,2015-2016
Fran Rico,Granada CF,74,1,2,Granada CF vs. Villarreal CF 1:3,2015-09-13,2015-2016
Samuel,Villarreal CF,90,1,3,Granada CF vs. Villarreal CF 1:3,2015-09-13,2015-2016
Aduriz,Athletic Bilbao,6,1,0,Athletic Bilbao vs. Getafe CF 3:1,2015-09-13,2015-2016
Raúl García,Athletic Bilbao,24,2,0,Athletic Bilbao vs. Getafe CF 3:1,2015-09-13,2015-2016
Emiliano Velázquez,Getafe CF,70,2,1,Athletic Bilbao vs. Getafe CF 3:1,2015-09-13,2015-2016
Aduriz,Athletic Bilbao,83,3,1,Athletic Bilbao vs. Getafe CF 3:1,2015-09-13,2015-2016
Fabián Orellana,RC Celta,13,1,0,RC Celta vs. UD Las Palmas 3:3,2015-09-13,2015-2016
Daniel Wass,RC Celta,18,2,0,RC Celta vs. UD Las Palmas 3:3,2015-09-13,2015-2016
Sergio Araujo,UD Las Palmas,23,2,1,RC Celta vs. UD Las Palmas 3:3,2015-09-13,2015-2016
Nolito,RC Celta,49,3,1,RC Celta vs. UD Las Palmas 3:3,2015-09-13,2015-2016
Pablo Hernández,UD Las Palmas,62,3,2,RC Celta vs. UD Las Palmas 3:3,2015-09-13,2015-2016
David Simón,UD Las Palmas,74,3,3,RC Celta vs. UD Las Palmas 3:3,2015-09-13,2015-2016
Celso Borges,Deportivo La Coruña,7,0,1,Rayo Vallecano vs. Deportivo La Coruña 1:3,2015-09-14,2015-2016
Adrián Embarba,Rayo Vallecano,27,1,1,Rayo Vallecano vs. Deportivo La Coruña 1:3,2015-09-14,2015-2016
Luis Alberto,Deportivo La Coruña,28,1,2,Rayo Vallecano vs. Deportivo La Coruña 1:3,2015-09-14,2015-2016
Lucas Pérez,Deportivo La Coruña,61,1,3,Rayo Vallecano vs. Deportivo La Coruña 1:3,2015-09-14,2015-2016
Stefan Šćepović,Getafe CF,2,1,0,Getafe CF vs. Málaga CF 1:0,2015-09-18,2015-2016
Karim Benzema,Real Madrid,55,1,0,Real Madrid vs. Granada CF 1:0,2015-09-19,2015-2016
Ángel Correa,Atlético Madrid,62,0,1,SD Eibar vs. Atlético Madrid 0:2,2015-09-19,2015-2016
Fernando Torres,Atlético Madrid,77,0,2,SD Eibar vs. Atlético Madrid 0:2,2015-09-19,2015-2016
Agirretxe,Real Sociedad,20,1,0,Real Sociedad vs. Espanyol Barcelona 2:3,2015-09-19,2015-2016
Gerard Moreno,Espanyol Barcelona,44,1,1,Real Sociedad vs. Espanyol Barcelona 2:3,2015-09-19,2015-2016
Enzo Roco,Espanyol Barcelona,71,1,2,Real Sociedad vs. Espanyol Barcelona 2:3,2015-09-19,2015-2016
Jonathas,Real Sociedad,87,2,2,Real Sociedad vs. Espanyol Barcelona 2:3,2015-09-19,2015-2016
Hernán Pérez,Espanyol Barcelona,90,2,3,Real Sociedad vs. Espanyol Barcelona 2:3,2015-09-19,2015-2016
Nolito,RC Celta,15,0,1,Sevilla FC vs. RC Celta 1:2,2015-09-20,2015-2016
Daniel Wass,RC Celta,26,0,2,Sevilla FC vs. RC Celta 1:2,2015-09-20,2015-2016
Llorente,Sevilla FC,54,1,2,Sevilla FC vs. RC Celta 1:2,2015-09-20,2015-2016
Antonio Sanabria,Sporting Gijón,4,0,1,Deportivo La Coruña vs. Sporting Gijón 2:3,2015-09-20,2015-2016
Antonio Sanabria,Sporting Gijón,8,0,2,Deportivo La Coruña vs. Sporting Gijón 2:3,2015-09-20,2015-2016
Juanfran,Deportivo La Coruña,16,1,2,Deportivo La Coruña vs. Sporting Gijón 2:3,2015-09-20,2015-2016
Luis Alberto,Deportivo La Coruña,28,2,2,Deportivo La Coruña vs. Sporting Gijón 2:3,2015-09-20,2015-2016
Álex Menéndez,Sporting Gijón,34,2,3,Deportivo La Coruña vs. Sporting Gijón 2:3,2015-09-20,2015-2016
Bruno Soriano,Villarreal CF,43,1,0,Villarreal CF vs. Athletic Bilbao 3:1,2015-09-20,2015-2016
Mario Gaspar,Villarreal CF,67,2,0,Villarreal CF vs. Athletic Bilbao 3:1,2015-09-20,2015-2016
Leo Baptistão,Villarreal CF,80,3,0,Villarreal CF vs. Athletic Bilbao 3:1,2015-09-20,2015-2016
Aduriz,Athletic Bilbao,90,3,1,Villarreal CF vs. Athletic Bilbao 3:1,2015-09-20,2015-2016
Javi Guerra,Rayo Vallecano,42,0,1,UD Las Palmas vs. Rayo Vallecano 0:1,2015-09-20,2015-2016
Marc Bartra,FC Barcelona,50,1,0,FC Barcelona vs. Levante UD 4:1,2015-09-20,2015-2016
Neymar,FC Barcelona,56,2,0,FC Barcelona vs. Levante UD 4:1,2015-09-20,2015-2016
Lionel Messi,FC Barcelona,61,3,0,FC Barcelona vs. Levante UD 4:1,2015-09-20,2015-2016
Víctor Casadesús,Levante UD,66,3,1,FC Barcelona vs. Levante UD 4:1,2015-09-20,2015-2016
Lionel Messi,FC Barcelona,90,4,1,FC Barcelona vs. Levante UD 4:1,2015-09-20,2015-2016
Antoine Griezmann,Atlético Madrid,4,1,0,Atlético Madrid vs. Getafe CF 2:0,2015-09-22,2015-2016
Antoine Griezmann,Atlético Madrid,89,2,0,Atlético Madrid vs. Getafe CF 2:0,2015-09-22,2015-2016
Víctor Álvarez,Espanyol Barcelona,18,1,0,Espanyol Barcelona vs. Valencia CF 1:0,2015-09-22,2015-2016
Agirretxe,Real Sociedad,7,0,1,Granada CF vs. Real Sociedad 0:3,2015-09-22,2015-2016
Agirretxe,Real Sociedad,33,0,2,Granada CF vs. Real Sociedad 0:3,2015-09-22,2015-2016
Agirretxe,Real Sociedad,79,0,3,Granada CF vs. Real Sociedad 0:3,2015-09-22,2015-2016
Nolito,RC Celta,26,1,0,RC Celta vs. FC Barcelona 4:1,2015-09-23,2015-2016
Iago Aspas,RC Celta,30,2,0,RC Celta vs. FC Barcelona 4:1,2015-09-23,2015-2016
Iago Aspas,RC Celta,56,3,0,RC Celta vs. FC Barcelona 4:1,2015-09-23,2015-2016
Neymar,FC Barcelona,80,3,1,RC Celta vs. FC Barcelona 4:1,2015-09-23,2015-2016
John Guidetti,RC Celta,83,4,1,RC Celta vs. FC Barcelona 4:1,2015-09-23,2015-2016
Borja González,SD Eibar,10,0,1,Levante UD vs. SD Eibar 2:2,2015-09-23,2015-2016
Borja González,SD Eibar,48,0,2,Levante UD vs. SD Eibar 2:2,2015-09-23,2015-2016
José Morales,Levante UD,52,1,2,Levante UD vs. SD Eibar 2:2,2015-09-23,2015-2016
Deyverson,Levante UD,90,2,2,Levante UD vs. SD Eibar 2:2,2015-09-23,2015-2016
Trashorras,Rayo Vallecano,40,1,0,Rayo Vallecano vs. Sporting Gijón 2:1,2015-09-23,2015-2016
Javi Guerra,Rayo Vallecano,48,2,0,Rayo Vallecano vs. Sporting Gijón 2:1,2015-09-23,2015-2016
Jony,Sporting Gijón,49,2,1,Rayo Vallecano vs. Sporting Gijón 2:1,2015-09-23,2015-2016
Karim Benzema,Real Madrid,19,0,1,Athletic Bilbao vs. Real Madrid 1:2,2015-09-23,2015-2016
Sabin,Athletic Bilbao,68,1,1,Athletic Bilbao vs. Real Madrid 1:2,2015-09-23,2015-2016
Karim Benzema,Real Madrid,71,1,2,Athletic Bilbao vs. Real Madrid 1:2,2015-09-23,2015-2016
Roque Mesa,UD Las Palmas,30,1,0,UD Las Palmas vs. Sevilla FC 2:0,2015-09-23,2015-2016
Antolín Alcaráz,UD Las Palmas,77,2,0,UD Las Palmas vs. Sevilla FC 2:0,2015-09-23,2015-2016
Fernando Tissone,Villarreal CF,70,0,1,Málaga CF vs. Villarreal CF 0:1,2015-09-23,2015-2016
Federico Cartabia,Deportivo La Coruña,54,0,1,Real Betis vs. Deportivo La Coruña 1:2,2015-09-24,2015-2016
Petros,Real Betis,59,1,1,Real Betis vs. Deportivo La Coruña 1:2,2015-09-24,2015-2016
Fayçal Fajr,Deportivo La Coruña,72,1,2,Real Betis vs. Deportivo La Coruña 1:2,2015-09-24,2015-2016
Shkodran Mustafi,Valencia CF,26,1,0,Valencia CF vs. Granada CF 1:0,2015-09-25,2015-2016
Luis Suárez,FC Barcelona,25,1,0,FC Barcelona vs. UD Las Palmas 2:1,2015-09-26,2015-2016
Luis Suárez,FC Barcelona,54,2,0,FC Barcelona vs. UD Las Palmas 2:1,2015-09-26,2015-2016
Jonathan Viera,UD Las Palmas,88,2,1,FC Barcelona vs. UD Las Palmas 2:1,2015-09-26,2015-2016
Kevin Gameiro,Sevilla FC,23,1,0,Sevilla FC vs. Rayo Vallecano 3:2,2015-09-26,2015-2016
Steven Nzonzi,Sevilla FC,45,2,0,Sevilla FC vs. Rayo Vallecano 3:2,2015-09-26,2015-2016
Bebé,Rayo Vallecano,51,2,1,Sevilla FC vs. Rayo Vallecano 3:2,2015-09-26,2015-2016
Javi Guerra,Rayo Vallecano,67,2,2,Sevilla FC vs. Rayo Vallecano 3:2,2015-09-26,2015-2016
Yevgen Konoplyanka,Sevilla FC,86,3,2,Sevilla FC vs. Rayo Vallecano 3:2,2015-09-26,2015-2016
Leo Baptistão,Villarreal CF,14,1,0,Villarreal CF vs. Atlético Madrid 1:0,2015-09-26,2015-2016
Borja González,SD Eibar,3,1,0,SD Eibar vs. RC Celta 1:1,2015-09-26,2015-2016
Iago Aspas,RC Celta,76,1,1,SD Eibar vs. RC Celta 1:1,2015-09-26,2015-2016
Carlos Castro,Sporting Gijón,17,1,0,Sporting Gijón vs. Real Betis 1:2,2015-09-27,2015-2016
Joaquín,Real Betis,46,1,1,Sporting Gijón vs. Real Betis 1:2,2015-09-27,2015-2016
Rubén Castro,Real Betis,57,1,2,Sporting Gijón vs. Real Betis 1:2,2015-09-27,2015-2016
Álvaro González,Deportivo La Coruña,14,1,0,Deportivo La Coruña vs. Espanyol Barcelona 3:0,2015-09-27,2015-2016
Lucas Pérez,Deportivo La Coruña,27,2,0,Deportivo La Coruña vs. Espanyol Barcelona 3:0,2015-09-27,2015-2016
Lucas Pérez,Deportivo La Coruña,47,3,0,Deportivo La Coruña vs. Espanyol Barcelona 3:0,2015-09-27,2015-2016
Álvaro,Getafe CF,81,1,0,Getafe CF vs. Levante UD 3:0,2015-09-27,2015-2016
Emiliano Buendia,Getafe CF,90,2,0,Getafe CF vs. Levante UD 3:0,2015-09-27,2015-2016
Álvaro,Getafe CF,90,3,0,Getafe CF vs. Levante UD 3:0,2015-09-27,2015-2016
Michael Krohn-Dehli,Sevilla FC,52,1,0,Sevilla FC vs. FC Barcelona 2:1,2015-10-03,2015-2016
Iborra,Sevilla FC,58,2,0,Sevilla FC vs. FC Barcelona 2:1,2015-10-03,2015-2016
Neymar,FC Barcelona,74,2,1,Sevilla FC vs. FC Barcelona 2:1,2015-10-03,2015-2016
Fayçal Fajr,Deportivo La Coruña,25,0,1,Granada CF vs. Deportivo La Coruña 1:1,2015-10-03,2015-2016
Piti,Granada CF,65,1,1,Granada CF vs. Deportivo La Coruña 1:1,2015-10-03,2015-2016
