GH,GA,scorer,time,scoring,game,season
1,0,Yuma Suzuki,45,Sint-Truidense VV,Sint-Truidense VV vs. KRC Genk 1:2,2021-2022
1,1,Joseph Paintsil,73,KRC Genk,Sint-Truidense VV vs. KRC Genk 1:2,2021-2022
1,2,Paul Onuachu,83,KRC Genk,Sint-Truidense VV vs. KRC Genk 1:2,2021-2022
0,1,Georges Mikautadze,56,RFC Seraing,Royal Antwerp FC vs. RFC Seraing 2:1,2021-2022
1,1,Michael Frey,75,Royal Antwerp FC,Royal Antwerp FC vs. RFC Seraing 2:1,2021-2022
2,1,Pieter Gerkens,88,Royal Antwerp FC,Royal Antwerp FC vs. RFC Seraing 2:1,2021-2022
0,1,Lior Refaelov,12,RSC Anderlecht,Standard Liège vs. RSC Anderlecht 0:1,2021-2022
1,0,Faïz Selemani,9,KV Kortrijk,KV Kortrijk vs. KAA Gent 1:0,2021-2022
0,1,Cenk Özkaçar,42,Oud-Heverlee Leuven,Club Brugge KV vs. Oud-Heverlee Leuven 1:1,2021-2022
1,1,Clinton,78,Club Brugge KV,Club Brugge KV vs. Oud-Heverlee Leuven 1:1,2021-2022
0,1,Andreas Beck,9,KAS Eupen,K Beerschot VA vs. KAS Eupen 0:3,2021-2022
0,2,Edo Kayembe,62,KAS Eupen,K Beerschot VA vs. KAS Eupen 0:3,2021-2022
0,3,Smail Prevljak,88,KAS Eupen,K Beerschot VA vs. KAS Eupen 0:3,2021-2022
0,1,Pape Gueye,57,KV Kortrijk,SV Zulte Waregem vs. KV Kortrijk 2:2,2021-2022
0,2,Eric Ocansey,71,KV Kortrijk,SV Zulte Waregem vs. KV Kortrijk 2:2,2021-2022
1,2,Ewoud Pletinckx,84,SV Zulte Waregem,SV Zulte Waregem vs. KV Kortrijk 2:2,2021-2022
2,2,Jelle Vossen,88,SV Zulte Waregem,SV Zulte Waregem vs. KV Kortrijk 2:2,2021-2022
1,0,Nicolas Gavory,45,Standard Liège,Standard Liège vs. Sint-Truidense VV 1:2,2021-2022
1,1,Mory Konaté,53,Sint-Truidense VV,Standard Liège vs. Sint-Truidense VV 1:2,2021-2022
1,2,Rocco Reitz,89,Sint-Truidense VV,Standard Liège vs. Sint-Truidense VV 1:2,2021-2022
1,0,Deniz Undav,43,Union Saint-Gilloise,Union Saint-Gilloise vs. Royal Antwerp FC 1:2,2021-2022
1,1,Michael Frey,70,Royal Antwerp FC,Union Saint-Gilloise vs. Royal Antwerp FC 1:2,2021-2022
1,2,Manuel Benson,79,Royal Antwerp FC,Union Saint-Gilloise vs. Royal Antwerp FC 1:2,2021-2022
0,1,Álex Millán,38,Cercle Brugge,KAA Gent vs. Cercle Brugge 2:1,2021-2022
1,1,Julien De Sart,63,KAA Gent,KAA Gent vs. Cercle Brugge 2:1,2021-2022
2,1,Darko Lemajić,73,KAA Gent,KAA Gent vs. Cercle Brugge 2:1,2021-2022
1,0,Makhtar Gueye,7,KV Oostende,KV Oostende vs. RSC Anderlecht 2:2,2021-2022
2,0,Makhtar Gueye,29,KV Oostende,KV Oostende vs. RSC Anderlecht 2:2,2021-2022
2,1,Joshua Zirkzee,64,RSC Anderlecht,KV Oostende vs. RSC Anderlecht 2:2,2021-2022
2,2,Benito Raman,82,RSC Anderlecht,KV Oostende vs. RSC Anderlecht 2:2,2021-2022
1,0,Paul Onuachu,42,KRC Genk,KRC Genk vs. RFC Seraing 3:0,2021-2022
2,0,Paul Onuachu,44,KRC Genk,KRC Genk vs. RFC Seraing 3:0,2021-2022
3,0,Paul Onuachu,49,KRC Genk,KRC Genk vs. RFC Seraing 3:0,2021-2022
0,1,Nikola Storm,20,KV Mechelen,Sporting Charleroi vs. KV Mechelen 0:2,2021-2022
0,2,Jordi Vanlerberghe,81,KV Mechelen,Sporting Charleroi vs. KV Mechelen 0:2,2021-2022
1,0,Hugo Cuypers,4,KV Mechelen,KV Mechelen vs. Standard Liège 3:1,2021-2022
2,0,Kerim Mrabti,10,KV Mechelen,KV Mechelen vs. Standard Liège 3:1,2021-2022
3,0,Sandy Walsh,18,KV Mechelen,KV Mechelen vs. Standard Liège 3:1,2021-2022
3,1,Denis Drăguş,82,Standard Liège,KV Mechelen vs. Standard Liège 3:1,2021-2022
1,0,Faïz Selemani,45,KV Kortrijk,KV Kortrijk vs. Sporting Charleroi 2:2,2021-2022
1,1,Shamar Nicholson,64,Sporting Charleroi,KV Kortrijk vs. Sporting Charleroi 2:2,2021-2022
2,1,Rachid Alioui,73,KV Kortrijk,KV Kortrijk vs. Sporting Charleroi 2:2,2021-2022
2,2,Ali Gholizadeh,90,Sporting Charleroi,KV Kortrijk vs. Sporting Charleroi 2:2,2021-2022
0,1,Dante Vanzeir,60,Union Saint-Gilloise,Cercle Brugge vs. Union Saint-Gilloise 0:3,2021-2022
0,2,Dante Vanzeir,79,Union Saint-Gilloise,Cercle Brugge vs. Union Saint-Gilloise 0:3,2021-2022
0,3,Loïc Lapoussin,84,Union Saint-Gilloise,Cercle Brugge vs. Union Saint-Gilloise 0:3,2021-2022
1,0,Taichi Hara,52,Sint-Truidense VV,Sint-Truidense VV vs. KV Oostende 1:1,2021-2022
1,1,Makhtar Gueye,57,KV Oostende,Sint-Truidense VV vs. KV Oostende 1:1,2021-2022
NA,NA,NA,NA,NA,Oud-Heverlee Leuven vs. K Beerschot VA 0:0,2021-2022
0,1,Mats Rits,15,Club Brugge KV,RSC Anderlecht vs. Club Brugge KV 1:1,2021-2022
1,1,Benito Raman,75,RSC Anderlecht,RSC Anderlecht vs. Club Brugge KV 1:1,2021-2022
1,0,Georges Mikautadze,8,RFC Seraing,RFC Seraing vs. SV Zulte Waregem 5:1,2021-2022
2,0,Ablie Jallow,37,RFC Seraing,RFC Seraing vs. SV Zulte Waregem 5:1,2021-2022
3,0,Youssef Maziz,48,RFC Seraing,RFC Seraing vs. SV Zulte Waregem 5:1,2021-2022
3,1,Jelle Vossen,66,SV Zulte Waregem,RFC Seraing vs. SV Zulte Waregem 5:1,2021-2022
4,1,Georges Mikautadze,71,RFC Seraing,RFC Seraing vs. SV Zulte Waregem 5:1,2021-2022
5,1,Georges Mikautadze,81,RFC Seraing,RFC Seraing vs. SV Zulte Waregem 5:1,2021-2022
1,0,Michael Frey,78,Royal Antwerp FC,Royal Antwerp FC vs. KAA Gent 1:0,2021-2022
0,1,Kristian Thorstvedt,11,KRC Genk,KAS Eupen vs. KRC Genk 3:2,2021-2022
1,1,Smail Prevljak,16,KAS Eupen,KAS Eupen vs. KRC Genk 3:2,2021-2022
1,2,Iké Ugbo,71,KRC Genk,KAS Eupen vs. KRC Genk 3:2,2021-2022
2,2,Smail Prevljak,86,KAS Eupen,KAS Eupen vs. KRC Genk 3:2,2021-2022
3,2,Jonathan Heris,90,KAS Eupen,KAS Eupen vs. KRC Genk 3:2,2021-2022
1,0,Ruud Vormer,32,Club Brugge KV,Club Brugge KV vs. KV Kortrijk 2:0,2021-2022
2,0,Ruud Vormer,45,Club Brugge KV,Club Brugge KV vs. KV Kortrijk 2:0,2021-2022
0,1,Ablie Jallow,31,RFC Seraing,Union Saint-Gilloise vs. RFC Seraing 4:2,2021-2022
0,2,Georges Mikautadze,35,RFC Seraing,Union Saint-Gilloise vs. RFC Seraing 4:2,2021-2022
1,2,Kaoru Mitoma,55,Union Saint-Gilloise,Union Saint-Gilloise vs. RFC Seraing 4:2,2021-2022
2,2,Dante Vanzeir,66,Union Saint-Gilloise,Union Saint-Gilloise vs. RFC Seraing 4:2,2021-2022
3,2,Kaoru Mitoma,76,Union Saint-Gilloise,Union Saint-Gilloise vs. RFC Seraing 4:2,2021-2022
4,2,Kaoru Mitoma,90,Union Saint-Gilloise,Union Saint-Gilloise vs. RFC Seraing 4:2,2021-2022
0,1,Thibo Somers,66,Cercle Brugge,KV Oostende vs. Cercle Brugge 2:1,2021-2022
1,1,Makhtar Gueye,75,KV Oostende,KV Oostende vs. Cercle Brugge 2:1,2021-2022
2,1,Alfons Amade,90,KV Oostende,KV Oostende vs. Cercle Brugge 2:1,2021-2022
0,1,Manuel Benson,19,Royal Antwerp FC,SV Zulte Waregem vs. Royal Antwerp FC 2:1,2021-2022
1,1,Zinho Gano,59,SV Zulte Waregem,SV Zulte Waregem vs. Royal Antwerp FC 2:1,2021-2022
2,1,Dereck Kutesa,66,SV Zulte Waregem,SV Zulte Waregem vs. Royal Antwerp FC 2:1,2021-2022
1,0,Abdoul Tapsoba,39,Standard Liège,Standard Liège vs. Oud-Heverlee Leuven 2:2,2021-2022
2,0,Denis Drăguş,50,Standard Liège,Standard Liège vs. Oud-Heverlee Leuven 2:2,2021-2022
2,1,Xavier Mercier,90,Oud-Heverlee Leuven,Standard Liège vs. Oud-Heverlee Leuven 2:2,2021-2022
2,2,Sory Kaba,90,Oud-Heverlee Leuven,Standard Liège vs. Oud-Heverlee Leuven 2:2,2021-2022
0,1,Lior Refaelov,48,RSC Anderlecht,Sint-Truidense VV vs. RSC Anderlecht 2:2,2021-2022
1,1,Mory Konaté,56,Sint-Truidense VV,Sint-Truidense VV vs. RSC Anderlecht 2:2,2021-2022
1,2,Sergio Gómez,78,RSC Anderlecht,Sint-Truidense VV vs. RSC Anderlecht 2:2,2021-2022
2,2,Toni Leistner,90,Sint-Truidense VV,Sint-Truidense VV vs. RSC Anderlecht 2:2,2021-2022
0,1,Kerim Mrabti,30,KV Mechelen,K Beerschot VA vs. KV Mechelen 0:1,2021-2022
1,0,Shamar Nicholson,56,Sporting Charleroi,Sporting Charleroi vs. KRC Genk 2:0,2021-2022
2,0,Ali Gholizadeh,88,Sporting Charleroi,Sporting Charleroi vs. KRC Genk 2:0,2021-2022
1,0,Tarik Tissoudali,43,KAA Gent,KAA Gent vs. KAS Eupen 2:0,2021-2022
2,0,Laurent Depoitre,71,KAA Gent,KAA Gent vs. KAS Eupen 2:0,2021-2022
0,1,Shamar Nicholson,9,Sporting Charleroi,RFC Seraing vs. Sporting Charleroi 1:3,2021-2022
0,2,Ali Gholizadeh,23,Sporting Charleroi,RFC Seraing vs. Sporting Charleroi 1:3,2021-2022
0,3,Ryota Morioka,50,Sporting Charleroi,RFC Seraing vs. Sporting Charleroi 1:3,2021-2022
1,3,Stefan Knežević,86,RFC Seraing,RFC Seraing vs. Sporting Charleroi 1:3,2021-2022
0,1,Samuel Bastien,4,Standard Liège,Cercle Brugge vs. Standard Liège 1:1,2021-2022
1,1,Jesper Daland,16,Cercle Brugge,Cercle Brugge vs. Standard Liège 1:1,2021-2022
1,0,Pape Gueye,43,KV Kortrijk,KV Kortrijk vs. KV Oostende 1:0,2021-2022
1,0,Hugo Cuypers,5,KV Mechelen,KV Mechelen vs. SV Zulte Waregem 2:2,2021-2022
2,0,Sandy Walsh,7,KV Mechelen,KV Mechelen vs. SV Zulte Waregem 2:2,2021-2022
2,1,Zinho Gano,10,SV Zulte Waregem,KV Mechelen vs. SV Zulte Waregem 2:2,2021-2022
2,2,Abdoulaye Sissako,16,SV Zulte Waregem,KV Mechelen vs. SV Zulte Waregem 2:2,2021-2022
0,1,Deniz Undav,7,Union Saint-Gilloise,KAS Eupen vs. Union Saint-Gilloise 2:3,2021-2022
0,2,Teddy Teuma,29,Union Saint-Gilloise,KAS Eupen vs. Union Saint-Gilloise 2:3,2021-2022
1,2,Edo Kayembe,75,KAS Eupen,KAS Eupen vs. Union Saint-Gilloise 2:3,2021-2022
2,2,Emmanuel Agbadou,78,KAS Eupen,KAS Eupen vs. Union Saint-Gilloise 2:3,2021-2022
2,3,Casper Nielsen,79,Union Saint-Gilloise,KAS Eupen vs. Union Saint-Gilloise 2:3,2021-2022
1,0,Björn Engels,35,Royal Antwerp FC,Royal Antwerp FC vs. Club Brugge KV 1:1,2021-2022
1,1,Hans Vanaken,45,Club Brugge KV,Royal Antwerp FC vs. Club Brugge KV 1:1,2021-2022
1,0,Sergio Gómez,45,RSC Anderlecht,RSC Anderlecht vs. K Beerschot VA 4:2,2021-2022
2,0,Lawrence Shankland,54,RSC Anderlecht,RSC Anderlecht vs. K Beerschot VA 4:2,2021-2022
2,1,Lawrence Shankland,56,K Beerschot VA,RSC Anderlecht vs. K Beerschot VA 4:2,2021-2022
3,1,Christian Kouamé,70,RSC Anderlecht,RSC Anderlecht vs. K Beerschot VA 4:2,2021-2022
4,1,Majeed Ashimeru,78,RSC Anderlecht,RSC Anderlecht vs. K Beerschot VA 4:2,2021-2022
4,2,Joren Dom,81,K Beerschot VA,RSC Anderlecht vs. K Beerschot VA 4:2,2021-2022
0,1,Matisse Samoise,43,KAA Gent,KRC Genk vs. KAA Gent 0:3,2021-2022
0,2,Roman Bezus,60,KAA Gent,KRC Genk vs. KAA Gent 0:3,2021-2022
0,3,Tarik Tissoudali,79,KAA Gent,KRC Genk vs. KAA Gent 0:3,2021-2022
1,0,Sory Kaba,60,Oud-Heverlee Leuven,Oud-Heverlee Leuven vs. Sint-Truidense VV 4:1,2021-2022
1,1,Dimitri Lavalée,63,Sint-Truidense VV,Oud-Heverlee Leuven vs. Sint-Truidense VV 4:1,2021-2022
2,1,Siebe Schrijvers,67,Oud-Heverlee Leuven,Oud-Heverlee Leuven vs. Sint-Truidense VV 4:1,2021-2022
3,1,Sory Kaba,78,Oud-Heverlee Leuven,Oud-Heverlee Leuven vs. Sint-Truidense VV 4:1,2021-2022
4,1,Mathieu Maertens,82,Oud-Heverlee Leuven,Oud-Heverlee Leuven vs. Sint-Truidense VV 4:1,2021-2022
0,1,Hugo Cuypers,26,KV Mechelen,KV Oostende vs. KV Mechelen 2:4,2021-2022
0,2,Kerim Mrabti,37,KV Mechelen,KV Oostende vs. KV Mechelen 2:4,2021-2022
0,3,Kerim Mrabti,50,KV Mechelen,KV Oostende vs. KV Mechelen 2:4,2021-2022
1,3,Makhtar Gueye,56,KV Oostende,KV Oostende vs. KV Mechelen 2:4,2021-2022
2,3,Frederik Jäkel,81,KV Oostende,KV Oostende vs. KV Mechelen 2:4,2021-2022
2,4,Geoffry Hairemans,89,KV Mechelen,KV Oostende vs. KV Mechelen 2:4,2021-2022
1,0,Shamar Nicholson,78,Sporting Charleroi,Sporting Charleroi vs. KAS Eupen 3:0,2021-2022
2,0,Ali Gholizadeh,84,Sporting Charleroi,Sporting Charleroi vs. KAS Eupen 3:0,2021-2022
3,0,Jules Van Cleemput,87,Sporting Charleroi,Sporting Charleroi vs. KAS Eupen 3:0,2021-2022
1,0,Raphael Holzhauser,23,K Beerschot VA,K Beerschot VA vs. RFC Seraing 3:0,2021-2022
2,0,Marius Noubissi,78,K Beerschot VA,K Beerschot VA vs. RFC Seraing 3:0,2021-2022
3,0,Marius Noubissi,81,K Beerschot VA,K Beerschot VA vs. RFC Seraing 3:0,2021-2022
0,1,Marlos Moreno,52,KV Kortrijk,Standard Liège vs. KV Kortrijk 1:1,2021-2022
1,1,Merveille Bokadi,82,Standard Liège,Standard Liège vs. KV Kortrijk 1:1,2021-2022
0,1,Bas Dost,1,Club Brugge KV,Sint-Truidense VV vs. Club Brugge KV 1:2,2021-2022
1,1,Robert Bauer,24,Sint-Truidense VV,Sint-Truidense VV vs. Club Brugge KV 1:2,2021-2022
1,2,Bas Dost,49,Club Brugge KV,Sint-Truidense VV vs. Club Brugge KV 1:2,2021-2022
0,1,Junya Ito,13,KRC Genk,SV Zulte Waregem vs. KRC Genk 2:6,2021-2022
0,2,Kristian Thorstvedt,45,KRC Genk,SV Zulte Waregem vs. KRC Genk 2:6,2021-2022
0,3,Paul Onuachu,47,KRC Genk,SV Zulte Waregem vs. KRC Genk 2:6,2021-2022
0,4,Bryan Heynen,52,KRC Genk,SV Zulte Waregem vs. KRC Genk 2:6,2021-2022
0,5,Jhon Lucumí,54,KRC Genk,SV Zulte Waregem vs. KRC Genk 2:6,2021-2022
1,5,Jelle Vossen,63,SV Zulte Waregem,SV Zulte Waregem vs. KRC Genk 2:6,2021-2022
2,5,Dereck Kutesa,82,SV Zulte Waregem,SV Zulte Waregem vs. KRC Genk 2:6,2021-2022
2,6,Bryan Heynen,86,KRC Genk,SV Zulte Waregem vs. KRC Genk 2:6,2021-2022
0,1,Michael Frey,57,Royal Antwerp FC,Cercle Brugge vs. Royal Antwerp FC 0:1,2021-2022
0,1,Sory Kaba,6,Oud-Heverlee Leuven,RSC Anderlecht vs. Oud-Heverlee Leuven 2:2,2021-2022
0,2,Mathieu Maertens,15,Oud-Heverlee Leuven,RSC Anderlecht vs. Oud-Heverlee Leuven 2:2,2021-2022
1,2,Joshua Zirkzee,40,RSC Anderlecht,RSC Anderlecht vs. Oud-Heverlee Leuven 2:2,2021-2022
2,2,Joshua Zirkzee,90,RSC Anderlecht,RSC Anderlecht vs. Oud-Heverlee Leuven 2:2,2021-2022
0,1,Dante Vanzeir,7,Union Saint-Gilloise,KAA Gent vs. Union Saint-Gilloise 0:2,2021-2022
0,2,Teddy Teuma,45,Union Saint-Gilloise,KAA Gent vs. Union Saint-Gilloise 0:2,2021-2022
1,0,Xavier Mercier,65,Oud-Heverlee Leuven,Oud-Heverlee Leuven vs. KV Oostende 1:0,2021-2022
0,1,Jelle Vossen,35,SV Zulte Waregem,KAS Eupen vs. SV Zulte Waregem 1:1,2021-2022
1,1,Isaac Nuhu,40,KAS Eupen,KAS Eupen vs. SV Zulte Waregem 1:1,2021-2022
0,1,Raphael Holzhauser,56,K Beerschot VA,KV Kortrijk vs. K Beerschot VA 1:1,2021-2022
1,1,Faïz Selemani,89,KV Kortrijk,KV Kortrijk vs. K Beerschot VA 1:1,2021-2022
0,1,Lucas Bijker,34,Sint-Truidense VV,KV Mechelen vs. Sint-Truidense VV 0:1,2021-2022
1,0,Deniz Undav,29,Union Saint-Gilloise,Union Saint-Gilloise vs. Sporting Charleroi 4:0,2021-2022
2,0,Bart Nieuwkoop,34,Union Saint-Gilloise,Union Saint-Gilloise vs. Sporting Charleroi 4:0,2021-2022
3,0,Deniz Undav,39,Union Saint-Gilloise,Union Saint-Gilloise vs. Sporting Charleroi 4:0,2021-2022
4,0,Joris Kayembe,78,Union Saint-Gilloise,Union Saint-Gilloise vs. Sporting Charleroi 4:0,2021-2022
1,0,Bas Dost,15,Club Brugge KV,Club Brugge KV vs. Standard Liège 2:2,2021-2022
2,0,Charles De Ketelaere,35,Club Brugge KV,Club Brugge KV vs. Standard Liège 2:2,2021-2022
2,1,Aron Dønnum,39,Standard Liège,Club Brugge KV vs. Standard Liège 2:2,2021-2022
2,2,Noë Dussenne,52,Standard Liège,Club Brugge KV vs. Standard Liège 2:2,2021-2022
NA,NA,NA,NA,NA,RFC Seraing vs. KAA Gent 0:0,2021-2022
1,0,Alhassan Yusuf,63,Royal Antwerp FC,Royal Antwerp FC vs. RSC Anderlecht 2:0,2021-2022
2,0,Michael Frey,82,Royal Antwerp FC,Royal Antwerp FC vs. RSC Anderlecht 2:0,2021-2022
0,1,Thibo Somers,38,Cercle Brugge,KRC Genk vs. Cercle Brugge 1:1,2021-2022
1,1,Théo Bongonda,89,KRC Genk,KRC Genk vs. Cercle Brugge 1:1,2021-2022
0,1,Bas Dost,51,Club Brugge KV,KV Mechelen vs. Club Brugge KV 2:1,2021-2022
1,1,Hugo Cuypers,65,KV Mechelen,KV Mechelen vs. Club Brugge KV 2:1,2021-2022
2,1,Rob Schoofs,78,KV Mechelen,KV Mechelen vs. Club Brugge KV 2:1,2021-2022
0,1,Ryota Morioka,3,Sporting Charleroi,Cercle Brugge vs. Sporting Charleroi 1:2,2021-2022
0,2,Loïc Bessilé,8,Sporting Charleroi,Cercle Brugge vs. Sporting Charleroi 1:2,2021-2022
1,2,Jesper Daland,90,Cercle Brugge,Cercle Brugge vs. Sporting Charleroi 1:2,2021-2022
0,1,Georges Mikautadze,20,RFC Seraing,Oud-Heverlee Leuven vs. RFC Seraing 1:3,2021-2022
0,2,Youssef Maziz,71,RFC Seraing,Oud-Heverlee Leuven vs. RFC Seraing 1:3,2021-2022
1,2,Mathieu Maertens,73,Oud-Heverlee Leuven,Oud-Heverlee Leuven vs. RFC Seraing 1:3,2021-2022
1,3,Gérald Kilota,86,RFC Seraing,Oud-Heverlee Leuven vs. RFC Seraing 1:3,2021-2022
0,1,Vadis Odjidja-Ofoe,55,KAA Gent,SV Zulte Waregem vs. KAA Gent 1:2,2021-2022
0,2,Laurent Depoitre,75,KAA Gent,SV Zulte Waregem vs. KAA Gent 1:2,2021-2022
1,2,Zinho Gano,82,SV Zulte Waregem,SV Zulte Waregem vs. KAA Gent 1:2,2021-2022
1,0,Emmanuel Agbadou,45,Standard Liège,Standard Liège vs. KAS Eupen 1:0,2021-2022
0,1,Pape Gueye,36,KV Kortrijk,RSC Anderlecht vs. KV Kortrijk 1:1,2021-2022
1,1,Trent Sainsbury,51,RSC Anderlecht,RSC Anderlecht vs. KV Kortrijk 1:1,2021-2022
1,0,Daichi Hayashi,31,Sint-Truidense VV,Sint-Truidense VV vs. Royal Antwerp FC 2:1,2021-2022
2,0,Aboubakary Koita,37,Sint-Truidense VV,Sint-Truidense VV vs. Royal Antwerp FC 2:1,2021-2022
2,1,Mbwana Samatta,82,Royal Antwerp FC,Sint-Truidense VV vs. Royal Antwerp FC 2:1,2021-2022
0,1,Deniz Undav,6,Union Saint-Gilloise,KV Oostende vs. Union Saint-Gilloise 1:7,2021-2022
0,2,Deniz Undav,16,Union Saint-Gilloise,KV Oostende vs. Union Saint-Gilloise 1:7,2021-2022
1,2,Thierry Ambrose,23,KV Oostende,KV Oostende vs. Union Saint-Gilloise 1:7,2021-2022
1,3,Casper Nielsen,31,Union Saint-Gilloise,KV Oostende vs. Union Saint-Gilloise 1:7,2021-2022
1,4,Christian Burgess,45,Union Saint-Gilloise,KV Oostende vs. Union Saint-Gilloise 1:7,2021-2022
1,5,Deniz Undav,60,Union Saint-Gilloise,KV Oostende vs. Union Saint-Gilloise 1:7,2021-2022
1,6,Christian Burgess,69,Union Saint-Gilloise,KV Oostende vs. Union Saint-Gilloise 1:7,2021-2022
1,7,Deniz Undav,80,Union Saint-Gilloise,KV Oostende vs. Union Saint-Gilloise 1:7,2021-2022
1,0,Lawrence Shankland,4,K Beerschot VA,K Beerschot VA vs. KRC Genk 2:0,2021-2022
2,0,Moisés Caicedo,90,K Beerschot VA,K Beerschot VA vs. KRC Genk 2:0,2021-2022
0,1,Casper De Norre,13,Oud-Heverlee Leuven,Union Saint-Gilloise vs. Oud-Heverlee Leuven 1:3,2021-2022
0,2,Mathieu Maertens,40,Oud-Heverlee Leuven,Union Saint-Gilloise vs. Oud-Heverlee Leuven 1:3,2021-2022
1,2,Kaoru Mitoma,50,Union Saint-Gilloise,Union Saint-Gilloise vs. Oud-Heverlee Leuven 1:3,2021-2022
1,3,Xavier Mercier,66,Oud-Heverlee Leuven,Union Saint-Gilloise vs. Oud-Heverlee Leuven 1:3,2021-2022
1,0,Ablie Jallow,5,RFC Seraing,RFC Seraing vs. Sint-Truidense VV 2:0,2021-2022
2,0,Georges Mikautadze,57,RFC Seraing,RFC Seraing vs. Sint-Truidense VV 2:0,2021-2022
1,0,Edgaras Utkus,34,Cercle Brugge,Cercle Brugge vs. KV Mechelen 3:1,2021-2022
1,1,Nikola Storm,43,KV Mechelen,Cercle Brugge vs. KV Mechelen 3:1,2021-2022
2,1,Dino Hotič,63,Cercle Brugge,Cercle Brugge vs. KV Mechelen 3:1,2021-2022
3,1,Rabbi Matondo,77,Cercle Brugge,Cercle Brugge vs. KV Mechelen 3:1,2021-2022
1,0,Julien N'Goy,14,KAS Eupen,KAS Eupen vs. KV Kortrijk 2:2,2021-2022
1,1,Kristof D'Haene,17,KV Kortrijk,KAS Eupen vs. KV Kortrijk 2:2,2021-2022
2,1,Stef Peeters,20,KAS Eupen,KAS Eupen vs. KV Kortrijk 2:2,2021-2022
2,2,Kévin Vandendriessche,48,KV Kortrijk,KAS Eupen vs. KV Kortrijk 2:2,2021-2022
0,1,Lior Refaelov,45,RSC Anderlecht,Sporting Charleroi vs. RSC Anderlecht 1:3,2021-2022
0,2,Sergio Gómez,68,RSC Anderlecht,Sporting Charleroi vs. RSC Anderlecht 1:3,2021-2022
1,2,Marco Ilaimaharitra,77,Sporting Charleroi,Sporting Charleroi vs. RSC Anderlecht 1:3,2021-2022
1,3,Sergio Gómez,86,RSC Anderlecht,Sporting Charleroi vs. RSC Anderlecht 1:3,2021-2022
0,1,Hans Vanaken,35,Club Brugge KV,KRC Genk vs. Club Brugge KV 2:3,2021-2022
1,1,Patrik Hrošovský,49,KRC Genk,KRC Genk vs. Club Brugge KV 2:3,2021-2022
2,1,Patrik Hrošovský,72,KRC Genk,KRC Genk vs. Club Brugge KV 2:3,2021-2022
2,2,Noa Lang,79,Club Brugge KV,KRC Genk vs. Club Brugge KV 2:3,2021-2022
2,3,Federico Ricca,83,Club Brugge KV,KRC Genk vs. Club Brugge KV 2:3,2021-2022
1,0,Zinho Gano,3,SV Zulte Waregem,SV Zulte Waregem vs. K Beerschot VA 2:0,2021-2022
2,0,Jean-Luc Dompé,12,SV Zulte Waregem,SV Zulte Waregem vs. K Beerschot VA 2:0,2021-2022
1,0,Tarik Tissoudali,22,KAA Gent,KAA Gent vs. Standard Liège 3:1,2021-2022
2,0,Hugo Siquet,57,KAA Gent,KAA Gent vs. Standard Liège 3:1,2021-2022
3,0,Tarik Tissoudali,67,KAA Gent,KAA Gent vs. Standard Liège 3:1,2021-2022
3,1,Aron Dønnum,68,Standard Liège,KAA Gent vs. Standard Liège 3:1,2021-2022
1,0,Viktor Fischer,48,Royal Antwerp FC,Royal Antwerp FC vs. KV Oostende 3:0,2021-2022
2,0,Michael Frey,62,Royal Antwerp FC,Royal Antwerp FC vs. KV Oostende 3:0,2021-2022
3,0,Manuel Benson,80,Royal Antwerp FC,Royal Antwerp FC vs. KV Oostende 3:0,2021-2022
0,1,Deniz Undav,32,Union Saint-Gilloise,Sint-Truidense VV vs. Union Saint-Gilloise 1:2,2021-2022
1,1,Christian Brüls,63,Sint-Truidense VV,Sint-Truidense VV vs. Union Saint-Gilloise 1:2,2021-2022
1,2,Deniz Undav,73,Union Saint-Gilloise,Sint-Truidense VV vs. Union Saint-Gilloise 1:2,2021-2022
0,1,Tarik Tissoudali,11,KAA Gent,Oud-Heverlee Leuven vs. KAA Gent 0:1,2021-2022
0,1,Rabbi Matondo,28,Cercle Brugge,KV Kortrijk vs. Cercle Brugge 0:2,2021-2022
0,2,Rabbi Matondo,74,Cercle Brugge,KV Kortrijk vs. Cercle Brugge 0:2,2021-2022
0,1,Smail Prevljak,14,KAS Eupen,KV Oostende vs. KAS Eupen 2:1,2021-2022
1,1,Makhtar Gueye,74,KV Oostende,KV Oostende vs. KAS Eupen 2:1,2021-2022
2,1,Nick Bätzner,81,KV Oostende,KV Oostende vs. KAS Eupen 2:1,2021-2022
1,0,Bas Dost,17,Club Brugge KV,Club Brugge KV vs. RFC Seraing 3:2,2021-2022
2,0,Bas Dost,30,Club Brugge KV,Club Brugge KV vs. RFC Seraing 3:2,2021-2022
2,1,Ablie Jallow,42,RFC Seraing,Club Brugge KV vs. RFC Seraing 3:2,2021-2022
3,1,Cisse Sandra,44,Club Brugge KV,Club Brugge KV vs. RFC Seraing 3:2,2021-2022
3,2,Dario Del Fabro,45,RFC Seraing,Club Brugge KV vs. RFC Seraing 3:2,2021-2022
0,1,Radja Nainggolan,59,Royal Antwerp FC,K Beerschot VA vs. Royal Antwerp FC 0:1,2021-2022
0,1,Zinho Gano,25,SV Zulte Waregem,RSC Anderlecht vs. SV Zulte Waregem 3:2,2021-2022
1,1,Joshua Zirkzee,27,RSC Anderlecht,RSC Anderlecht vs. SV Zulte Waregem 3:2,2021-2022
2,1,Lior Refaelov,61,RSC Anderlecht,RSC Anderlecht vs. SV Zulte Waregem 3:2,2021-2022
