scoring_player,scoring_team,time,GH,GA,game,date,season
Mohammed Kudus,AFC Ajax,75,2,1,AFC Ajax vs. Heracles Almelo 4:1,2023-08-12,2023-2024
Steven Bergwijn,AFC Ajax,85,3,1,AFC Ajax vs. Heracles Almelo 4:1,2023-08-12,2023-2024
Steven Bergwijn,AFC Ajax,90+6,4,1,AFC Ajax vs. Heracles Almelo 4:1,2023-08-12,2023-2024
Sam Kersten,Sparta Rotterdam,13,0,1,PEC Zwolle vs. Sparta Rotterdam 1:2,2023-08-12,2023-2024
Tobias Lauritsen,Sparta Rotterdam,70,0,2,PEC Zwolle vs. Sparta Rotterdam 1:2,2023-08-12,2023-2024
Lennart Thy,PEC Zwolle,82,1,2,PEC Zwolle vs. Sparta Rotterdam 1:2,2023-08-12,2023-2024
Nikolas Agrafiotis,SBV Excelsior,12,0,1,NEC Nijmegen vs. SBV Excelsior 3:4,2023-08-13,2023-2024
Youri Baas,NEC Nijmegen,36,1,1,NEC Nijmegen vs. SBV Excelsior 3:4,2023-08-13,2023-2024
Sontje Hansen,NEC Nijmegen,44,2,1,NEC Nijmegen vs. SBV Excelsior 3:4,2023-08-13,2023-2024
Casper Widell,SBV Excelsior,53,2,2,NEC Nijmegen vs. SBV Excelsior 3:4,2023-08-13,2023-2024
Koki Ogawa,NEC Nijmegen,60,3,2,NEC Nijmegen vs. SBV Excelsior 3:4,2023-08-13,2023-2024
Richie Omorowa,SBV Excelsior,73,3,3,NEC Nijmegen vs. SBV Excelsior 3:4,2023-08-13,2023-2024
Oscar Uddenäs,SBV Excelsior,90+10,3,4,NEC Nijmegen vs. SBV Excelsior 3:4,2023-08-13,2023-2024
Jordy Clasie,AZ Alkmaar,4,1,0,AZ Alkmaar vs. Go Ahead Eagles 5:1,2023-08-13,2023-2024
Vangelis Pavlidis,AZ Alkmaar,15,2,0,AZ Alkmaar vs. Go Ahead Eagles 5:1,2023-08-13,2023-2024
Ruben van Bommel,AZ Alkmaar,51,3,0,AZ Alkmaar vs. Go Ahead Eagles 5:1,2023-08-13,2023-2024
Philippe Rommens,Go Ahead Eagles,66,3,1,AZ Alkmaar vs. Go Ahead Eagles 5:1,2023-08-13,2023-2024
Dani de Wit,AZ Alkmaar,87,4,1,AZ Alkmaar vs. Go Ahead Eagles 5:1,2023-08-13,2023-2024
Mayckel Lahdo,AZ Alkmaar,90+3,5,1,AZ Alkmaar vs. Go Ahead Eagles 5:1,2023-08-13,2023-2024
Robin Pröpper,FC Twente,59,0,1,Almere City FC vs. FC Twente 1:4,2023-08-13,2023-2024
Michel Vlap,FC Twente,66,0,2,Almere City FC vs. FC Twente 1:4,2023-08-13,2023-2024
Danny Post,Almere City FC,72,1,2,Almere City FC vs. FC Twente 1:4,2023-08-13,2023-2024
Ricky van Wolfswinkel,FC Twente,90+2,1,3,Almere City FC vs. FC Twente 1:4,2023-08-13,2023-2024
Ricky van Wolfswinkel,FC Twente,90+4,1,4,Almere City FC vs. FC Twente 1:4,2023-08-13,2023-2024
Koki Ogawa,NEC Nijmegen,24,0,1,Heracles Almelo vs. NEC Nijmegen 2:1,2023-08-18,2023-2024
Emil Hansson,Heracles Almelo,61,1,1,Heracles Almelo vs. NEC Nijmegen 2:1,2023-08-18,2023-2024
Anas Ouahim,Heracles Almelo,74,2,1,Heracles Almelo vs. NEC Nijmegen 2:1,2023-08-18,2023-2024
Brian Brobbey,AFC Ajax,25,0,1,SBV Excelsior vs. AFC Ajax 2:2,2023-08-19,2023-2024
Siebe Horemans,SBV Excelsior,45+1,1,1,SBV Excelsior vs. AFC Ajax 2:2,2023-08-19,2023-2024
Nikolas Agrafiotis,SBV Excelsior,48,2,1,SBV Excelsior vs. AFC Ajax 2:2,2023-08-19,2023-2024
Davy Klaassen,AFC Ajax,72,2,2,SBV Excelsior vs. AFC Ajax 2:2,2023-08-19,2023-2024
Marco van Ginkel,Vitesse,19,1,0,Vitesse vs. PSV Eindhoven 1:3,2023-08-19,2023-2024
Ismael Saibari,PSV Eindhoven,48,1,1,Vitesse vs. PSV Eindhoven 1:3,2023-08-19,2023-2024
Yorbe Vertessen,PSV Eindhoven,64,1,2,Vitesse vs. PSV Eindhoven 1:3,2023-08-19,2023-2024
Luuk de Jong,PSV Eindhoven,70,1,3,Vitesse vs. PSV Eindhoven 1:3,2023-08-19,2023-2024
Hamdi Akujobi,Fortuna Sittard,8,1,0,Fortuna Sittard vs. Almere City FC 2:1,2023-08-19,2023-2024
Loreintz Rosier,Fortuna Sittard,24,2,0,Fortuna Sittard vs. Almere City FC 2:1,2023-08-19,2023-2024
Thomas Robinet,Almere City FC,33,2,1,Fortuna Sittard vs. Almere City FC 2:1,2023-08-19,2023-2024
Bas Kuipers,Go Ahead Eagles,13,1,0,Go Ahead Eagles vs. FC Volendam 4:1,2023-08-19,2023-2024
Oliver Edvardsen,Go Ahead Eagles,36,2,0,Go Ahead Eagles vs. FC Volendam 4:1,2023-08-19,2023-2024
Willum Willumsson,Go Ahead Eagles,40,3,0,Go Ahead Eagles vs. FC Volendam 4:1,2023-08-19,2023-2024
Daryl van Mieghem,FC Volendam,61,3,1,Go Ahead Eagles vs. FC Volendam 4:1,2023-08-19,2023-2024
Enric Llansana,Go Ahead Eagles,86,4,1,Go Ahead Eagles vs. FC Volendam 4:1,2023-08-19,2023-2024
Osame Sahraoui,sc Heerenveen,69,0,1,FC Utrecht vs. sc Heerenveen 0:2,2023-08-20,2023-2024
Daniel Karlsbakk,sc Heerenveen,90+2,0,2,FC Utrecht vs. sc Heerenveen 0:2,2023-08-20,2023-2024
Charles-Andreas Brym,Sparta Rotterdam,40,1,0,Sparta Rotterdam vs. Feyenoord 2:2,2023-08-20,2023-2024
Charles-Andreas Brym,Sparta Rotterdam,54,2,0,Sparta Rotterdam vs. Feyenoord 2:2,2023-08-20,2023-2024
Santiago Giménez,Feyenoord,77,2,1,Sparta Rotterdam vs. Feyenoord 2:2,2023-08-20,2023-2024
Leo Sauer,Feyenoord,90+1,2,2,Sparta Rotterdam vs. Feyenoord 2:2,2023-08-20,2023-2024
Michal Sadílek,FC Twente,18,1,0,FC Twente vs. PEC Zwolle 3:1,2023-08-20,2023-2024
Ferdy Druijf,PEC Zwolle,33,1,1,FC Twente vs. PEC Zwolle 3:1,2023-08-20,2023-2024
Sem Steijn,FC Twente,76,2,1,FC Twente vs. PEC Zwolle 3:1,2023-08-20,2023-2024
Jasper Schendelaar,FC Twente,90+4,3,1,FC Twente vs. PEC Zwolle 3:1,2023-08-20,2023-2024
Michiel Kramer,RKC Waalwijk,41,1,0,RKC Waalwijk vs. AZ Alkmaar 1:3,2023-08-20,2023-2024
Vangelis Pavlidis,AZ Alkmaar,54,1,1,RKC Waalwijk vs. AZ Alkmaar 1:3,2023-08-20,2023-2024
Dani de Wit,AZ Alkmaar,59,1,2,RKC Waalwijk vs. AZ Alkmaar 1:3,2023-08-20,2023-2024
Vangelis Pavlidis,AZ Alkmaar,79,1,3,RKC Waalwijk vs. AZ Alkmaar 1:3,2023-08-20,2023-2024
Magnus Mattsson,NEC Nijmegen,23,1,0,NEC Nijmegen vs. RKC Waalwijk 3:0,2023-08-26,2023-2024
Magnus Mattsson,NEC Nijmegen,90,2,0,NEC Nijmegen vs. RKC Waalwijk 3:0,2023-08-26,2023-2024
Rober González,NEC Nijmegen,90+5,3,0,NEC Nijmegen vs. RKC Waalwijk 3:0,2023-08-26,2023-2024
Nikolas Agrafiotis,SBV Excelsior,30,1,0,SBV Excelsior vs. Fortuna Sittard 2:2,2023-08-26,2023-2024
Deroy Duarte,Fortuna Sittard,68,1,1,SBV Excelsior vs. Fortuna Sittard 2:2,2023-08-26,2023-2024
Oscar Uddenäs,SBV Excelsior,73,2,1,SBV Excelsior vs. Fortuna Sittard 2:2,2023-08-26,2023-2024
Mouhamed Belkheir,Fortuna Sittard,78,2,2,SBV Excelsior vs. Fortuna Sittard 2:2,2023-08-26,2023-2024
Ferdy Druijf,PEC Zwolle,69,1,0,PEC Zwolle vs. FC Utrecht 1:0,2023-08-27,2023-2024
Santiago Giménez,Feyenoord,4,1,0,Feyenoord vs. Almere City FC 6:1,2023-08-27,2023-2024
Igor Paixão,Feyenoord,10,2,0,Feyenoord vs. Almere City FC 6:1,2023-08-27,2023-2024
Lutsharel Geertruida,Feyenoord,19,3,0,Feyenoord vs. Almere City FC 6:1,2023-08-27,2023-2024
Mats Wieffer,Feyenoord,50,4,0,Feyenoord vs. Almere City FC 6:1,2023-08-27,2023-2024
Santiago Giménez,Feyenoord,65,5,0,Feyenoord vs. Almere City FC 6:1,2023-08-27,2023-2024
Jochem Ritmeester van de Kamp,Almere City FC,89,5,1,Feyenoord vs. Almere City FC 6:1,2023-08-27,2023-2024
Quinten Timber,Feyenoord,90+4,6,1,Feyenoord vs. Almere City FC 6:1,2023-08-27,2023-2024
Tobias Lauritsen,Sparta Rotterdam,34,0,1,sc Heerenveen vs. Sparta Rotterdam 1:3,2023-08-27,2023-2024
Koki Saito,Sparta Rotterdam,53,0,2,sc Heerenveen vs. Sparta Rotterdam 1:3,2023-08-27,2023-2024
Koki Saito,Sparta Rotterdam,62,0,3,sc Heerenveen vs. Sparta Rotterdam 1:3,2023-08-27,2023-2024
Paweł Bochniewicz,sc Heerenveen,71,1,3,sc Heerenveen vs. Sparta Rotterdam 1:3,2023-08-27,2023-2024
Dirk Proper,NEC Nijmegen,56,0,1,Sparta Rotterdam vs. NEC Nijmegen 1:1,2023-09-01,2023-2024
Joshua Kitolano,Sparta Rotterdam,81,1,1,Sparta Rotterdam vs. NEC Nijmegen 1:1,2023-09-01,2023-2024
Davy van den Berg,PEC Zwolle,4,0,1,Almere City FC vs. PEC Zwolle 1:2,2023-09-02,2023-2024
Joey Jacobs,Almere City FC,90+6,1,1,Almere City FC vs. PEC Zwolle 1:2,2023-09-02,2023-2024
Tolis Vellios,PEC Zwolle,90+7,1,2,Almere City FC vs. PEC Zwolle 1:2,2023-09-02,2023-2024
Bas Kuipers,Go Ahead Eagles,22,1,0,Go Ahead Eagles vs. sc Heerenveen 3:2,2023-09-02,2023-2024
Philippe Rommens,Go Ahead Eagles,40,2,0,Go Ahead Eagles vs. sc Heerenveen 3:2,2023-09-02,2023-2024
Charlie Webster,sc Heerenveen,45+2,2,1,Go Ahead Eagles vs. sc Heerenveen 3:2,2023-09-02,2023-2024
Sylla Sow,Go Ahead Eagles,66,3,1,Go Ahead Eagles vs. sc Heerenveen 3:2,2023-09-02,2023-2024
Osame Sahraoui,sc Heerenveen,87,3,2,Go Ahead Eagles vs. sc Heerenveen 3:2,2023-09-02,2023-2024
Joey Veerman,PSV Eindhoven,44,0,1,RKC Waalwijk vs. PSV Eindhoven 0:4,2023-09-02,2023-2024
Noa Lang,PSV Eindhoven,53,0,2,RKC Waalwijk vs. PSV Eindhoven 0:4,2023-09-02,2023-2024
Luuk de Jong,PSV Eindhoven,64,0,3,RKC Waalwijk vs. PSV Eindhoven 0:4,2023-09-02,2023-2024
Malik Tillman,PSV Eindhoven,86,0,4,RKC Waalwijk vs. PSV Eindhoven 0:4,2023-09-02,2023-2024
Nikolas Agrafiotis,SBV Excelsior,19,0,1,Heracles Almelo vs. SBV Excelsior 3:1,2023-09-02,2023-2024
Bryan Limbombe,Heracles Almelo,54,1,1,Heracles Almelo vs. SBV Excelsior 3:1,2023-09-02,2023-2024
Justin Hoogma,Heracles Almelo,60,2,1,Heracles Almelo vs. SBV Excelsior 3:1,2023-09-02,2023-2024
Mohamed Sankoh,Heracles Almelo,85,3,1,Heracles Almelo vs. SBV Excelsior 3:1,2023-09-02,2023-2024
Santiago Giménez,Feyenoord,8,0,1,FC Utrecht vs. Feyenoord 1:5,2023-09-03,2023-2024
Ryan Flamingo,FC Utrecht,19,1,1,FC Utrecht vs. Feyenoord 1:5,2023-09-03,2023-2024
Calvin Stengs,Feyenoord,28,1,2,FC Utrecht vs. Feyenoord 1:5,2023-09-03,2023-2024
Santiago Giménez,Feyenoord,46,1,3,FC Utrecht vs. Feyenoord 1:5,2023-09-03,2023-2024
Ayase Ueda,Feyenoord,72,1,4,FC Utrecht vs. Feyenoord 1:5,2023-09-03,2023-2024
Yankuba Minteh,Feyenoord,90+3,1,5,FC Utrecht vs. Feyenoord 1:5,2023-09-03,2023-2024
Sem Steijn,FC Twente,36,0,1,FC Volendam vs. FC Twente 0:2,2023-09-03,2023-2024
Ricky van Wolfswinkel,FC Twente,79,0,2,FC Volendam vs. FC Twente 0:2,2023-09-03,2023-2024
Vangelis Pavlidis,AZ Alkmaar,49,0,1,Vitesse vs. AZ Alkmaar 0:2,2023-09-03,2023-2024
Vangelis Pavlidis,AZ Alkmaar,64,0,2,Vitesse vs. AZ Alkmaar 0:2,2023-09-03,2023-2024
Luka Ivanušec,Feyenoord,12,1,0,Feyenoord vs. sc Heerenveen 6:1,2023-09-16,2023-2024
Mats Wieffer,Feyenoord,16,2,0,Feyenoord vs. sc Heerenveen 6:1,2023-09-16,2023-2024
Igor Paixão,Feyenoord,20,3,0,Feyenoord vs. sc Heerenveen 6:1,2023-09-16,2023-2024
Simon Olsson,sc Heerenveen,25,3,1,Feyenoord vs. sc Heerenveen 6:1,2023-09-16,2023-2024
Santiago Giménez,Feyenoord,60,4,1,Feyenoord vs. sc Heerenveen 6:1,2023-09-16,2023-2024
Yankuba Minteh,Feyenoord,66,5,1,Feyenoord vs. sc Heerenveen 6:1,2023-09-16,2023-2024
Ondřej Lingr,Feyenoord,72,6,1,Feyenoord vs. sc Heerenveen 6:1,2023-09-16,2023-2024
Yassin Oukili,RKC Waalwijk,39,0,1,Vitesse vs. RKC Waalwijk 0:2,2023-09-16,2023-2024
Richonell Margaret,RKC Waalwijk,90+6,0,2,Vitesse vs. RKC Waalwijk 0:2,2023-09-16,2023-2024
Luuk de Jong,PSV Eindhoven,37,1,0,PSV Eindhoven vs. NEC Nijmegen 4:0,2023-09-16,2023-2024
Noa Lang,PSV Eindhoven,38,2,0,PSV Eindhoven vs. NEC Nijmegen 4:0,2023-09-16,2023-2024
Luuk de Jong,PSV Eindhoven,49,3,0,PSV Eindhoven vs. NEC Nijmegen 4:0,2023-09-16,2023-2024
Ricardo Pepi,PSV Eindhoven,87,4,0,PSV Eindhoven vs. NEC Nijmegen 4:0,2023-09-16,2023-2024
Garang Kuol,FC Volendam,40,0,1,Fortuna Sittard vs. FC Volendam 3:1,2023-09-16,2023-2024
Oğuzhan Özyakup,Fortuna Sittard,59,1,1,Fortuna Sittard vs. FC Volendam 3:1,2023-09-16,2023-2024
Tijjani Noslin,Fortuna Sittard,66,2,1,Fortuna Sittard vs. FC Volendam 3:1,2023-09-16,2023-2024
Alen Halilović,Fortuna Sittard,89,3,1,Fortuna Sittard vs. FC Volendam 3:1,2023-09-16,2023-2024
Ole Romeny,FC Utrecht,5,0,1,Heracles Almelo vs. FC Utrecht 1:3,2023-09-16,2023-2024
Victor Jensen,FC Utrecht,45+6,0,2,Heracles Almelo vs. FC Utrecht 1:3,2023-09-16,2023-2024
Abed Nankishi,Heracles Almelo,62,1,2,Heracles Almelo vs. FC Utrecht 1:3,2023-09-16,2023-2024
Navajo Bakboord,FC Utrecht,90+4,1,3,Heracles Almelo vs. FC Utrecht 1:3,2023-09-16,2023-2024
Eliano Reijnders,PEC Zwolle,52,1,0,PEC Zwolle vs. Go Ahead Eagles 1:1,2023-09-17,2023-2024
Oliver Edvardsen,Go Ahead Eagles,70,1,1,PEC Zwolle vs. Go Ahead Eagles 1:1,2023-09-17,2023-2024
Daan Rots,FC Twente,7,1,0,FC Twente vs. AFC Ajax 3:1,2023-09-17,2023-2024
Sem Steijn,FC Twente,11,2,0,FC Twente vs. AFC Ajax 3:1,2023-09-17,2023-2024
Brian Brobbey,AFC Ajax,35,2,1,FC Twente vs. AFC Ajax 3:1,2023-09-17,2023-2024
Naci Ünüvar,FC Twente,79,3,1,FC Twente vs. AFC Ajax 3:1,2023-09-17,2023-2024
Dani de Wit,AZ Alkmaar,18,1,0,AZ Alkmaar vs. Sparta Rotterdam 2:0,2023-09-17,2023-2024
Vangelis Pavlidis,AZ Alkmaar,19,2,0,AZ Alkmaar vs. Sparta Rotterdam 2:0,2023-09-17,2023-2024
Oliver Edvardsen,Go Ahead Eagles,37,1,0,Go Ahead Eagles vs. Fortuna Sittard 3:0,2023-09-22,2023-2024
Sylla Sow,Go Ahead Eagles,77,2,0,Go Ahead Eagles vs. Fortuna Sittard 3:0,2023-09-22,2023-2024
Philippe Rommens,Go Ahead Eagles,90+2,3,0,Go Ahead Eagles vs. Fortuna Sittard 3:0,2023-09-22,2023-2024
Brian De Keersmaecker,Heracles Almelo,51,0,1,FC Volendam vs. Heracles Almelo 2:2,2023-09-23,2023-2024
Emil Hansson,Heracles Almelo,57,0,2,FC Volendam vs. Heracles Almelo 2:2,2023-09-23,2023-2024
Benaissa Benamar,FC Volendam,71,1,2,FC Volendam vs. Heracles Almelo 2:2,2023-09-23,2023-2024
Robert Mühren,FC Volendam,87,2,2,FC Volendam vs. Heracles Almelo 2:2,2023-09-23,2023-2024
Dirk Proper,NEC Nijmegen,31,1,0,NEC Nijmegen vs. FC Utrecht 3:0,2023-09-23,2023-2024
Magnus Mattsson,NEC Nijmegen,34,2,0,NEC Nijmegen vs. FC Utrecht 3:0,2023-09-23,2023-2024
Bas Dost,NEC Nijmegen,52,3,0,NEC Nijmegen vs. FC Utrecht 3:0,2023-09-23,2023-2024
Guus Til,PSV Eindhoven,26,0,1,Almere City FC vs. PSV Eindhoven 0:4,2023-09-23,2023-2024
Hirving Lozano,PSV Eindhoven,42,0,2,Almere City FC vs. PSV Eindhoven 0:4,2023-09-23,2023-2024
Joey Veerman,PSV Eindhoven,66,0,3,Almere City FC vs. PSV Eindhoven 0:4,2023-09-23,2023-2024
Ricardo Pepi,PSV Eindhoven,90+3,0,4,Almere City FC vs. PSV Eindhoven 0:4,2023-09-23,2023-2024
Couhaib Driouech,SBV Excelsior,21,0,1,sc Heerenveen vs. SBV Excelsior 0:3,2023-09-23,2023-2024
Nikolas Agrafiotis,SBV Excelsior,45+2,0,2,sc Heerenveen vs. SBV Excelsior 0:3,2023-09-23,2023-2024
Troy Parrott,SBV Excelsior,88,0,3,sc Heerenveen vs. SBV Excelsior 0:3,2023-09-23,2023-2024
Arno Verschueren,Sparta Rotterdam,6,1,0,Sparta Rotterdam vs. Vitesse 1:0,2023-09-24,2023-2024
Filip Stevanović,RKC Waalwijk,89,1,0,RKC Waalwijk vs. FC Twente 1:0,2023-09-24,2023-2024
Mayckel Lahdo,AZ Alkmaar,13,0,1,PEC Zwolle vs. AZ Alkmaar 0:3,2023-09-24,2023-2024
Myron van Brederode,AZ Alkmaar,52,0,2,PEC Zwolle vs. AZ Alkmaar 0:3,2023-09-24,2023-2024
Vangelis Pavlidis,AZ Alkmaar,90,0,3,PEC Zwolle vs. AZ Alkmaar 0:3,2023-09-24,2023-2024
Luuk de Jong,PSV Eindhoven,21,1,0,PSV Eindhoven vs. Go Ahead Eagles 3:0,2023-09-27,2023-2024
Guus Til,PSV Eindhoven,49,2,0,PSV Eindhoven vs. Go Ahead Eagles 3:0,2023-09-27,2023-2024
Luuk de Jong,PSV Eindhoven,53,3,0,PSV Eindhoven vs. Go Ahead Eagles 3:0,2023-09-27,2023-2024
Sem Steijn,FC Twente,39,1,0,FC Twente vs. Vitesse 1:0,2023-09-27,2023-2024
Santiago Giménez,Feyenoord,9,0,1,AFC Ajax vs. Feyenoord 0:4,2023-09-27,2023-2024
Santiago Giménez,Feyenoord,18,0,2,AFC Ajax vs. Feyenoord 0:4,2023-09-27,2023-2024
Igor Paixão,Feyenoord,37,0,3,AFC Ajax vs. Feyenoord 0:4,2023-09-27,2023-2024
Santiago Giménez,Feyenoord,59,0,4,AFC Ajax vs. Feyenoord 0:4,2023-09-27,2023-2024
Vangelis Pavlidis,AZ Alkmaar,13,1,0,AZ Alkmaar vs. Heracles Almelo 1:1,2023-09-28,2023-2024
Anas Ouahim,Heracles Almelo,53,1,1,AZ Alkmaar vs. Heracles Almelo 1:1,2023-09-28,2023-2024
Yankuba Minteh,Feyenoord,45+2,1,0,Feyenoord vs. Go Ahead Eagles 3:1,2023-09-30,2023-2024
Calvin Stengs,Feyenoord,56,2,0,Feyenoord vs. Go Ahead Eagles 3:1,2023-09-30,2023-2024
Santiago Giménez,Feyenoord,76,3,0,Feyenoord vs. Go Ahead Eagles 3:1,2023-09-30,2023-2024
Sylla Sow,Go Ahead Eagles,85,3,1,Feyenoord vs. Go Ahead Eagles 3:1,2023-09-30,2023-2024
Thomas Robinet,Almere City FC,80,0,1,FC Utrecht vs. Almere City FC 0:2,2023-09-30,2023-2024
Rajiv van La Parra,Almere City FC,89,0,2,FC Utrecht vs. Almere City FC 0:2,2023-09-30,2023-2024
Noa Lang,PSV Eindhoven,12,1,0,PSV Eindhoven vs. FC Volendam 3:1,2023-09-30,2023-2024
Guus Til,PSV Eindhoven,47,2,0,PSV Eindhoven vs. FC Volendam 3:1,2023-09-30,2023-2024
Calvin Twigt,FC Volendam,76,2,1,PSV Eindhoven vs. FC Volendam 3:1,2023-09-30,2023-2024
Malik Tillman,PSV Eindhoven,90+6,3,1,PSV Eindhoven vs. FC Volendam 3:1,2023-09-30,2023-2024
Michel Vlap,FC Twente,65,1,0,FC Twente vs. sc Heerenveen 1:0,2023-09-30,2023-2024
Marco van Ginkel,Vitesse,6,0,1,NEC Nijmegen vs. Vitesse 1:3,2023-10-01,2023-2024
Magnus Mattsson,NEC Nijmegen,26,1,1,NEC Nijmegen vs. Vitesse 1:3,2023-10-01,2023-2024
Dominik Oroz,Vitesse,89,1,2,NEC Nijmegen vs. Vitesse 1:3,2023-10-01,2023-2024
Million Manhoef,Vitesse,90+4,1,3,NEC Nijmegen vs. Vitesse 1:3,2023-10-01,2023-2024
Jonathan de Guzmán,Sparta Rotterdam,59,0,1,SBV Excelsior vs. Sparta Rotterdam 2:1,2023-10-01,2023-2024
Arthur Zagré,SBV Excelsior,73,1,1,SBV Excelsior vs. Sparta Rotterdam 2:1,2023-10-01,2023-2024
Troy Parrott,SBV Excelsior,90+4,2,1,SBV Excelsior vs. Sparta Rotterdam 2:1,2023-10-01,2023-2024
Lennart Thy,PEC Zwolle,53,0,1,Heracles Almelo vs. PEC Zwolle 2:1,2023-10-01,2023-2024
Emil Hansson,Heracles Almelo,69,1,1,Heracles Almelo vs. PEC Zwolle 2:1,2023-10-01,2023-2024
Emil Hansson,Heracles Almelo,82,2,1,Heracles Almelo vs. PEC Zwolle 2:1,2023-10-01,2023-2024
Jordy Clasie,AZ Alkmaar,45+1,1,0,AZ Alkmaar vs. Fortuna Sittard 4:0,2023-10-01,2023-2024
Vangelis Pavlidis,AZ Alkmaar,49,2,0,AZ Alkmaar vs. Fortuna Sittard 4:0,2023-10-01,2023-2024
Dimitrios Siovas,AZ Alkmaar,82,3,0,AZ Alkmaar vs. Fortuna Sittard 4:0,2023-10-01,2023-2024
Tiago Dantas,AZ Alkmaar,88,4,0,AZ Alkmaar vs. Fortuna Sittard 4:0,2023-10-01,2023-2024
Robert Mühren,FC Volendam,57,1,0,FC Volendam vs. FC Utrecht 1:0,2023-10-06,2023-2024
Patrik Wålemark,sc Heerenveen,6,1,0,sc Heerenveen vs. NEC Nijmegen 1:1,2023-10-07,2023-2024
Bas Dost,NEC Nijmegen,45+2,1,1,sc Heerenveen vs. NEC Nijmegen 1:1,2023-10-07,2023-2024
Thomas Robinet,Almere City FC,32,1,0,Almere City FC vs. RKC Waalwijk 1:0,2023-10-07,2023-2024
Willum Willumsson,Go Ahead Eagles,13,1,0,Go Ahead Eagles vs. Heracles Almelo 4:0,2023-10-07,2023-2024
Victor Edvardsen,Go Ahead Eagles,16,2,0,Go Ahead Eagles vs. Heracles Almelo 4:0,2023-10-07,2023-2024
Sylla Sow,Go Ahead Eagles,62,3,0,Go Ahead Eagles vs. Heracles Almelo 4:0,2023-10-07,2023-2024
Bas Kuipers,Go Ahead Eagles,83,4,0,Go Ahead Eagles vs. Heracles Almelo 4:0,2023-10-07,2023-2024
Santiago Giménez,Feyenoord,21,0,1,PEC Zwolle vs. Feyenoord 0:2,2023-10-08,2023-2024
Santiago Giménez,Feyenoord,54,0,2,PEC Zwolle vs. Feyenoord 0:2,2023-10-08,2023-2024
Manfred Ugalde,FC Twente,15,0,1,Fortuna Sittard vs. FC Twente 0:3,2023-10-08,2023-2024
Youri Regeer,FC Twente,47,0,2,Fortuna Sittard vs. FC Twente 0:3,2023-10-08,2023-2024
Ricky van Wolfswinkel,FC Twente,88,0,3,Fortuna Sittard vs. FC Twente 0:3,2023-10-08,2023-2024
Vangelis Pavlidis,AZ Alkmaar,45,0,1,AFC Ajax vs. AZ Alkmaar 1:2,2023-10-08,2023-2024
Dani de Wit,AZ Alkmaar,57,0,2,AFC Ajax vs. AZ Alkmaar 1:2,2023-10-08,2023-2024
Branco van den Boomen,AFC Ajax,73,1,2,AFC Ajax vs. AZ Alkmaar 1:2,2023-10-08,2023-2024
Malik Tillman,PSV Eindhoven,51,0,1,Sparta Rotterdam vs. PSV Eindhoven 0:4,2023-10-08,2023-2024
Johan Bakayoko,PSV Eindhoven,59,0,2,Sparta Rotterdam vs. PSV Eindhoven 0:4,2023-10-08,2023-2024
Yorbe Vertessen,PSV Eindhoven,80,0,3,Sparta Rotterdam vs. PSV Eindhoven 0:4,2023-10-08,2023-2024
Luuk de Jong,PSV Eindhoven,88,0,4,Sparta Rotterdam vs. PSV Eindhoven 0:4,2023-10-08,2023-2024
David Min,RKC Waalwijk,43,1,0,RKC Waalwijk vs. FC Volendam 2:1,2023-10-21,2023-2024
Benaissa Benamar,FC Volendam,89,1,1,RKC Waalwijk vs. FC Volendam 2:1,2023-10-21,2023-2024
Yassin Oukili,RKC Waalwijk,90+2,2,1,RKC Waalwijk vs. FC Volendam 2:1,2023-10-21,2023-2024
Guus Til,PSV Eindhoven,19,1,0,PSV Eindhoven vs. Fortuna Sittard 3:1,2023-10-21,2023-2024
André Ramalho,PSV Eindhoven,55,2,0,PSV Eindhoven vs. Fortuna Sittard 3:1,2023-10-21,2023-2024
Johan Bakayoko,PSV Eindhoven,78,3,0,PSV Eindhoven vs. Fortuna Sittard 3:1,2023-10-21,2023-2024
Kaj Sierhuis,Fortuna Sittard,90+4,3,1,PSV Eindhoven vs. Fortuna Sittard 3:1,2023-10-21,2023-2024
Yann Kitala,Almere City FC,35,0,1,NEC Nijmegen vs. Almere City FC 1:1,2023-10-21,2023-2024
Magnus Mattsson,NEC Nijmegen,69,1,1,NEC Nijmegen vs. Almere City FC 1:1,2023-10-21,2023-2024
Calvin Stengs,Feyenoord,7,1,0,Feyenoord vs. Vitesse 4:0,2023-10-21,2023-2024
Santiago Giménez,Feyenoord,37,2,0,Feyenoord vs. Vitesse 4:0,2023-10-21,2023-2024
Lutsharel Geertruida,Feyenoord,49,3,0,Feyenoord vs. Vitesse 4:0,2023-10-21,2023-2024
Antoni Milambo,Feyenoord,85,4,0,Feyenoord vs. Vitesse 4:0,2023-10-21,2023-2024
Vangelis Pavlidis,AZ Alkmaar,11,1,0,AZ Alkmaar vs. sc Heerenveen 3:0,2023-10-21,2023-2024
Vangelis Pavlidis,AZ Alkmaar,59,2,0,AZ Alkmaar vs. sc Heerenveen 3:0,2023-10-21,2023-2024
Vangelis Pavlidis,AZ Alkmaar,76,3,0,AZ Alkmaar vs. sc Heerenveen 3:0,2023-10-21,2023-2024
Ryan Flamingo,FC Utrecht,44,1,0,FC Utrecht vs. AFC Ajax 4:3,2023-10-22,2023-2024
Mike van der Hoorn,FC Utrecht,48,2,0,FC Utrecht vs. AFC Ajax 4:3,2023-10-22,2023-2024
