GH,GA,scorer,time,scoring,game,season
3,0,Lucho González,71,FC Porto,FC Porto vs. Vitória Guimarães 4:0,2012-2013
4,0,Jackson Martínez,80,FC Porto,FC Porto vs. Vitória Guimarães 4:0,2012-2013
1,0,Nabil Ghilas,9,Moreirense FC,Moreirense FC vs. CD Nacional 3:1,2012-2013
2,0,Nabil Ghilas,52,Moreirense FC,Moreirense FC vs. CD Nacional 3:1,2012-2013
3,0,Diego Gaucho,65,Moreirense FC,Moreirense FC vs. CD Nacional 3:1,2012-2013
3,1,Isael,72,CD Nacional,Moreirense FC vs. CD Nacional 3:1,2012-2013
0,1,Antunes,30,Paços de Ferreira,GD Estoril vs. Paços de Ferreira 1:1,2012-2013
1,1,Steven Vitória,74,GD Estoril,GD Estoril vs. Paços de Ferreira 1:1,2012-2013
NA,NA,NA,NA,NA,CS Marítimo vs. Gil Vicente 0:0,2012-2013
0,1,Rodrigo,13,SL Benfica,Vitória Setúbal vs. SL Benfica 0:5,2012-2013
0,2,Eduardo Salvio,31,SL Benfica,Vitória Setúbal vs. SL Benfica 0:5,2012-2013
0,3,Enzo Pérez,45,SL Benfica,Vitória Setúbal vs. SL Benfica 0:5,2012-2013
0,4,Nolito,67,SL Benfica,Vitória Setúbal vs. SL Benfica 0:5,2012-2013
0,5,Rodrigo,81,SL Benfica,Vitória Setúbal vs. SL Benfica 0:5,2012-2013
0,1,Edimar,40,Rio Ave FC,Sporting CP vs. Rio Ave FC 0:1,2012-2013
0,1,Licá,6,GD Estoril,Vitória Guimarães vs. GD Estoril 2:2,2012-2013
0,2,Bruno Miguel,48,GD Estoril,Vitória Guimarães vs. GD Estoril 2:2,2012-2013
1,2,Mahamadou N'Diaye,82,Vitória Guimarães,Vitória Guimarães vs. GD Estoril 2:2,2012-2013
2,2,João Ribeiro,90,Vitória Guimarães,Vitória Guimarães vs. GD Estoril 2:2,2012-2013
1,0,Liban Abdi,13,SC Olhanense,SC Olhanense vs. FC Porto 2:3,2012-2013
1,1,James Rodríguez,43,FC Porto,SC Olhanense vs. FC Porto 2:3,2012-2013
1,2,Jackson Martínez,49,FC Porto,SC Olhanense vs. FC Porto 2:3,2012-2013
1,3,Hulk,72,FC Porto,SC Olhanense vs. FC Porto 2:3,2012-2013
2,3,Tiago Targino,86,SC Olhanense,SC Olhanense vs. FC Porto 2:3,2012-2013
0,1,Ricardo Pessoa,32,Moreirense FC,SC Beira-Mar vs. Moreirense FC 1:1,2012-2013
1,1,Saleh Al Shehri,60,SC Beira-Mar,SC Beira-Mar vs. Moreirense FC 1:1,2012-2013
NA,NA,NA,NA,NA,Gil Vicente vs. Vitória Setúbal 0:0,2012-2013
NA,NA,NA,NA,NA,Rio Ave FC vs. Académica de Coimbra 0:0,2012-2013
1,0,Javier Cohene,12,Paços de Ferreira,Paços de Ferreira vs. Sporting Braga 2:0,2012-2013
2,0,Paolo Hurtado,78,Paços de Ferreira,Paços de Ferreira vs. Sporting Braga 2:0,2012-2013
1,0,Óscar Cardozo,51,SL Benfica,SL Benfica vs. CD Nacional 3:0,2012-2013
2,0,Rodrigo,57,SL Benfica,SL Benfica vs. CD Nacional 3:0,2012-2013
3,0,Óscar Cardozo,89,SL Benfica,SL Benfica vs. CD Nacional 3:0,2012-2013
0,1,Ricky van Wolfswinkel,55,Sporting CP,CS Marítimo vs. Sporting CP 1:1,2012-2013
1,1,João Guilherme,87,CS Marítimo,CS Marítimo vs. Sporting CP 1:1,2012-2013
0,1,David Addy,58,Vitória Guimarães,Moreirense FC vs. Vitória Guimarães 0:1,2012-2013
1,0,Jackson Martínez,32,FC Porto,FC Porto vs. SC Beira-Mar 4:0,2012-2013
2,0,Varela,38,FC Porto,FC Porto vs. SC Beira-Mar 4:0,2012-2013
3,0,James Rodríguez,47,FC Porto,FC Porto vs. SC Beira-Mar 4:0,2012-2013
4,0,Maicon,70,FC Porto,FC Porto vs. SC Beira-Mar 4:0,2012-2013
1,0,Albert Meyong,48,Vitória Setúbal,Vitória Setúbal vs. SC Olhanense 1:0,2012-2013
1,0,Claudemir,5,CD Nacional,CD Nacional vs. Paços de Ferreira 3:3,2012-2013
1,1,Manuel José,42,Paços de Ferreira,CD Nacional vs. Paços de Ferreira 3:3,2012-2013
2,1,Mateus,48,CD Nacional,CD Nacional vs. Paços de Ferreira 3:3,2012-2013
3,1,Manuel Da Costa,68,CD Nacional,CD Nacional vs. Paços de Ferreira 3:3,2012-2013
3,2,Vítor Silva,87,Paços de Ferreira,CD Nacional vs. Paços de Ferreira 3:3,2012-2013
3,3,Cícero,90,Paços de Ferreira,CD Nacional vs. Paços de Ferreira 3:3,2012-2013
1,0,Éder,45,Sporting Braga,Sporting Braga vs. Rio Ave FC 4:1,2012-2013
1,1,Edimar,53,Rio Ave FC,Sporting Braga vs. Rio Ave FC 4:1,2012-2013
2,1,Rúben Amorim,63,Sporting Braga,Sporting Braga vs. Rio Ave FC 4:1,2012-2013
3,1,Éder,69,Sporting Braga,Sporting Braga vs. Rio Ave FC 4:1,2012-2013
4,1,Custódio,75,Sporting Braga,Sporting Braga vs. Rio Ave FC 4:1,2012-2013
1,0,Salim Cissé,26,Académica de Coimbra,Académica de Coimbra vs. SL Benfica 2:2,2012-2013
1,1,Óscar Cardozo,51,SL Benfica,Académica de Coimbra vs. SL Benfica 2:2,2012-2013
2,1,Wilson Eduardo,70,Académica de Coimbra,Académica de Coimbra vs. SL Benfica 2:2,2012-2013
2,2,Lima,85,SL Benfica,Académica de Coimbra vs. SL Benfica 2:2,2012-2013
1,0,Luis Leal,29,GD Estoril,GD Estoril vs. CS Marítimo 3:1,2012-2013
2,0,Luis Leal,38,GD Estoril,GD Estoril vs. CS Marítimo 3:1,2012-2013
3,0,Luis Leal,62,GD Estoril,GD Estoril vs. CS Marítimo 3:1,2012-2013
3,1,Adilson,80,CS Marítimo,GD Estoril vs. CS Marítimo 3:1,2012-2013
0,1,Luís Carlos,7,Gil Vicente,Sporting CP vs. Gil Vicente 2:1,2012-2013
1,1,Capel,76,Sporting CP,Sporting CP vs. Gil Vicente 2:1,2012-2013
2,1,Ricky van Wolfswinkel,85,Sporting CP,Sporting CP vs. Gil Vicente 2:1,2012-2013
1,0,Cícero,6,Paços de Ferreira,Paços de Ferreira vs. SL Benfica 1:2,2012-2013
1,1,Lima,7,SL Benfica,Paços de Ferreira vs. SL Benfica 1:2,2012-2013
1,2,Lima,70,SL Benfica,Paços de Ferreira vs. SL Benfica 1:2,2012-2013
0,1,Éder,55,Sporting Braga,Vitória Guimarães vs. Sporting Braga 0:2,2012-2013
0,2,Hugo Viana,86,Sporting Braga,Vitória Guimarães vs. Sporting Braga 0:2,2012-2013
0,1,Steven Vitória,45,GD Estoril,Sporting CP vs. GD Estoril 2:2,2012-2013
0,2,Luis Leal,58,GD Estoril,Sporting CP vs. GD Estoril 2:2,2012-2013
1,2,Ânderson Luís,76,Sporting CP,Sporting CP vs. GD Estoril 2:2,2012-2013
2,2,Ricky van Wolfswinkel,84,Sporting CP,Sporting CP vs. GD Estoril 2:2,2012-2013
0,1,Miguel Lopes,33,FC Porto,Rio Ave FC vs. FC Porto 2:2,2012-2013
1,1,Tarantini,79,Rio Ave FC,Rio Ave FC vs. FC Porto 2:2,2012-2013
2,1,Tarantini,85,Rio Ave FC,Rio Ave FC vs. FC Porto 2:2,2012-2013
2,2,Jackson Martínez,89,FC Porto,Rio Ave FC vs. FC Porto 2:2,2012-2013
0,1,Nabil Ghilas,17,Moreirense FC,Gil Vicente vs. Moreirense FC 4:3,2012-2013
1,1,André Cunha,20,Gil Vicente,Gil Vicente vs. Moreirense FC 4:3,2012-2013
2,1,André Cunha,30,Gil Vicente,Gil Vicente vs. Moreirense FC 4:3,2012-2013
2,2,Vinicius,33,Moreirense FC,Gil Vicente vs. Moreirense FC 4:3,2012-2013
2,3,Nabil Ghilas,43,Moreirense FC,Gil Vicente vs. Moreirense FC 4:3,2012-2013
3,3,Cláudio,45,Gil Vicente,Gil Vicente vs. Moreirense FC 4:3,2012-2013
4,3,Halisson,78,Gil Vicente,Gil Vicente vs. Moreirense FC 4:3,2012-2013
1,0,Abel Camará,28,SC Beira-Mar,SC Beira-Mar vs. Vitória Setúbal 1:1,2012-2013
1,1,Albert Meyong,79,Vitória Setúbal,SC Beira-Mar vs. Vitória Setúbal 1:1,2012-2013
0,1,Maurício,18,CD Nacional,SC Olhanense vs. CD Nacional 1:2,2012-2013
1,1,Liban Abdi,56,SC Olhanense,SC Olhanense vs. CD Nacional 1:2,2012-2013
1,2,Mario Rondón,90,CD Nacional,SC Olhanense vs. CD Nacional 1:2,2012-2013
0,1,Wilson Eduardo,11,Académica de Coimbra,CS Marítimo vs. Académica de Coimbra 0:2,2012-2013
0,2,Marinho,42,Académica de Coimbra,CS Marítimo vs. Académica de Coimbra 0:2,2012-2013
0,1,Vincent Sasso,4,SC Beira-Mar,SL Benfica vs. SC Beira-Mar 2:1,2012-2013
1,1,Maximiliano Pereira,59,SL Benfica,SL Benfica vs. SC Beira-Mar 2:1,2012-2013
2,1,Rodrigo,60,SL Benfica,SL Benfica vs. SC Beira-Mar 2:1,2012-2013
NA,NA,NA,NA,NA,Vitória Setúbal vs. Paços de Ferreira 0:0,2012-2013
0,1,Rafael Silva,53,Gil Vicente,CD Nacional vs. Gil Vicente 0:1,2012-2013
0,1,Liban Abdi,5,SC Olhanense,Sporting Braga vs. SC Olhanense 4:4,2012-2013
1,1,Hélder Barbosa,10,Sporting Braga,Sporting Braga vs. SC Olhanense 4:4,2012-2013
1,2,Ivanildo,26,SC Olhanense,Sporting Braga vs. SC Olhanense 4:4,2012-2013
1,3,Ivanildo,36,SC Olhanense,Sporting Braga vs. SC Olhanense 4:4,2012-2013
2,3,Douglão,48,Sporting Braga,Sporting Braga vs. SC Olhanense 4:4,2012-2013
2,4,Rúben Amorim,55,SC Olhanense,Sporting Braga vs. SC Olhanense 4:4,2012-2013
3,4,Éder,81,Sporting Braga,Sporting Braga vs. SC Olhanense 4:4,2012-2013
4,4,Douglão,90,Sporting Braga,Sporting Braga vs. SC Olhanense 4:4,2012-2013
0,1,João Tomás,14,Rio Ave FC,GD Estoril vs. Rio Ave FC 1:3,2012-2013
0,2,Tarantini,16,Rio Ave FC,GD Estoril vs. Rio Ave FC 1:3,2012-2013
0,3,João Tomás,60,Rio Ave FC,GD Estoril vs. Rio Ave FC 1:3,2012-2013
1,3,Diogo Amado,68,GD Estoril,GD Estoril vs. Rio Ave FC 1:3,2012-2013
1,0,Marinho,24,Académica de Coimbra,Académica de Coimbra vs. Vitória Guimarães 1:2,2012-2013
1,1,Hillal Soudani,68,Vitória Guimarães,Académica de Coimbra vs. Vitória Guimarães 1:2,2012-2013
1,2,Hillal Soudani,88,Vitória Guimarães,Académica de Coimbra vs. Vitória Guimarães 1:2,2012-2013
1,0,Jackson Martínez,10,FC Porto,FC Porto vs. Sporting CP 2:0,2012-2013
2,0,James Rodríguez,83,FC Porto,FC Porto vs. Sporting CP 2:0,2012-2013
0,1,Rafael Miranda,46,CS Marítimo,Moreirense FC vs. CS Marítimo 0:1,2012-2013
1,0,Marcelo Toscano,49,Vitória Guimarães,Vitória Guimarães vs. Vitória Setúbal 2:1,2012-2013
1,1,Albert Meyong,65,Vitória Setúbal,Vitória Guimarães vs. Vitória Setúbal 2:1,2012-2013
2,1,João Ribeiro,80,Vitória Guimarães,Vitória Guimarães vs. Vitória Setúbal 2:1,2012-2013
0,1,Vítor Silva,81,Paços de Ferreira,SC Beira-Mar vs. Paços de Ferreira 0:2,2012-2013
0,2,Arturo Álvarez,87,Paços de Ferreira,SC Beira-Mar vs. Paços de Ferreira 0:2,2012-2013
0,1,Ricardo Fernandes,34,Moreirense FC,SC Olhanense vs. Moreirense FC 2:2,2012-2013
1,1,Rui Duarte,38,SC Olhanense,SC Olhanense vs. Moreirense FC 2:2,2012-2013
1,2,Nabil Ghilas,55,Moreirense FC,SC Olhanense vs. Moreirense FC 2:2,2012-2013
2,2,Rui Duarte,85,SC Olhanense,SC Olhanense vs. Moreirense FC 2:2,2012-2013
0,1,Lima,2,SL Benfica,Gil Vicente vs. SL Benfica 0:3,2012-2013
0,2,Luisinho,27,SL Benfica,Gil Vicente vs. SL Benfica 0:3,2012-2013
0,3,André Gomes,45,SL Benfica,Gil Vicente vs. SL Benfica 0:3,2012-2013
0,1,Diego Barcelos,36,CD Nacional,Rio Ave FC vs. CD Nacional 2:1,2012-2013
1,1,João Tomás,60,Rio Ave FC,Rio Ave FC vs. CD Nacional 2:1,2012-2013
2,1,Tarantini,89,Rio Ave FC,Rio Ave FC vs. CD Nacional 2:1,2012-2013
0,1,Éder,55,Sporting Braga,CS Marítimo vs. Sporting Braga 0:2,2012-2013
0,2,Éder,86,Sporting Braga,CS Marítimo vs. Sporting Braga 0:2,2012-2013
1,0,Steven Vitória,10,GD Estoril,GD Estoril vs. FC Porto 1:2,2012-2013
1,1,Varela,57,FC Porto,GD Estoril vs. FC Porto 1:2,2012-2013
1,2,Jackson Martínez,60,FC Porto,GD Estoril vs. FC Porto 1:2,2012-2013
NA,NA,NA,NA,NA,Sporting CP vs. Académica de Coimbra 0:0,2012-2013
1,0,Jackson Martínez,4,FC Porto,FC Porto vs. CS Marítimo 5:0,2012-2013
2,0,Varela,35,FC Porto,FC Porto vs. CS Marítimo 5:0,2012-2013
3,0,Jackson Martínez,59,FC Porto,FC Porto vs. CS Marítimo 5:0,2012-2013
4,0,James Rodríguez,72,FC Porto,FC Porto vs. CS Marítimo 5:0,2012-2013
5,0,James Rodríguez,77,FC Porto,FC Porto vs. CS Marítimo 5:0,2012-2013
1,0,Zé Luís,17,Sporting Braga,Sporting Braga vs. Gil Vicente 3:1,2012-2013
1,1,Kalidou Yero,55,Gil Vicente,Sporting Braga vs. Gil Vicente 3:1,2012-2013
2,1,Alan,64,Sporting Braga,Sporting Braga vs. Gil Vicente 3:1,2012-2013
3,1,Hugo Viana,89,Sporting Braga,Sporting Braga vs. Gil Vicente 3:1,2012-2013
1,0,Óscar Cardozo,37,SL Benfica,SL Benfica vs. Vitória Guimarães 3:0,2012-2013
2,0,Óscar Cardozo,48,SL Benfica,SL Benfica vs. Vitória Guimarães 3:0,2012-2013
3,0,Lima,67,SL Benfica,SL Benfica vs. Vitória Guimarães 3:0,2012-2013
NA,NA,NA,NA,NA,Paços de Ferreira vs. SC Olhanense 0:0,2012-2013
0,1,Balboa,13,SC Beira-Mar,CD Nacional vs. SC Beira-Mar 2:4,2012-2013
0,2,Rúben Ribeiro,43,SC Beira-Mar,CD Nacional vs. SC Beira-Mar 2:4,2012-2013
1,2,Revson,52,CD Nacional,CD Nacional vs. SC Beira-Mar 2:4,2012-2013
1,3,Jaime,58,SC Beira-Mar,CD Nacional vs. SC Beira-Mar 2:4,2012-2013
2,3,Revson,60,CD Nacional,CD Nacional vs. SC Beira-Mar 2:4,2012-2013
2,4,Vincent Sasso,69,SC Beira-Mar,CD Nacional vs. SC Beira-Mar 2:4,2012-2013
0,1,João Tomás,58,Rio Ave FC,Moreirense FC vs. Rio Ave FC 0:1,2012-2013
0,1,Bruno Nascimento,84,GD Estoril,Académica de Coimbra vs. GD Estoril 0:2,2012-2013
0,2,Licá,90,GD Estoril,Académica de Coimbra vs. GD Estoril 0:2,2012-2013
1,0,Pedro Santos,27,Vitória Setúbal,Vitória Setúbal vs. Sporting CP 2:1,2012-2013
1,1,Jeffrén,43,Sporting CP,Vitória Setúbal vs. Sporting CP 2:1,2012-2013
2,1,Albert Meyong,68,Vitória Setúbal,Vitória Setúbal vs. Sporting CP 2:1,2012-2013
0,1,Antunes,77,Paços de Ferreira,Gil Vicente vs. Paços de Ferreira 0:1,2012-2013
1,0,João Ribeiro,12,Vitória Guimarães,Vitória Guimarães vs. CD Nacional 1:3,2012-2013
1,1,Diego Barcelos,54,CD Nacional,Vitória Guimarães vs. CD Nacional 1:3,2012-2013
1,2,Mateus,59,CD Nacional,Vitória Guimarães vs. CD Nacional 1:3,2012-2013
1,3,Ladji Keita,66,CD Nacional,Vitória Guimarães vs. CD Nacional 1:3,2012-2013
1,0,Jefferson,43,GD Estoril,GD Estoril vs. Moreirense FC 2:0,2012-2013
2,0,Luis Leal,62,GD Estoril,GD Estoril vs. Moreirense FC 2:0,2012-2013
1,0,Liban Abdi,29,SC Olhanense,SC Olhanense vs. SC Beira-Mar 1:0,2012-2013
1,0,James Rodríguez,50,FC Porto,FC Porto vs. Académica de Coimbra 2:1,2012-2013
2,0,João Moutinho,62,FC Porto,FC Porto vs. Académica de Coimbra 2:1,2012-2013
2,1,Wilson Eduardo,80,Académica de Coimbra,FC Porto vs. Académica de Coimbra 2:1,2012-2013
0,1,Lima,45,SL Benfica,Rio Ave FC vs. SL Benfica 0:1,2012-2013
1,0,Ricky van Wolfswinkel,3,Sporting CP,Sporting CP vs. Sporting Braga 1:0,2012-2013
0,1,Albert Meyong,17,Vitória Setúbal,CS Marítimo vs. Vitória Setúbal 1:1,2012-2013
1,1,David Simão,60,CS Marítimo,CS Marítimo vs. Vitória Setúbal 1:1,2012-2013
1,0,Saleh Al Shehri,3,SC Beira-Mar,SC Beira-Mar vs. Vitória Guimarães 2:2,2012-2013
1,1,Freire,20,Vitória Guimarães,SC Beira-Mar vs. Vitória Guimarães 2:2,2012-2013
2,1,Abel Camará,77,SC Beira-Mar,SC Beira-Mar vs. Vitória Guimarães 2:2,2012-2013
2,2,Amido Baldé,90,Vitória Guimarães,SC Beira-Mar vs. Vitória Guimarães 2:2,2012-2013
1,0,Óscar Cardozo,26,SL Benfica,SL Benfica vs. SC Olhanense 2:0,2012-2013
2,0,Luisão,72,SL Benfica,SL Benfica vs. SC Olhanense 2:0,2012-2013
0,1,João Tomás,10,Rio Ave FC,Vitória Setúbal vs. Rio Ave FC 3:5,2012-2013
0,2,Yonathan Del Valle,32,Rio Ave FC,Vitória Setúbal vs. Rio Ave FC 3:5,2012-2013
0,3,João Tomás,39,Rio Ave FC,Vitória Setúbal vs. Rio Ave FC 3:5,2012-2013
0,4,Yonathan Del Valle,41,Rio Ave FC,Vitória Setúbal vs. Rio Ave FC 3:5,2012-2013
1,4,Albert Meyong,45,Vitória Setúbal,Vitória Setúbal vs. Rio Ave FC 3:5,2012-2013
2,4,Albert Meyong,64,Vitória Setúbal,Vitória Setúbal vs. Rio Ave FC 3:5,2012-2013
2,5,João Tomás,79,Rio Ave FC,Vitória Setúbal vs. Rio Ave FC 3:5,2012-2013
3,5,Albert Meyong,87,Vitória Setúbal,Vitória Setúbal vs. Rio Ave FC 3:5,2012-2013
1,0,Mateus,57,CD Nacional,CD Nacional vs. GD Estoril 1:0,2012-2013
1,0,Flávio Ferreira,50,Académica de Coimbra,Académica de Coimbra vs. Gil Vicente 2:2,2012-2013
1,1,Pio,70,Gil Vicente,Académica de Coimbra vs. Gil Vicente 2:2,2012-2013
1,2,Cláudio,76,Gil Vicente,Académica de Coimbra vs. Gil Vicente 2:2,2012-2013
2,2,Edinho,88,Académica de Coimbra,Académica de Coimbra vs. Gil Vicente 2:2,2012-2013
0,1,James Rodríguez,90,FC Porto,Sporting Braga vs. FC Porto 0:2,2012-2013
0,2,Jackson Martínez,90,FC Porto,Sporting Braga vs. FC Porto 0:2,2012-2013
1,0,Pablo Olivera,40,Moreirense FC,Moreirense FC vs. Sporting CP 2:2,2012-2013
2,0,Nabil Ghilas,45,Moreirense FC,Moreirense FC vs. Sporting CP 2:2,2012-2013
2,1,Xandão,64,Sporting CP,Moreirense FC vs. Sporting CP 2:2,2012-2013
2,2,Eric Dier,65,Sporting CP,Moreirense FC vs. Sporting CP 2:2,2012-2013
1,0,Antunes,15,Paços de Ferreira,Paços de Ferreira vs. CS Marítimo 2:2,2012-2013
1,1,Rafael Miranda,23,CS Marítimo,Paços de Ferreira vs. CS Marítimo 2:2,2012-2013
1,2,David Simão,54,CS Marítimo,Paços de Ferreira vs. CS Marítimo 2:2,2012-2013
2,2,Luíz Carlos,86,Paços de Ferreira,Paços de Ferreira vs. CS Marítimo 2:2,2012-2013
1,0,Luis Leal,28,GD Estoril,GD Estoril vs. Vitória Setúbal 3:0,2012-2013
2,0,Evandro,53,GD Estoril,GD Estoril vs. Vitória Setúbal 3:0,2012-2013
3,0,Jefferson,76,GD Estoril,GD Estoril vs. Vitória Setúbal 3:0,2012-2013
1,0,Jackson Martínez,71,FC Porto,FC Porto vs. Moreirense FC 1:0,2012-2013
0,1,Sérginho,20,SC Beira-Mar,Gil Vicente vs. SC Beira-Mar 1:2,2012-2013
1,1,Luís Carlos,62,Gil Vicente,Gil Vicente vs. SC Beira-Mar 1:2,2012-2013
1,2,Balboa,87,SC Beira-Mar,Gil Vicente vs. SC Beira-Mar 1:2,2012-2013
NA,NA,NA,NA,NA,Rio Ave FC vs. Paços de Ferreira 0:0,2012-2013
1,0,Fidélis,47,CS Marítimo,CS Marítimo vs. CD Nacional 2:0,2012-2013
2,0,Sami,67,CS Marítimo,CS Marítimo vs. CD Nacional 2:0,2012-2013
1,0,Amido Baldé,22,Vitória Guimarães,Vitória Guimarães vs. SC Olhanense 2:0,2012-2013
2,0,André André,63,Vitória Guimarães,Vitória Guimarães vs. SC Olhanense 2:0,2012-2013
0,1,Ismaily,9,Sporting Braga,Académica de Coimbra vs. Sporting Braga 1:4,2012-2013
0,2,Rúben Amorim,17,Sporting Braga,Académica de Coimbra vs. Sporting Braga 1:4,2012-2013
0,3,Márcio Mossoró,64,Sporting Braga,Académica de Coimbra vs. Sporting Braga 1:4,2012-2013
0,4,Carlão,80,Sporting Braga,Académica de Coimbra vs. Sporting Braga 1:4,2012-2013
1,4,Salim Cissé,86,Académica de Coimbra,Académica de Coimbra vs. Sporting Braga 1:4,2012-2013
1,0,Ricky van Wolfswinkel,30,Sporting CP,Sporting CP vs. SL Benfica 1:3,2012-2013
1,1,Óscar Cardozo,58,SL Benfica,Sporting CP vs. SL Benfica 1:3,2012-2013
1,2,Óscar Cardozo,81,SL Benfica,Sporting CP vs. SL Benfica 1:3,2012-2013
1,3,Óscar Cardozo,86,SL Benfica,Sporting CP vs. SL Benfica 1:3,2012-2013
1,0,Sérginho,2,SC Beira-Mar,SC Beira-Mar vs. Rio Ave FC 3:1,2012-2013
2,0,Balboa,45,SC Beira-Mar,SC Beira-Mar vs. Rio Ave FC 3:1,2012-2013
2,1,Tarantini,62,Rio Ave FC,SC Beira-Mar vs. Rio Ave FC 3:1,2012-2013
3,1,Joãozinho,77,SC Beira-Mar,SC Beira-Mar vs. Rio Ave FC 3:1,2012-2013
0,1,Kalidou Yero,4,Gil Vicente,SC Olhanense vs. Gil Vicente 2:2,2012-2013
0,2,Luís Carlos,64,Gil Vicente,SC Olhanense vs. Gil Vicente 2:2,2012-2013
1,2,Nuno Piloto,66,SC Olhanense,SC Olhanense vs. Gil Vicente 2:2,2012-2013
2,2,Evandro Brandão,78,SC Olhanense,SC Olhanense vs. Gil Vicente 2:2,2012-2013
1,0,Isael,25,CD Nacional,CD Nacional vs. Sporting CP 1:1,2012-2013
1,1,Cédric,69,Sporting CP,CD Nacional vs. Sporting CP 1:1,2012-2013
0,1,Rodrigo Antônio,25,CS Marítimo,SL Benfica vs. CS Marítimo 4:1,2012-2013
1,1,Óscar Cardozo,34,SL Benfica,SL Benfica vs. CS Marítimo 4:1,2012-2013
2,1,Óscar Cardozo,66,SL Benfica,SL Benfica vs. CS Marítimo 4:1,2012-2013
3,1,Óscar Cardozo,69,SL Benfica,SL Benfica vs. CS Marítimo 4:1,2012-2013
4,1,Rodrigo,88,SL Benfica,SL Benfica vs. CS Marítimo 4:1,2012-2013
1,0,Nabil Ghilas,27,Moreirense FC,Moreirense FC vs. Académica de Coimbra 2:2,2012-2013
2,0,Wágner,30,Moreirense FC,Moreirense FC vs. Académica de Coimbra 2:2,2012-2013
2,1,Edinho,43,Académica de Coimbra,Moreirense FC vs. Académica de Coimbra 2:2,2012-2013
2,2,Salim Cissé,90,Académica de Coimbra,Moreirense FC vs. Académica de Coimbra 2:2,2012-2013
1,0,Hugo Viana,4,Sporting Braga,Sporting Braga vs. GD Estoril 3:0,2012-2013
2,0,Márcio Mossoró,58,Sporting Braga,Sporting Braga vs. GD Estoril 3:0,2012-2013
3,0,Éder,61,Sporting Braga,Sporting Braga vs. GD Estoril 3:0,2012-2013
1,0,Cícero,14,Paços de Ferreira,Paços de Ferreira vs. Vitória Guimarães 2:1,2012-2013
2,0,Cícero,59,Paços de Ferreira,Paços de Ferreira vs. Vitória Guimarães 2:1,2012-2013
2,1,Jean Pierre Barrientos,77,Vitória Guimarães,Paços de Ferreira vs. Vitória Guimarães 2:1,2012-2013
0,1,Jackson Martínez,9,FC Porto,Vitória Setúbal vs. FC Porto 0:3,2012-2013
0,2,Jackson Martínez,86,FC Porto,Vitória Setúbal vs. FC Porto 0:3,2012-2013
0,3,Lucho González,90,FC Porto,Vitória Setúbal vs. FC Porto 0:3,2012-2013
0,1,Tiago Targino,72,SC Olhanense,Rio Ave FC vs. SC Olhanense 0:1,2012-2013
NA,NA,NA,NA,NA,Gil Vicente vs. Vitória Guimarães 0:0,2012-2013
0,1,Paolo Hurtado,45,Paços de Ferreira,Sporting CP vs. Paços de Ferreira 0:1,2012-2013
1,0,Salim Cissé,13,Académica de Coimbra,Académica de Coimbra vs. Vitória Setúbal 4:2,2012-2013
2,0,Edinho,16,Académica de Coimbra,Académica de Coimbra vs. Vitória Setúbal 4:2,2012-2013
3,0,Edinho,28,Académica de Coimbra,Académica de Coimbra vs. Vitória Setúbal 4:2,2012-2013
3,1,Cristiano,68,Vitória Setúbal,Académica de Coimbra vs. Vitória Setúbal 4:2,2012-2013
3,2,Albert Meyong,79,Vitória Setúbal,Académica de Coimbra vs. Vitória Setúbal 4:2,2012-2013
4,2,Edinho,84,Académica de Coimbra,Académica de Coimbra vs. Vitória Setúbal 4:2,2012-2013
1,0,Jackson Martínez,24,FC Porto,FC Porto vs. CD Nacional 1:0,2012-2013
0,1,Sérginho,52,SC Beira-Mar,CS Marítimo vs. SC Beira-Mar 1:1,2012-2013
1,1,Fidélis,58,CS Marítimo,CS Marítimo vs. SC Beira-Mar 1:1,2012-2013
1,0,Éder,56,Sporting Braga,Sporting Braga vs. Moreirense FC 1:0,2012-2013
0,1,Nicolás Gaitán,36,SL Benfica,GD Estoril vs. SL Benfica 1:3,2012-2013
0,2,Lima,59,SL Benfica,GD Estoril vs. SL Benfica 1:3,2012-2013
0,3,Eduardo Salvio,65,SL Benfica,GD Estoril vs. SL Benfica 1:3,2012-2013
1,3,Gonçalo Santos,88,GD Estoril,GD Estoril vs. SL Benfica 1:3,2012-2013
0,1,Danilo Dias,2,CS Marítimo,Vitória Guimarães vs. CS Marítimo 1:1,2012-2013
1,1,Amido Baldé,90,Vitória Guimarães,Vitória Guimarães vs. CS Marítimo 1:1,2012-2013
0,1,Hélder Barbosa,37,Sporting Braga,CD Nacional vs. Sporting Braga 3:2,2012-2013
1,1,Mexer,58,CD Nacional,CD Nacional vs. Sporting Braga 3:2,2012-2013
2,1,Diego Barcelos,61,CD Nacional,CD Nacional vs. Sporting Braga 3:2,2012-2013
3,1,Ismaily,77,CD Nacional,CD Nacional vs. Sporting Braga 3:2,2012-2013
3,2,Éder,83,Sporting Braga,CD Nacional vs. Sporting Braga 3:2,2012-2013
1,0,Albert Meyong,26,Vitória Setúbal,Vitória Setúbal vs. Moreirense FC 5:0,2012-2013
2,0,Albert Meyong,31,Vitória Setúbal,Vitória Setúbal vs. Moreirense FC 5:0,2012-2013
3,0,Albert Meyong,46,Vitória Setúbal,Vitória Setúbal vs. Moreirense FC 5:0,2012-2013
4,0,Pedro Santos,54,Vitória Setúbal,Vitória Setúbal vs. Moreirense FC 5:0,2012-2013
