scoring_player,scoring_team,time,GH,GA,game,date,season
Haji Wright,Antalyaspor,56,1,1,Antalyaspor vs. Kayserispor 1:1,2022-04-24,2021-2022
Jackson Muleka,Kasımpaşa SK,28,0,1,Beşiktaş vs. Kasımpaşa SK 0:3,2022-04-25,2021-2022
Mortadha Ben Ouanes,Kasımpaşa SK,45,0,2,Beşiktaş vs. Kasımpaşa SK 0:3,2022-04-25,2021-2022
Jackson Muleka,Kasımpaşa SK,82,0,3,Beşiktaş vs. Kasımpaşa SK 0:3,2022-04-25,2021-2022
Fayçal Fajr,Sivasspor,52,1,0,Sivasspor vs. Alanyaspor 1:0,2022-04-25,2021-2022
Diego Rossi,Fenerbahçe,5,1,0,Fenerbahçe vs. Gaziantep FK 3:2,2022-04-29,2021-2022
Serdar Dursun,Fenerbahçe,62,2,0,Fenerbahçe vs. Gaziantep FK 3:2,2022-04-29,2021-2022
Ángelo Sagal,Gaziantep FK,64,2,1,Fenerbahçe vs. Gaziantep FK 3:2,2022-04-29,2021-2022
Miha Zajc,Fenerbahçe,82,3,1,Fenerbahçe vs. Gaziantep FK 3:2,2022-04-29,2021-2022
Alexandru Maxim,Gaziantep FK,90,3,2,Fenerbahçe vs. Gaziantep FK 3:2,2022-04-29,2021-2022
Umut Nayir,Giresunspor,21,1,0,Giresunspor vs. Adana Demirspor 2:0,2022-04-29,2021-2022
Serginho,Giresunspor,48,2,0,Giresunspor vs. Adana Demirspor 2:0,2022-04-29,2021-2022
Fredrik Gulbrandsen,İstanbul Başakşehir,28,0,1,Kasımpaşa SK vs. İstanbul Başakşehir 2:3,2022-04-30,2021-2022
Mamadou Fall,Kasımpaşa SK,43,1,1,Kasımpaşa SK vs. İstanbul Başakşehir 2:3,2022-04-30,2021-2022
Trézéguet,İstanbul Başakşehir,45,1,2,Kasımpaşa SK vs. İstanbul Başakşehir 2:3,2022-04-30,2021-2022
Deniz Türüç,İstanbul Başakşehir,52,1,3,Kasımpaşa SK vs. İstanbul Başakşehir 2:3,2022-04-30,2021-2022
Jackson Muleka,Kasımpaşa SK,78,2,3,Kasımpaşa SK vs. İstanbul Başakşehir 2:3,2022-04-30,2021-2022
Zymer Bytyqi,Konyaspor,23,1,0,Konyaspor vs. Fatih Karagümrük 1:2,2022-04-30,2021-2022
Samed Onur,Fatih Karagümrük,81,1,1,Konyaspor vs. Fatih Karagümrük 1:2,2022-04-30,2021-2022
Yann Karamoh,Fatih Karagümrük,84,1,2,Konyaspor vs. Fatih Karagümrük 1:2,2022-04-30,2021-2022
Leandro Kappel,Altay Izmir,10,0,1,Hatayspor vs. Altay Izmir 0:1,2022-04-30,2021-2022
Andreas Cornelius,Trabzonspor,3,1,0,Trabzonspor vs. Antalyaspor 2:2,2022-04-30,2021-2022
Alassane Ndao,Antalyaspor,51,1,1,Trabzonspor vs. Antalyaspor 2:2,2022-04-30,2021-2022
Dorukhan Toköz,Trabzonspor,62,2,1,Trabzonspor vs. Antalyaspor 2:2,2022-04-30,2021-2022
Haji Wright,Antalyaspor,80,2,2,Trabzonspor vs. Antalyaspor 2:2,2022-04-30,2021-2022
Nouha Dicko,Yeni Malatyaspor,31,0,1,Alanyaspor vs. Yeni Malatyaspor 2:1,2022-05-01,2021-2022
Candeias,Alanyaspor,65,1,1,Alanyaspor vs. Yeni Malatyaspor 2:1,2022-05-01,2021-2022
Oğuz Aydın,Alanyaspor,66,2,1,Alanyaspor vs. Yeni Malatyaspor 2:1,2022-05-01,2021-2022
Mame Thiam,Kayserispor,23,1,0,Kayserispor vs. Beşiktaş 2:3,2022-05-01,2021-2022
Serdar Saatçı,Beşiktaş,50,1,1,Kayserispor vs. Beşiktaş 2:3,2022-05-01,2021-2022
Georges-Kévin N'Koudou,Beşiktaş,75,1,2,Kayserispor vs. Beşiktaş 2:3,2022-05-01,2021-2022
Georges-Kévin N'Koudou,Beşiktaş,78,1,3,Kayserispor vs. Beşiktaş 2:3,2022-05-01,2021-2022
Miguel Cardoso,Kayserispor,90+6,2,3,Kayserispor vs. Beşiktaş 2:3,2022-05-01,2021-2022
Bafétimbi Gomis,Galatasaray,10,1,0,Galatasaray vs. Sivasspor 2:3,2022-05-01,2021-2022
Mustapha Yatabaré,Sivasspor,44,1,1,Galatasaray vs. Sivasspor 2:3,2022-05-01,2021-2022
Fredrik Ulvestad,Sivasspor,49,1,2,Galatasaray vs. Sivasspor 2:3,2022-05-01,2021-2022
Bafétimbi Gomis,Galatasaray,58,2,2,Galatasaray vs. Sivasspor 2:3,2022-05-01,2021-2022
Ahmet Oğuz,Sivasspor,64,2,3,Galatasaray vs. Sivasspor 2:3,2022-05-01,2021-2022
Makana Baku,Göztepe,7,1,0,Göztepe vs. Çaykur Rizespor 1:7,2022-05-01,2021-2022
Kahraman Demirtaş,Çaykur Rizespor,18,1,1,Göztepe vs. Çaykur Rizespor 1:7,2022-05-01,2021-2022
Papiss Demba Cissé,Çaykur Rizespor,19,1,2,Göztepe vs. Çaykur Rizespor 1:7,2022-05-01,2021-2022
Gedson Fernandes,Çaykur Rizespor,34,1,3,Göztepe vs. Çaykur Rizespor 1:7,2022-05-01,2021-2022
Gedson Fernandes,Çaykur Rizespor,53,1,4,Göztepe vs. Çaykur Rizespor 1:7,2022-05-01,2021-2022
Yusuf Sarı,Çaykur Rizespor,68,1,5,Göztepe vs. Çaykur Rizespor 1:7,2022-05-01,2021-2022
Joel Pohjanpalo,Çaykur Rizespor,78,1,6,Göztepe vs. Çaykur Rizespor 1:7,2022-05-01,2021-2022
Ronaldo Mendes,Çaykur Rizespor,88,1,7,Göztepe vs. Çaykur Rizespor 1:7,2022-05-01,2021-2022
İlhan Parlak,Kayserispor,26,0,1,Gaziantep FK vs. Kayserispor 1:1,2022-05-06,2021-2022
Alexandru Maxim,Gaziantep FK,27,1,1,Gaziantep FK vs. Kayserispor 1:1,2022-05-06,2021-2022
Djaniny,Trabzonspor,48,0,1,Hatayspor vs. Trabzonspor 1:1,2022-05-06,2021-2022
Mame Diouf,Hatayspor,90+4,1,1,Hatayspor vs. Trabzonspor 1:1,2022-05-06,2021-2022
Fabio Borini,Fatih Karagümrük,31,1,0,Fatih Karagümrük vs. Göztepe 3:1,2022-05-07,2021-2022
Makana Baku,Göztepe,47,1,1,Fatih Karagümrük vs. Göztepe 3:1,2022-05-07,2021-2022
Emre Mor,Fatih Karagümrük,51,2,1,Fatih Karagümrük vs. Göztepe 3:1,2022-05-07,2021-2022
Burak Bekaroğlu,Fatih Karagümrük,64,3,1,Fatih Karagümrük vs. Göztepe 3:1,2022-05-07,2021-2022
Eren Elmalı,Kasımpaşa SK,58,0,1,Sivasspor vs. Kasımpaşa SK 1:3,2022-05-07,2021-2022
Valentin Eysseric,Kasımpaşa SK,73,0,2,Sivasspor vs. Kasımpaşa SK 1:3,2022-05-07,2021-2022
Umut Bozok,Kasımpaşa SK,77,0,3,Sivasspor vs. Kasımpaşa SK 1:3,2022-05-07,2021-2022
Jorge Félix,Sivasspor,90+2,1,3,Sivasspor vs. Kasımpaşa SK 1:3,2022-05-07,2021-2022
Tayyip Sanuç,Alanyaspor,20,0,1,Adana Demirspor vs. Alanyaspor 1:2,2022-05-07,2021-2022
Younès Belhanda,Adana Demirspor,32,1,1,Adana Demirspor vs. Alanyaspor 1:2,2022-05-07,2021-2022
Emre Akbaba,Alanyaspor,76,1,2,Adana Demirspor vs. Alanyaspor 1:2,2022-05-07,2021-2022
Umut Nayir,Giresunspor,28,0,1,Altay Izmir vs. Giresunspor 1:1,2022-05-08,2021-2022
Leandro Kappel,Altay Izmir,60,1,1,Altay Izmir vs. Giresunspor 1:1,2022-05-08,2021-2022
Aminu Umar,Çaykur Rizespor,7,0,1,Yeni Malatyaspor vs. Çaykur Rizespor 1:3,2022-05-08,2021-2022
Yusuf Sarı,Çaykur Rizespor,11,0,2,Yeni Malatyaspor vs. Çaykur Rizespor 1:3,2022-05-08,2021-2022
Buğra Çağıran,Yeni Malatyaspor,45+1,1,2,Yeni Malatyaspor vs. Çaykur Rizespor 1:3,2022-05-08,2021-2022
Joel Pohjanpalo,Çaykur Rizespor,64,1,3,Yeni Malatyaspor vs. Çaykur Rizespor 1:3,2022-05-08,2021-2022
Filip Novák,Fenerbahçe,6,0,1,Beşiktaş vs. Fenerbahçe 1:1,2022-05-08,2021-2022
Rachid Ghezzal,Beşiktaş,31,1,1,Beşiktaş vs. Fenerbahçe 1:1,2022-05-08,2021-2022
Guilherme,Konyaspor,5,0,1,Antalyaspor vs. Konyaspor 3:2,2022-05-09,2021-2022
Luiz Adriano,Antalyaspor,9,1,1,Antalyaspor vs. Konyaspor 3:2,2022-05-09,2021-2022
Endri Ҫekiҫi,Konyaspor,13,1,2,Antalyaspor vs. Konyaspor 3:2,2022-05-09,2021-2022
Alassane Ndao,Antalyaspor,16,2,2,Antalyaspor vs. Konyaspor 3:2,2022-05-09,2021-2022
Haji Wright,Antalyaspor,66,3,2,Antalyaspor vs. Konyaspor 3:2,2022-05-09,2021-2022
Gökhan Sazdağı,Kayserispor,10,1,0,Kayserispor vs. Yeni Malatyaspor 3:0,2022-05-14,2021-2022
Gökhan Sazdağı,Kayserispor,45+4,2,0,Kayserispor vs. Yeni Malatyaspor 3:0,2022-05-14,2021-2022
Hayrullah Erkip,Kayserispor,72,3,0,Kayserispor vs. Yeni Malatyaspor 3:0,2022-05-14,2021-2022
Cyle Larin,Beşiktaş,27,0,1,Göztepe vs. Beşiktaş 0:2,2022-05-15,2021-2022
Josef,Beşiktaş,32,0,2,Göztepe vs. Beşiktaş 0:2,2022-05-15,2021-2022
İbrahim Öztürk,Trabzonspor,19,1,0,Trabzonspor vs. Altay Izmir 2:1,2022-05-15,2021-2022
Martín Rodríguez,Altay Izmir,70,1,1,Trabzonspor vs. Altay Izmir 2:1,2022-05-15,2021-2022
Anthony Nwakaeme,Trabzonspor,84,2,1,Trabzonspor vs. Altay Izmir 2:1,2022-05-15,2021-2022
Famara Diédhiou,Alanyaspor,59,1,0,Alanyaspor vs. Gaziantep FK 3:0,2022-05-15,2021-2022
Wilson Eduardo,Alanyaspor,89,2,0,Alanyaspor vs. Gaziantep FK 3:0,2022-05-15,2021-2022
Candeias,Alanyaspor,90,3,0,Alanyaspor vs. Gaziantep FK 3:0,2022-05-15,2021-2022
Stefano Okaka,İstanbul Başakşehir,45+2,0,1,Giresunspor vs. İstanbul Başakşehir 1:1,2022-05-15,2021-2022
Alexis Pérez,Giresunspor,72,1,1,Giresunspor vs. İstanbul Başakşehir 1:1,2022-05-15,2021-2022
Fredy,Antalyaspor,19,0,1,Kasımpaşa SK vs. Antalyaspor 2:4,2022-05-15,2021-2022
Umut Bozok,Kasımpaşa SK,37,1,1,Kasımpaşa SK vs. Antalyaspor 2:4,2022-05-15,2021-2022
Naldo,Antalyaspor,47,1,2,Kasımpaşa SK vs. Antalyaspor 2:4,2022-05-15,2021-2022
Haji Wright,Antalyaspor,53,1,3,Kasımpaşa SK vs. Antalyaspor 2:4,2022-05-15,2021-2022
Florent Hadergjonaj,Antalyaspor,70,1,4,Kasımpaşa SK vs. Antalyaspor 2:4,2022-05-15,2021-2022
Umut Bozok,Kasımpaşa SK,90+6,2,4,Kasımpaşa SK vs. Antalyaspor 2:4,2022-05-15,2021-2022
Zymer Bytyqi,Konyaspor,6,1,0,Konyaspor vs. Hatayspor 3:1,2022-05-15,2021-2022
Ayoub El Kaabi,Hatayspor,16,1,1,Konyaspor vs. Hatayspor 3:1,2022-05-15,2021-2022
Konrad Michalak,Konyaspor,73,2,1,Konyaspor vs. Hatayspor 3:1,2022-05-15,2021-2022
Ahmed Hassan,Konyaspor,87,3,1,Konyaspor vs. Hatayspor 3:1,2022-05-15,2021-2022
Tyler Boyd,Çaykur Rizespor,22,1,0,Çaykur Rizespor vs. Sivasspor 1:2,2022-05-16,2021-2022
Erdoğan Yeşilyurt,Sivasspor,31,1,1,Çaykur Rizespor vs. Sivasspor 1:2,2022-05-16,2021-2022
Fredrik Ulvestad,Sivasspor,75,1,2,Çaykur Rizespor vs. Sivasspor 1:2,2022-05-16,2021-2022
Yunus Akgün,Adana Demirspor,9,0,1,Galatasaray vs. Adana Demirspor 3:2,2022-05-16,2021-2022
Bafétimbi Gomis,Galatasaray,30,1,1,Galatasaray vs. Adana Demirspor 3:2,2022-05-16,2021-2022
Kerem Aktürkoğlu,Galatasaray,55,2,1,Galatasaray vs. Adana Demirspor 3:2,2022-05-16,2021-2022
Bafétimbi Gomis,Galatasaray,63,3,1,Galatasaray vs. Adana Demirspor 3:2,2022-05-16,2021-2022
Mario Balotelli,Adana Demirspor,67,3,2,Galatasaray vs. Adana Demirspor 3:2,2022-05-16,2021-2022
Alassane Ndao,Antalyaspor,45+1,1,0,Antalyaspor vs. Galatasaray 1:1,2022-05-20,2021-2022
Mostafa Mohamed,Galatasaray,77,1,1,Antalyaspor vs. Galatasaray 1:1,2022-05-20,2021-2022
Luka Stankovski,Gaziantep FK,41,1,0,Gaziantep FK vs. Çaykur Rizespor 2:0,2022-05-20,2021-2022
Alexandru Maxim,Gaziantep FK,58,2,0,Gaziantep FK vs. Çaykur Rizespor 2:0,2022-05-20,2021-2022
Valentin Eysseric,Kasımpaşa SK,35,0,1,Altay Izmir vs. Kasımpaşa SK 2:4,2022-05-21,2021-2022
Umut Bozok,Kasımpaşa SK,42,0,2,Altay Izmir vs. Kasımpaşa SK 2:4,2022-05-21,2021-2022
İbrahim Öztürk,Altay Izmir,45+1,1,2,Altay Izmir vs. Kasımpaşa SK 2:4,2022-05-21,2021-2022
Valentin Eysseric,Kasımpaşa SK,50,1,3,Altay Izmir vs. Kasımpaşa SK 2:4,2022-05-21,2021-2022
Umut Bozok,Kasımpaşa SK,63,1,4,Altay Izmir vs. Kasımpaşa SK 2:4,2022-05-21,2021-2022
Leandro Kappel,Altay Izmir,81,2,4,Altay Izmir vs. Kasımpaşa SK 2:4,2022-05-21,2021-2022
Jorge Félix,Sivasspor,21,1,0,Sivasspor vs. Kayserispor 2:1,2022-05-21,2021-2022
Miguel Cardoso,Kayserispor,56,1,1,Sivasspor vs. Kayserispor 2:1,2022-05-21,2021-2022
Kerem Kesgin,Sivasspor,63,2,1,Sivasspor vs. Kayserispor 2:1,2022-05-21,2021-2022
Amar Rahmanović,Konyaspor,42,0,1,Beşiktaş vs. Konyaspor 1:1,2022-05-21,2021-2022
Kenan Karaman,Beşiktaş,90+1,1,1,Beşiktaş vs. Konyaspor 1:1,2022-05-21,2021-2022
Serdar Dursun,Fenerbahçe,32,0,1,Yeni Malatyaspor vs. Fenerbahçe 0:5,2022-05-21,2021-2022
Serdar Aziz,Fenerbahçe,57,0,2,Yeni Malatyaspor vs. Fenerbahçe 0:5,2022-05-21,2021-2022
İrfan Kahveci,Fenerbahçe,75,0,3,Yeni Malatyaspor vs. Fenerbahçe 0:5,2022-05-21,2021-2022
Enner Valencia,Fenerbahçe,77,0,4,Yeni Malatyaspor vs. Fenerbahçe 0:5,2022-05-21,2021-2022
Enner Valencia,Fenerbahçe,89,0,5,Yeni Malatyaspor vs. Fenerbahçe 0:5,2022-05-21,2021-2022
Stefano Okaka,İstanbul Başakşehir,11,1,0,İstanbul Başakşehir vs. Trabzonspor 3:1,2022-05-22,2021-2022
Alexandru Epureanu,İstanbul Başakşehir,31,2,0,İstanbul Başakşehir vs. Trabzonspor 3:1,2022-05-22,2021-2022
Serdar Gürler,İstanbul Başakşehir,42,3,0,İstanbul Başakşehir vs. Trabzonspor 3:1,2022-05-22,2021-2022
Anthony Nwakaeme,Trabzonspor,59,3,1,İstanbul Başakşehir vs. Trabzonspor 3:1,2022-05-22,2021-2022
Efecan Karaca,Alanyaspor,37,0,1,Fatih Karagümrük vs. Alanyaspor 0:1,2022-05-22,2021-2022
Atakan Çankaya,Adana Demirspor,25,1,0,Adana Demirspor vs. Göztepe 7:0,2022-05-22,2021-2022
Mario Balotelli,Adana Demirspor,33,2,0,Adana Demirspor vs. Göztepe 7:0,2022-05-22,2021-2022
Mario Balotelli,Adana Demirspor,36,3,0,Adana Demirspor vs. Göztepe 7:0,2022-05-22,2021-2022
Mario Balotelli,Adana Demirspor,44,4,0,Adana Demirspor vs. Göztepe 7:0,2022-05-22,2021-2022
Erhun Öztumer,Adana Demirspor,45,5,0,Adana Demirspor vs. Göztepe 7:0,2022-05-22,2021-2022
Mario Balotelli,Adana Demirspor,61,6,0,Adana Demirspor vs. Göztepe 7:0,2022-05-22,2021-2022
Mario Balotelli,Adana Demirspor,70,7,0,Adana Demirspor vs. Göztepe 7:0,2022-05-22,2021-2022
Hayrullah Bilazer,Giresunspor,24,0,1,Hatayspor vs. Giresunspor 4:1,2022-05-22,2021-2022
Ayoub El Kaabi,Hatayspor,44,1,1,Hatayspor vs. Giresunspor 4:1,2022-05-22,2021-2022
Bertuğ Yıldırım,Hatayspor,55,2,1,Hatayspor vs. Giresunspor 4:1,2022-05-22,2021-2022
Mahmoud Kahraba,Hatayspor,66,3,1,Hatayspor vs. Giresunspor 4:1,2022-05-22,2021-2022
Ayoub El Kaabi,Hatayspor,81,4,1,Hatayspor vs. Giresunspor 4:1,2022-05-22,2021-2022
Andreas Cornelius,Trabzonspor,16,0,1,İstanbulspor AŞ vs. Trabzonspor 0:2,2022-08-05,2022-2023
Stefano Denswil,Trabzonspor,86,0,2,İstanbulspor AŞ vs. Trabzonspor 0:2,2022-08-05,2022-2023
Alexandru Maxim,Gaziantep FK,22,0,1,Sivasspor vs. Gaziantep FK 1:1,2022-08-06,2022-2023
Max Gradel,Sivasspor,64,1,1,Sivasspor vs. Gaziantep FK 1:1,2022-08-06,2022-2023
Rachid Ghezzal,Beşiktaş,90+6,1,0,Beşiktaş vs. Kayserispor 1:0,2022-08-06,2022-2023
Gökhan Inler,Adana Demirspor,23,0,1,Giresunspor vs. Adana Demirspor 2:3,2022-08-07,2022-2023
Younès Belhanda,Adana Demirspor,28,0,2,Giresunspor vs. Adana Demirspor 2:3,2022-08-07,2022-2023
Borja Sainz,Giresunspor,56,1,2,Giresunspor vs. Adana Demirspor 2:3,2022-08-07,2022-2023
Henry Onyekuru,Adana Demirspor,82,1,3,Giresunspor vs. Adana Demirspor 2:3,2022-08-07,2022-2023
Rahmetullah Berişbek,Giresunspor,90+1,2,3,Giresunspor vs. Adana Demirspor 2:3,2022-08-07,2022-2023
Wilson Eduardo,Alanyaspor,19,0,1,Fatih Karagümrük vs. Alanyaspor 2:4,2022-08-07,2022-2023
Efkan Bekiroğlu,Alanyaspor,28,0,2,Fatih Karagümrük vs. Alanyaspor 2:4,2022-08-07,2022-2023
Fabio Borini,Fatih Karagümrük,55,1,2,Fatih Karagümrük vs. Alanyaspor 2:4,2022-08-07,2022-2023
Wilson Eduardo,Alanyaspor,70,1,3,Fatih Karagümrük vs. Alanyaspor 2:4,2022-08-07,2022-2023
Davide Biraschi,Fatih Karagümrük,72,2,3,Fatih Karagümrük vs. Alanyaspor 2:4,2022-08-07,2022-2023
Erencan Yardımcı,Alanyaspor,90+3,2,4,Fatih Karagümrük vs. Alanyaspor 2:4,2022-08-07,2022-2023
Bafétimbi Gomis,Galatasaray,90,0,1,Antalyaspor vs. Galatasaray 0:1,2022-08-07,2022-2023
Danijel Aleksić,İstanbul Başakşehir,22,1,0,İstanbul Başakşehir vs. Kasımpaşa SK 4:0,2022-08-08,2022-2023
Patryk Szysz,İstanbul Başakşehir,38,2,0,İstanbul Başakşehir vs. Kasımpaşa SK 4:0,2022-08-08,2022-2023
Mounir Chouiar,İstanbul Başakşehir,74,3,0,İstanbul Başakşehir vs. Kasımpaşa SK 4:0,2022-08-08,2022-2023
Deniz Türüç,İstanbul Başakşehir,77,4,0,İstanbul Başakşehir vs. Kasımpaşa SK 4:0,2022-08-08,2022-2023
Enner Valencia,Fenerbahçe,19,1,0,Fenerbahçe vs. Ümraniyespor 3:3,2022-08-08,2022-2023
Tomislav Glumac,Ümraniyespor,29,1,1,Fenerbahçe vs. Ümraniyespor 3:3,2022-08-08,2022-2023
Enner Valencia,Fenerbahçe,45+2,2,1,Fenerbahçe vs. Ümraniyespor 3:3,2022-08-08,2022-2023
Valentin Gheorghe,Ümraniyespor,67,2,2,Fenerbahçe vs. Ümraniyespor 3:3,2022-08-08,2022-2023
Antonio Mršić,Ümraniyespor,73,2,3,Fenerbahçe vs. Ümraniyespor 3:3,2022-08-08,2022-2023
Mërgim Berisha,Fenerbahçe,90+2,3,3,Fenerbahçe vs. Ümraniyespor 3:3,2022-08-08,2022-2023
Abdülkadir Ömür,Trabzonspor,71,1,0,Trabzonspor vs. Hatayspor 1:0,2022-08-12,2022-2023
Miguel Cardoso,Kayserispor,4,1,0,Kayserispor vs. İstanbulspor AŞ 1:0,2022-08-13,2022-2023
Younès Belhanda,Adana Demirspor,41,1,0,Adana Demirspor vs. Sivasspor 3:0,2022-08-13,2022-2023
Henry Onyekuru,Adana Demirspor,51,2,0,Adana Demirspor vs. Sivasspor 3:0,2022-08-13,2022-2023
Babajide Akintola,Adana Demirspor,70,3,0,Adana Demirspor vs. Sivasspor 3:0,2022-08-13,2022-2023
Borja Sainz,Giresunspor,77,0,1,Galatasaray vs. Giresunspor 0:1,2022-08-13,2022-2023
Ertuğrul Ersoy,Gaziantep FK,47,1,0,Gaziantep FK vs. MKE Ankaragücü 1:0,2022-08-14,2022-2023
Haji Wright,Antalyaspor,59,0,1,Ümraniyespor vs. Antalyaspor 0:1,2022-08-14,2022-2023
Georges-Kévin N'Koudou,Beşiktaş,3,0,1,Alanyaspor vs. Beşiktaş 3:3,2022-08-14,2022-2023
Salih Uçan,Beşiktaş,20,0,2,Alanyaspor vs. Beşiktaş 3:3,2022-08-14,2022-2023
Rachid Ghezzal,Beşiktaş,31,0,3,Alanyaspor vs. Beşiktaş 3:3,2022-08-14,2022-2023
Efkan Bekiroğlu,Alanyaspor,45+4,1,3,Alanyaspor vs. Beşiktaş 3:3,2022-08-14,2022-2023
Romain Saïss,Alanyaspor,81,2,3,Alanyaspor vs. Beşiktaş 3:3,2022-08-14,2022-2023
Candeias,Alanyaspor,90+3,3,3,Alanyaspor vs. Beşiktaş 3:3,2022-08-14,2022-2023
Joshua King,Fenerbahçe,8,0,1,Kasımpaşa SK vs. Fenerbahçe 0:6,2022-08-15,2022-2023
Enner Valencia,Fenerbahçe,33,0,2,Kasımpaşa SK vs. Fenerbahçe 0:6,2022-08-15,2022-2023
Emre Mor,Fenerbahçe,45+3,0,3,Kasımpaşa SK vs. Fenerbahçe 0:6,2022-08-15,2022-2023
Enner Valencia,Fenerbahçe,58,0,4,Kasımpaşa SK vs. Fenerbahçe 0:6,2022-08-15,2022-2023
Arda Güler,Fenerbahçe,86,0,5,Kasımpaşa SK vs. Fenerbahçe 0:6,2022-08-15,2022-2023
Arda Güler,Fenerbahçe,90+2,0,6,Kasımpaşa SK vs. Fenerbahçe 0:6,2022-08-15,2022-2023
Bafétimbi Gomis,Galatasaray,86,0,1,Ümraniyespor vs. Galatasaray 0:1,2022-08-19,2022-2023
Rijad Bajić,Giresunspor,90,1,0,Giresunspor vs. Kasımpaşa SK 1:0,2022-08-20,2022-2023
João Figueiredo,Gaziantep FK,7,0,1,Hatayspor vs. Gaziantep FK 1:2,2022-08-20,2022-2023
Ayoub El Kaabi,Hatayspor,31,1,1,Hatayspor vs. Gaziantep FK 1:2,2022-08-20,2022-2023
Marko Jevtović,Gaziantep FK,49,1,2,Hatayspor vs. Gaziantep FK 1:2,2022-08-20,2022-2023
Fernando,Antalyaspor,14,1,0,Antalyaspor vs. Trabzonspor 5:2,2022-08-20,2022-2023
Haji Wright,Antalyaspor,40,2,0,Antalyaspor vs. Trabzonspor 5:2,2022-08-20,2022-2023
Enis Bardhi,Trabzonspor,45+5,2,1,Antalyaspor vs. Trabzonspor 5:2,2022-08-20,2022-2023
Enis Bardhi,Trabzonspor,73,2,2,Antalyaspor vs. Trabzonspor 5:2,2022-08-20,2022-2023
Gökdeniz Bayrakdar,Antalyaspor,81,3,2,Antalyaspor vs. Trabzonspor 5:2,2022-08-20,2022-2023
Gökdeniz Bayrakdar,Antalyaspor,90+6,4,2,Antalyaspor vs. Trabzonspor 5:2,2022-08-20,2022-2023
Haji Wright,Antalyaspor,90+8,5,2,Antalyaspor vs. Trabzonspor 5:2,2022-08-20,2022-2023
Nacer Chadli,İstanbul Başakşehir,22,1,0,İstanbul Başakşehir vs. Kayserispor 2:0,2022-08-21,2022-2023
Berkay Özcan,İstanbul Başakşehir,49,2,0,İstanbul Başakşehir vs. Kayserispor 2:0,2022-08-21,2022-2023
Wout Weghorst,Beşiktaş,17,1,0,Beşiktaş vs. Fatih Karagümrük 4:1,2022-08-21,2022-2023
Georges-Kévin N'Koudou,Beşiktaş,34,2,0,Beşiktaş vs. Fatih Karagümrük 4:1,2022-08-21,2022-2023
Jackson Muleka,Beşiktaş,50,3,0,Beşiktaş vs. Fatih Karagümrük 4:1,2022-08-21,2022-2023
Mbaye Diagne,Fatih Karagümrük,53,3,1,Beşiktaş vs. Fatih Karagümrük 4:1,2022-08-21,2022-2023
Valentin Rosier,Beşiktaş,90,4,1,Beşiktaş vs. Fatih Karagümrük 4:1,2022-08-21,2022-2023
Endri Ҫekiҫi,Konyaspor,29,0,1,İstanbulspor AŞ vs. Konyaspor 0:4,2022-08-22,2022-2023
Muhammed Demir,Konyaspor,44,0,2,İstanbulspor AŞ vs. Konyaspor 0:4,2022-08-22,2022-2023
Mehmet Yesil,Konyaspor,56,0,3,İstanbulspor AŞ vs. Konyaspor 0:4,2022-08-22,2022-2023
Guilherme,Konyaspor,69,0,4,İstanbulspor AŞ vs. Konyaspor 0:4,2022-08-22,2022-2023
Max Gradel,Sivasspor,45,1,0,Sivasspor vs. Alanyaspor 1:1,2022-08-22,2022-2023
Idrissa Doumbia,Alanyaspor,90+1,1,1,Sivasspor vs. Alanyaspor 1:1,2022-08-22,2022-2023
Enner Valencia,Fenerbahçe,20,1,0,Fenerbahçe vs. Adana Demirspor 4:2,2022-08-22,2022-2023
Enner Valencia,Fenerbahçe,41,2,0,Fenerbahçe vs. Adana Demirspor 4:2,2022-08-22,2022-2023
Miha Zajc,Fenerbahçe,47,3,0,Fenerbahçe vs. Adana Demirspor 4:2,2022-08-22,2022-2023
Younès Belhanda,Adana Demirspor,56,3,1,Fenerbahçe vs. Adana Demirspor 4:2,2022-08-22,2022-2023
Artem Dzyuba,Adana Demirspor,66,3,2,Fenerbahçe vs. Adana Demirspor 4:2,2022-08-22,2022-2023
Ezgjan Alioski,Fenerbahçe,83,4,2,Fenerbahçe vs. Adana Demirspor 4:2,2022-08-22,2022-2023
João Figueiredo,Gaziantep FK,28,1,0,Gaziantep FK vs. Antalyaspor 5:2,2022-08-26,2022-2023
Haji Wright,Antalyaspor,30,1,1,Gaziantep FK vs. Antalyaspor 5:2,2022-08-26,2022-2023
Haji Wright,Antalyaspor,40,1,2,Gaziantep FK vs. Antalyaspor 5:2,2022-08-26,2022-2023
João Figueiredo,Gaziantep FK,54,2,2,Gaziantep FK vs. Antalyaspor 5:2,2022-08-26,2022-2023
Tomáš Pekhart,Gaziantep FK,58,3,2,Gaziantep FK vs. Antalyaspor 5:2,2022-08-26,2022-2023
Ángelo Sagal,Gaziantep FK,67,4,2,Gaziantep FK vs. Antalyaspor 5:2,2022-08-26,2022-2023
João Figueiredo,Gaziantep FK,73,5,2,Gaziantep FK vs. Antalyaspor 5:2,2022-08-26,2022-2023
Salih Dursun,Fatih Karagümrük,2,1,0,Fatih Karagümrük vs. MKE Ankaragücü 4:1,2022-08-27,2022-2023
Fabio Borini,Fatih Karagümrük,9,2,0,Fatih Karagümrük vs. MKE Ankaragücü 4:1,2022-08-27,2022-2023
