scoring_player,scoring_team,time,GH,GA,game,date,season
Lukáš Havel,Dynamo České Budějovice,20,1,0,Dynamo České Budějovice vs. MFK Karviná 3:0,2019-10-27,2019-2020
Lukáš Havel,Dynamo České Budějovice,26,2,0,Dynamo České Budějovice vs. MFK Karviná 3:0,2019-10-27,2019-2020
Ivan Schranz,Dynamo České Budějovice,52,3,0,Dynamo České Budějovice vs. MFK Karviná 3:0,2019-10-27,2019-2020
Petar Musa,Slovan Liberec,30,0,1,FK Mladá Boleslav vs. Slovan Liberec 1:3,2019-10-27,2019-2020
Petar Musa,Slovan Liberec,48,0,2,FK Mladá Boleslav vs. Slovan Liberec 1:3,2019-10-27,2019-2020
Lukáš Budínský,FK Mladá Boleslav,55,1,2,FK Mladá Boleslav vs. Slovan Liberec 1:3,2019-10-27,2019-2020
Roman Potočný,Slovan Liberec,64,1,3,FK Mladá Boleslav vs. Slovan Liberec 1:3,2019-10-27,2019-2020
Josef Hušbauer,Slavia Praha,45,0,1,Viktoria Plzeň vs. Slavia Praha 0:1,2019-10-27,2019-2020
Jakub Plšek,Sigma Olomouc,14,1,0,Sigma Olomouc vs. FK Mladá Boleslav 2:2,2019-11-02,2019-2020
Vít Beneš,Sigma Olomouc,62,2,0,Sigma Olomouc vs. FK Mladá Boleslav 2:2,2019-11-02,2019-2020
Jakub Fulnek,FK Mladá Boleslav,63,2,1,Sigma Olomouc vs. FK Mladá Boleslav 2:2,2019-11-02,2019-2020
Lukáš Budínský,FK Mladá Boleslav,64,2,2,Sigma Olomouc vs. FK Mladá Boleslav 2:2,2019-11-02,2019-2020
Tomáš Souček,Slavia Praha,43,1,0,Slavia Praha vs. Baník Ostrava 4:0,2019-11-02,2019-2020
Tomáš Souček,Slavia Praha,52,2,0,Slavia Praha vs. Baník Ostrava 4:0,2019-11-02,2019-2020
Stanislav Tecl,Slavia Praha,68,3,0,Slavia Praha vs. Baník Ostrava 4:0,2019-11-02,2019-2020
Petr Ševčík,Slavia Praha,77,4,0,Slavia Praha vs. Baník Ostrava 4:0,2019-11-02,2019-2020
Martin Doležal,FK Jablonec,77,0,1,MFK Karviná vs. FK Jablonec 0:1,2019-11-03,2019-2020
Petar Musa,Slovan Liberec,24,1,0,Slovan Liberec vs. 1. FK Příbram 3:2,2019-11-03,2019-2020
Tomáš Malínský,Slovan Liberec,32,2,0,Slovan Liberec vs. 1. FK Příbram 3:2,2019-11-03,2019-2020
Marek Kodr,1. FK Příbram,42,2,1,Slovan Liberec vs. 1. FK Příbram 3:2,2019-11-03,2019-2020
Marek Kodr,Slovan Liberec,66,3,1,Slovan Liberec vs. 1. FK Příbram 3:2,2019-11-03,2019-2020
Soufiane Dramé,1. FK Příbram,90,3,2,Slovan Liberec vs. 1. FK Příbram 3:2,2019-11-03,2019-2020
Patrik Brandner,Dynamo České Budějovice,11,0,1,FK Teplice vs. Dynamo České Budějovice 1:3,2019-11-03,2019-2020
Petr Javorek,Dynamo České Budějovice,20,0,2,FK Teplice vs. Dynamo České Budějovice 1:3,2019-11-03,2019-2020
Lukáš Havel,Dynamo České Budějovice,26,0,3,FK Teplice vs. Dynamo České Budějovice 1:3,2019-11-03,2019-2020
Petr Mareš,FK Teplice,84,1,3,FK Teplice vs. Dynamo České Budějovice 1:3,2019-11-03,2019-2020
Andreas Vindheim,AC Sparta Praha,10,0,1,SFC Opava vs. AC Sparta Praha 0:1,2019-11-03,2019-2020
Michael Krmenčík,Viktoria Plzeň,72,0,1,FC Fastav Zlín vs. Viktoria Plzeň 1:1,2019-11-04,2019-2020
Tomáš Wágner,FC Fastav Zlín,79,1,1,FC Fastav Zlín vs. Viktoria Plzeň 1:1,2019-11-04,2019-2020
David Bartek,Bohemians Praha 1905,12,0,1,FK Mladá Boleslav vs. Bohemians Praha 1905 2:1,2019-11-08,2019-2020
Muris Mešanović,FK Mladá Boleslav,49,1,1,FK Mladá Boleslav vs. Bohemians Praha 1905 2:1,2019-11-08,2019-2020
Lukáš Budínský,FK Mladá Boleslav,51,2,1,FK Mladá Boleslav vs. Bohemians Praha 1905 2:1,2019-11-08,2019-2020
Jakub Pokorný,Baník Ostrava,26,1,0,Baník Ostrava vs. MFK Karviná 3:0,2019-11-08,2019-2020
Jiří Fleišman,Baník Ostrava,67,2,0,Baník Ostrava vs. MFK Karviná 3:0,2019-11-08,2019-2020
Jakub Pokorný,Baník Ostrava,88,3,0,Baník Ostrava vs. MFK Karviná 3:0,2019-11-08,2019-2020
Jakub Kolar,FC Fastav Zlín,87,1,0,FC Fastav Zlín vs. Sigma Olomouc 1:0,2019-11-09,2019-2020
Libor Kozák,AC Sparta Praha,4,0,1,FK Jablonec vs. AC Sparta Praha 2:2,2019-11-09,2019-2020
Martin Frýdek,AC Sparta Praha,18,0,2,FK Jablonec vs. AC Sparta Praha 2:2,2019-11-09,2019-2020
Jan Matoušek,FK Jablonec,47,1,2,FK Jablonec vs. AC Sparta Praha 2:2,2019-11-09,2019-2020
Jan Chramosta,FK Jablonec,74,2,2,FK Jablonec vs. AC Sparta Praha 2:2,2019-11-09,2019-2020
Lukáš Havel,Dynamo České Budějovice,29,1,0,Dynamo České Budějovice vs. 1. FC Slovácko 2:0,2019-11-10,2019-2020
Tomáš Sivok,Dynamo České Budějovice,55,2,0,Dynamo České Budějovice vs. 1. FC Slovácko 2:0,2019-11-10,2019-2020
Alexandru Băluţă,Slovan Liberec,10,0,1,Viktoria Plzeň vs. Slovan Liberec 4:1,2019-11-10,2019-2020
Roman Procházka,Viktoria Plzeň,22,1,1,Viktoria Plzeň vs. Slovan Liberec 4:1,2019-11-10,2019-2020
Tomáš Hořava,Viktoria Plzeň,44,2,1,Viktoria Plzeň vs. Slovan Liberec 4:1,2019-11-10,2019-2020
Michael Krmenčík,Viktoria Plzeň,52,3,1,Viktoria Plzeň vs. Slovan Liberec 4:1,2019-11-10,2019-2020
Adam Hloušek,Viktoria Plzeň,90,4,1,Viktoria Plzeň vs. Slovan Liberec 4:1,2019-11-10,2019-2020
Tomáš Souček,Slavia Praha,29,1,0,Slavia Praha vs. FK Teplice 3:0,2019-11-10,2019-2020
Petr Ševčík,Slavia Praha,89,2,0,Slavia Praha vs. FK Teplice 3:0,2019-11-10,2019-2020
Ondřej Kúdela,Slavia Praha,90,3,0,Slavia Praha vs. FK Teplice 3:0,2019-11-10,2019-2020
Ivan Schranz,Dynamo České Budějovice,7,0,1,AC Sparta Praha vs. Dynamo České Budějovice 3:3,2019-11-22,2019-2020
Guélor Kanga,AC Sparta Praha,35,1,1,AC Sparta Praha vs. Dynamo České Budějovice 3:3,2019-11-22,2019-2020
Benjamin Čolić,Dynamo České Budějovice,42,1,2,AC Sparta Praha vs. Dynamo České Budějovice 3:3,2019-11-22,2019-2020
Srđan Plavšić,AC Sparta Praha,59,2,2,AC Sparta Praha vs. Dynamo České Budějovice 3:3,2019-11-22,2019-2020
David Ledecký,Dynamo České Budějovice,77,2,3,AC Sparta Praha vs. Dynamo České Budějovice 3:3,2019-11-22,2019-2020
Benjamin Tetteh,AC Sparta Praha,80,3,3,AC Sparta Praha vs. Dynamo České Budějovice 3:3,2019-11-22,2019-2020
Daniel Krch,Bohemians Praha 1905,88,1,0,Bohemians Praha 1905 vs. 1. FK Příbram 1:0,2019-11-23,2019-2020
Radim Breite,Slovan Liberec,6,1,0,Slovan Liberec vs. FC Fastav Zlín 5:0,2019-11-23,2019-2020
Petar Musa,Slovan Liberec,22,2,0,Slovan Liberec vs. FC Fastav Zlín 5:0,2019-11-23,2019-2020
Roman Potočný,Slovan Liberec,38,3,0,Slovan Liberec vs. FC Fastav Zlín 5:0,2019-11-23,2019-2020
Roman Potočný,Slovan Liberec,49,4,0,Slovan Liberec vs. FC Fastav Zlín 5:0,2019-11-23,2019-2020
Jakub Pešek,Slovan Liberec,82,5,0,Slovan Liberec vs. FC Fastav Zlín 5:0,2019-11-23,2019-2020
Karol Mondek,SFC Opava,10,1,0,SFC Opava vs. FK Mladá Boleslav 1:0,2019-11-23,2019-2020
Patrizio Stronati,Baník Ostrava,49,0,1,FK Teplice vs. Baník Ostrava 1:1,2019-11-24,2019-2020
Jakub Řezníček,FK Teplice,66,1,1,FK Teplice vs. Baník Ostrava 1:1,2019-11-24,2019-2020
Ondřej Lingr,MFK Karviná,16,1,0,MFK Karviná vs. Viktoria Plzeň 1:1,2019-11-24,2019-2020
Michael Krmenčík,Viktoria Plzeň,68,1,1,MFK Karviná vs. Viktoria Plzeň 1:1,2019-11-24,2019-2020
Martin Doležal,FK Jablonec,12,0,1,1. FC Slovácko vs. FK Jablonec 1:1,2019-11-25,2019-2020
Petr Reinberk,1. FC Slovácko,33,1,1,1. FC Slovácko vs. FK Jablonec 1:1,2019-11-25,2019-2020
Michal Vepřek,Sigma Olomouc,14,1,0,Sigma Olomouc vs. Slovan Liberec 1:0,2019-11-30,2019-2020
Tomáš Poznar,FC Fastav Zlín,32,1,0,FC Fastav Zlín vs. 1. FC Slovácko 2:1,2019-11-30,2019-2020
Petr Jiráček,FC Fastav Zlín,80,2,0,FC Fastav Zlín vs. 1. FC Slovácko 2:1,2019-11-30,2019-2020
Stanislav Hofmann,1. FC Slovácko,86,2,1,FC Fastav Zlín vs. 1. FC Slovácko 2:1,2019-11-30,2019-2020
Martin Hašek,AC Sparta Praha,30,0,1,1. FK Příbram vs. AC Sparta Praha 0:1,2019-11-30,2019-2020
Patrik Čavoš,Dynamo České Budějovice,77,0,1,FK Jablonec vs. Dynamo České Budějovice 0:1,2019-12-01,2019-2020
Patrik Žitný,FK Teplice,48,0,1,FK Mladá Boleslav vs. FK Teplice 3:1,2019-12-01,2019-2020
Jiří Klíma,FK Mladá Boleslav,71,1,1,FK Mladá Boleslav vs. FK Teplice 3:1,2019-12-01,2019-2020
Lukáš Budínský,FK Mladá Boleslav,72,2,1,FK Mladá Boleslav vs. FK Teplice 3:1,2019-12-01,2019-2020
Nikolay Komlichenko,FK Mladá Boleslav,73,3,1,FK Mladá Boleslav vs. FK Teplice 3:1,2019-12-01,2019-2020
Lukáš Kalvach,Viktoria Plzeň,32,1,0,Viktoria Plzeň vs. Bohemians Praha 1905 1:0,2019-12-01,2019-2020
Laco Takács,Slavia Praha,63,1,0,Slavia Praha vs. MFK Karviná 2:0,2019-12-01,2019-2020
Milan Škoda,Slavia Praha,90,2,0,Slavia Praha vs. MFK Karviná 2:0,2019-12-01,2019-2020
Dame Diop,Baník Ostrava,57,0,1,Bohemians Praha 1905 vs. Baník Ostrava 0:2,2019-12-06,2019-2020
Nemanja Kuzmanović,Baník Ostrava,82,0,2,Bohemians Praha 1905 vs. Baník Ostrava 0:2,2019-12-06,2019-2020
Milan Škoda,Slavia Praha,8,0,1,Slovan Liberec vs. Slavia Praha 0:3,2019-12-06,2019-2020
Ibrahim Traoré,Slavia Praha,24,0,2,Slovan Liberec vs. Slavia Praha 0:3,2019-12-06,2019-2020
Petr Ševčík,Slavia Praha,74,0,3,Slovan Liberec vs. Slavia Praha 0:3,2019-12-06,2019-2020
Martin Doležal,FK Jablonec,49,0,1,SFC Opava vs. FK Jablonec 1:2,2019-12-07,2019-2020
Jan Žídek,SFC Opava,70,1,1,SFC Opava vs. FK Jablonec 1:2,2019-12-07,2019-2020
Dominik Pleštil,FK Jablonec,82,1,2,SFC Opava vs. FK Jablonec 1:2,2019-12-07,2019-2020
Jakub Řezníček,FK Teplice,46,1,0,FK Teplice vs. FC Fastav Zlín 2:1,2019-12-07,2019-2020
Antonín Fantiš,FC Fastav Zlín,72,1,1,FK Teplice vs. FC Fastav Zlín 2:1,2019-12-07,2019-2020
Jan Knapík,FK Teplice,74,2,1,FK Teplice vs. FC Fastav Zlín 2:1,2019-12-07,2019-2020
Petr Reinberk,1. FC Slovácko,6,1,0,1. FC Slovácko vs. Viktoria Plzeň 2:1,2019-12-07,2019-2020
Michael Krmenčík,Viktoria Plzeň,43,1,1,1. FC Slovácko vs. Viktoria Plzeň 2:1,2019-12-07,2019-2020
Patrik Hellebrand,1. FC Slovácko,83,2,1,1. FC Slovácko vs. Viktoria Plzeň 2:1,2019-12-07,2019-2020
David Ledecký,Dynamo České Budějovice,9,1,0,Dynamo České Budějovice vs. 1. FK Příbram 2:0,2019-12-08,2019-2020
Lukáš Havel,Dynamo České Budějovice,50,2,0,Dynamo České Budějovice vs. 1. FK Příbram 2:0,2019-12-08,2019-2020
Pablo González,Sigma Olomouc,32,0,1,MFK Karviná vs. Sigma Olomouc 1:1,2019-12-08,2019-2020
Ondřej Lingr,MFK Karviná,73,1,1,MFK Karviná vs. Sigma Olomouc 1:1,2019-12-08,2019-2020
Michal Sáček,AC Sparta Praha,2,1,0,AC Sparta Praha vs. FK Mladá Boleslav 5:2,2019-12-08,2019-2020
Martin Hašek,AC Sparta Praha,8,2,0,AC Sparta Praha vs. FK Mladá Boleslav 5:2,2019-12-08,2019-2020
Lukáš Budínský,FK Mladá Boleslav,26,2,1,AC Sparta Praha vs. FK Mladá Boleslav 5:2,2019-12-08,2019-2020
Pavel Bucha,FK Mladá Boleslav,53,2,2,AC Sparta Praha vs. FK Mladá Boleslav 5:2,2019-12-08,2019-2020
Guélor Kanga,AC Sparta Praha,54,3,2,AC Sparta Praha vs. FK Mladá Boleslav 5:2,2019-12-08,2019-2020
Benjamin Tetteh,AC Sparta Praha,71,4,2,AC Sparta Praha vs. FK Mladá Boleslav 5:2,2019-12-08,2019-2020
Michal Hubínek,AC Sparta Praha,80,5,2,AC Sparta Praha vs. FK Mladá Boleslav 5:2,2019-12-08,2019-2020
Martin Doležal,FK Jablonec,9,0,1,FK Mladá Boleslav vs. FK Jablonec 2:3,2019-12-13,2019-2020
Martin Doležal,FK Jablonec,17,0,2,FK Mladá Boleslav vs. FK Jablonec 2:3,2019-12-13,2019-2020
Pavel Bucha,FK Mladá Boleslav,20,1,2,FK Mladá Boleslav vs. FK Jablonec 2:3,2019-12-13,2019-2020
Vladimir Jovović,FK Jablonec,37,1,3,FK Mladá Boleslav vs. FK Jablonec 2:3,2019-12-13,2019-2020
Muris Mešanović,FK Mladá Boleslav,71,2,3,FK Mladá Boleslav vs. FK Jablonec 2:3,2019-12-13,2019-2020
Roman Potočný,Slovan Liberec,48,1,0,Slovan Liberec vs. MFK Karviná 3:0,2019-12-14,2019-2020
Kamso Mara,Slovan Liberec,70,2,0,Slovan Liberec vs. MFK Karviná 3:0,2019-12-14,2019-2020
Radim Breite,Slovan Liberec,86,3,0,Slovan Liberec vs. MFK Karviná 3:0,2019-12-14,2019-2020
Lukáš Sadílek,1. FC Slovácko,2,0,1,1. FK Příbram vs. 1. FC Slovácko 1:4,2019-12-14,2019-2020
Jan Juroška,1. FC Slovácko,7,0,2,1. FK Příbram vs. 1. FC Slovácko 1:4,2019-12-14,2019-2020
Marek Havlík,1. FC Slovácko,16,0,3,1. FK Příbram vs. 1. FC Slovácko 1:4,2019-12-14,2019-2020
Tomáš Zajíc,1. FC Slovácko,56,0,4,1. FK Příbram vs. 1. FC Slovácko 1:4,2019-12-14,2019-2020
Adam Petrák,1. FK Příbram,59,1,4,1. FK Příbram vs. 1. FC Slovácko 1:4,2019-12-14,2019-2020
Milan Havel,Bohemians Praha 1905,30,0,1,Sigma Olomouc vs. Bohemians Praha 1905 1:1,2019-12-14,2019-2020
Šimon Falta,Sigma Olomouc,55,1,1,Sigma Olomouc vs. Bohemians Praha 1905 1:1,2019-12-14,2019-2020
Antonín Fantiš,FC Fastav Zlín,53,1,0,FC Fastav Zlín vs. SFC Opava 2:0,2019-12-14,2019-2020
Antonín Fantiš,FC Fastav Zlín,63,2,0,FC Fastav Zlín vs. SFC Opava 2:0,2019-12-14,2019-2020
Luděk Pernica,Viktoria Plzeň,11,1,0,Viktoria Plzeň vs. FK Teplice 1:1,2019-12-15,2019-2020
Jan Shejbal,FK Teplice,24,1,1,Viktoria Plzeň vs. FK Teplice 1:1,2019-12-15,2019-2020
Milan Škoda,Slavia Praha,13,1,0,Slavia Praha vs. Dynamo České Budějovice 4:1,2019-12-15,2019-2020
Vladimír Coufal,Slavia Praha,19,2,0,Slavia Praha vs. Dynamo České Budějovice 4:1,2019-12-15,2019-2020
Lukáš Masopust,Slavia Praha,28,3,0,Slavia Praha vs. Dynamo České Budějovice 4:1,2019-12-15,2019-2020
Ubong Ekpai,Dynamo České Budějovice,52,3,1,Slavia Praha vs. Dynamo České Budějovice 4:1,2019-12-15,2019-2020
Milan Škoda,Slavia Praha,58,4,1,Slavia Praha vs. Dynamo České Budějovice 4:1,2019-12-15,2019-2020
Patrik Čavoš,Dynamo České Budějovice,15,1,0,Dynamo České Budějovice vs. FK Mladá Boleslav 3:0,2020-02-14,2019-2020
Filip Havelka,Dynamo České Budějovice,19,2,0,Dynamo České Budějovice vs. FK Mladá Boleslav 3:0,2020-02-14,2019-2020
Ivan Schranz,Dynamo České Budějovice,38,3,0,Dynamo České Budějovice vs. FK Mladá Boleslav 3:0,2020-02-14,2019-2020
Vojtěch Smrž,MFK Karviná,29,1,0,MFK Karviná vs. FC Fastav Zlín 2:0,2020-02-15,2019-2020
Abdulrahman Taiwo,MFK Karviná,83,2,0,MFK Karviná vs. FC Fastav Zlín 2:0,2020-02-15,2019-2020
Jakub Pokorný,Baník Ostrava,52,0,1,1. FC Slovácko vs. Baník Ostrava 0:1,2020-02-15,2019-2020
Lukáš Juliš,Sigma Olomouc,5,0,1,FK Teplice vs. Sigma Olomouc 1:3,2020-02-15,2019-2020
David Houska,Sigma Olomouc,27,0,2,FK Teplice vs. Sigma Olomouc 1:3,2020-02-15,2019-2020
Lukáš Juliš,Sigma Olomouc,45,0,3,FK Teplice vs. Sigma Olomouc 1:3,2020-02-15,2019-2020
Tomáš Vondrášek,FK Teplice,79,1,3,FK Teplice vs. Sigma Olomouc 1:3,2020-02-15,2019-2020
Tomáš Malínský,Slovan Liberec,77,0,1,AC Sparta Praha vs. Slovan Liberec 0:2,2020-02-15,2019-2020
Tomáš Malínský,Slovan Liberec,90,0,2,AC Sparta Praha vs. Slovan Liberec 0:2,2020-02-15,2019-2020
Jean-David Beauguel,Viktoria Plzeň,57,0,1,SFC Opava vs. Viktoria Plzeň 0:3,2020-02-16,2019-2020
Jean-David Beauguel,Viktoria Plzeň,63,0,2,SFC Opava vs. Viktoria Plzeň 0:3,2020-02-16,2019-2020
Jan Kopic,Viktoria Plzeň,90,0,3,SFC Opava vs. Viktoria Plzeň 0:3,2020-02-16,2019-2020
Jan Vodháněl,Bohemians Praha 1905,70,1,0,Bohemians Praha 1905 vs. Slavia Praha 1:0,2020-02-16,2019-2020
Vojtěch Kubista,FK Jablonec,36,1,0,FK Jablonec vs. 1. FK Příbram 4:0,2020-02-17,2019-2020
Jan Sýkora,FK Jablonec,52,2,0,FK Jablonec vs. 1. FK Příbram 4:0,2020-02-17,2019-2020
Jan Sýkora,FK Jablonec,55,3,0,FK Jablonec vs. 1. FK Příbram 4:0,2020-02-17,2019-2020
Kasper Hämäläinen,FK Jablonec,81,4,0,FK Jablonec vs. 1. FK Příbram 4:0,2020-02-17,2019-2020
Kamso Mara,Slovan Liberec,16,1,0,Slovan Liberec vs. Bohemians Praha 1905 3:1,2020-02-22,2019-2020
Jakub Nečas,Bohemians Praha 1905,27,1,1,Slovan Liberec vs. Bohemians Praha 1905 3:1,2020-02-22,2019-2020
Jan Kuchta,Slovan Liberec,36,2,1,Slovan Liberec vs. Bohemians Praha 1905 3:1,2020-02-22,2019-2020
Jan Kuchta,Slovan Liberec,50,3,1,Slovan Liberec vs. Bohemians Praha 1905 3:1,2020-02-22,2019-2020
Petar Musa,Slavia Praha,32,1,0,Slavia Praha vs. SFC Opava 2:0,2020-02-22,2019-2020
Stanislav Tecl,Slavia Praha,84,2,0,Slavia Praha vs. SFC Opava 2:0,2020-02-22,2019-2020
Lukáš Kalvach,Viktoria Plzeň,4,1,0,Viktoria Plzeň vs. 1. FK Příbram 4:0,2020-02-22,2019-2020
Pavel Bucha,Viktoria Plzeň,17,2,0,Viktoria Plzeň vs. 1. FK Příbram 4:0,2020-02-22,2019-2020
Pavel Bucha,Viktoria Plzeň,62,3,0,Viktoria Plzeň vs. 1. FK Příbram 4:0,2020-02-22,2019-2020
Pavel Bucha,Viktoria Plzeň,72,4,0,Viktoria Plzeň vs. 1. FK Příbram 4:0,2020-02-22,2019-2020
Ondřej Lingr,MFK Karviná,17,1,0,MFK Karviná vs. FK Teplice 3:0,2020-02-23,2019-2020
Abdulrahman Taiwo,MFK Karviná,22,2,0,MFK Karviná vs. FK Teplice 3:0,2020-02-23,2019-2020
Marek Janečka,MFK Karviná,43,3,0,MFK Karviná vs. FK Teplice 3:0,2020-02-23,2019-2020
Matej Mršić,Dynamo České Budějovice,11,0,1,FC Fastav Zlín vs. Dynamo České Budějovice 2:3,2020-02-23,2019-2020
Lukáš Havel,Dynamo České Budějovice,45,0,2,FC Fastav Zlín vs. Dynamo České Budějovice 2:3,2020-02-23,2019-2020
Dominik Simerský,FC Fastav Zlín,52,1,2,FC Fastav Zlín vs. Dynamo České Budějovice 2:3,2020-02-23,2019-2020
Matej Mršić,Dynamo České Budějovice,67,1,3,FC Fastav Zlín vs. Dynamo České Budějovice 2:3,2020-02-23,2019-2020
Adnan Džafić,FC Fastav Zlín,68,2,3,FC Fastav Zlín vs. Dynamo České Budějovice 2:3,2020-02-23,2019-2020
Mojmír Chytil,Sigma Olomouc,27,1,0,Sigma Olomouc vs. AC Sparta Praha 1:0,2020-02-23,2019-2020
Vojtěch Kubista,FK Jablonec,6,0,1,Baník Ostrava vs. FK Jablonec 1:1,2020-02-24,2019-2020
Nemanja Kuzmanović,Baník Ostrava,12,1,1,Baník Ostrava vs. FK Jablonec 1:1,2020-02-24,2019-2020
Nemanja Kuzmanović,Baník Ostrava,41,0,1,Dynamo České Budějovice vs. Baník Ostrava 0:2,2020-02-28,2019-2020
Tomáš Smola,Baník Ostrava,89,0,2,Dynamo České Budějovice vs. Baník Ostrava 0:2,2020-02-28,2019-2020
Aleš Čermák,Viktoria Plzeň,23,0,1,FK Jablonec vs. Viktoria Plzeň 1:2,2020-02-29,2019-2020
Jean-David Beauguel,Viktoria Plzeň,41,0,2,FK Jablonec vs. Viktoria Plzeň 1:2,2020-02-29,2019-2020
Dominik Pleštil,FK Jablonec,46,1,2,FK Jablonec vs. Viktoria Plzeň 1:2,2020-02-29,2019-2020
René Dedič,SFC Opava,38,1,0,SFC Opava vs. Sigma Olomouc 2:1,2020-02-29,2019-2020
Jan Žídek,SFC Opava,42,2,0,SFC Opava vs. Sigma Olomouc 2:1,2020-02-29,2019-2020
Lukáš Juliš,Sigma Olomouc,73,2,1,SFC Opava vs. Sigma Olomouc 2:1,2020-02-29,2019-2020
David Moberg Karlsson,AC Sparta Praha,54,1,0,AC Sparta Praha vs. FC Fastav Zlín 2:2,2020-02-29,2019-2020
Tomáš Poznar,FC Fastav Zlín,67,1,1,AC Sparta Praha vs. FC Fastav Zlín 2:2,2020-02-29,2019-2020
Libor Kozák,AC Sparta Praha,88,2,1,AC Sparta Praha vs. FC Fastav Zlín 2:2,2020-02-29,2019-2020
Róbert Matejov,FC Fastav Zlín,90,2,2,AC Sparta Praha vs. FC Fastav Zlín 2:2,2020-02-29,2019-2020
Milan Petržela,1. FC Slovácko,25,1,0,1. FC Slovácko vs. Slavia Praha 2:0,2020-03-01,2019-2020
Ondřej Zahustel,1. FC Slovácko,89,2,0,1. FC Slovácko vs. Slavia Praha 2:0,2020-03-01,2019-2020
Lukáš Juliš,Sigma Olomouc,26,1,0,Sigma Olomouc vs. FK Jablonec 1:1,2020-03-07,2019-2020
Kasper Hämäläinen,FK Jablonec,75,1,1,Sigma Olomouc vs. FK Jablonec 1:1,2020-03-07,2019-2020
Matěj Pulkrab,Bohemians Praha 1905,16,0,1,FC Fastav Zlín vs. Bohemians Praha 1905 2:3,2020-03-07,2019-2020
Antonín Vaníček,Bohemians Praha 1905,37,0,2,FC Fastav Zlín vs. Bohemians Praha 1905 2:3,2020-03-07,2019-2020
Dominik Simerský,FC Fastav Zlín,39,1,2,FC Fastav Zlín vs. Bohemians Praha 1905 2:3,2020-03-07,2019-2020
Matěj Pulkrab,Bohemians Praha 1905,65,1,3,FC Fastav Zlín vs. Bohemians Praha 1905 2:3,2020-03-07,2019-2020
Lamin Jawo,FC Fastav Zlín,82,2,3,FC Fastav Zlín vs. Bohemians Praha 1905 2:3,2020-03-07,2019-2020
Ondřej Mihálik,Viktoria Plzeň,89,1,0,Viktoria Plzeň vs. Dynamo České Budějovice 1:0,2020-03-07,2019-2020
Kristi Qose,MFK Karviná,43,1,0,MFK Karviná vs. 1. FK Příbram 2:0,2020-03-08,2019-2020
Abdulrahman Taiwo,MFK Karviná,75,2,0,MFK Karviná vs. 1. FK Příbram 2:0,2020-03-08,2019-2020
Jan Kuchta,Slovan Liberec,27,1,0,Slovan Liberec vs. SFC Opava 4:0,2020-03-08,2019-2020
Kamso Mara,Slovan Liberec,30,2,0,Slovan Liberec vs. SFC Opava 4:0,2020-03-08,2019-2020
Jan Kuchta,Slovan Liberec,47,3,0,Slovan Liberec vs. SFC Opava 4:0,2020-03-08,2019-2020
Tomáš Malínský,Slovan Liberec,87,4,0,Slovan Liberec vs. SFC Opava 4:0,2020-03-08,2019-2020
Benjamin Tetteh,AC Sparta Praha,80,0,1,Slavia Praha vs. AC Sparta Praha 1:1,2020-03-08,2019-2020
Petar Musa,Slavia Praha,90,1,1,Slavia Praha vs. AC Sparta Praha 1:1,2020-03-08,2019-2020
Lukáš Budínský,FK Mladá Boleslav,8,0,1,Baník Ostrava vs. FK Mladá Boleslav 2:3,2020-03-09,2019-2020
Tomáš Ladra,FK Mladá Boleslav,15,0,2,Baník Ostrava vs. FK Mladá Boleslav 2:3,2020-03-09,2019-2020
Patrizio Stronati,Baník Ostrava,42,1,2,Baník Ostrava vs. FK Mladá Boleslav 2:3,2020-03-09,2019-2020
Jaroslav Svozil,Baník Ostrava,85,2,2,Baník Ostrava vs. FK Mladá Boleslav 2:3,2020-03-09,2019-2020
Jiří Klíma,FK Mladá Boleslav,88,2,3,Baník Ostrava vs. FK Mladá Boleslav 2:3,2020-03-09,2019-2020
Tomáš Kučera,FK Teplice,37,1,0,FK Teplice vs. Slovan Liberec 2:0,2020-05-23,2019-2020
Jakub Řezníček,FK Teplice,53,2,0,FK Teplice vs. Slovan Liberec 2:0,2020-05-23,2019-2020
Libor Holík,FK Jablonec,31,1,0,FK Jablonec vs. FC Fastav Zlín 1:0,2020-05-26,2019-2020
Petr Ševčík,Slavia Praha,22,0,1,FK Mladá Boleslav vs. Slavia Praha 0:1,2020-05-26,2019-2020
Josef Jindřišek,Bohemians Praha 1905,12,1,0,Bohemians Praha 1905 vs. FK Teplice 4:0,2020-05-27,2019-2020
Petr Hronek,Bohemians Praha 1905,21,2,0,Bohemians Praha 1905 vs. FK Teplice 4:0,2020-05-27,2019-2020
Evgeniy Nazarov,Bohemians Praha 1905,65,3,0,Bohemians Praha 1905 vs. FK Teplice 4:0,2020-05-27,2019-2020
Kamil Vacek,Bohemians Praha 1905,90,4,0,Bohemians Praha 1905 vs. FK Teplice 4:0,2020-05-27,2019-2020
Alexandru Băluţă,Slovan Liberec,50,0,1,Dynamo České Budějovice vs. Slovan Liberec 0:1,2020-05-27,2019-2020
Lukáš Kalvach,Viktoria Plzeň,26,0,1,AC Sparta Praha vs. Viktoria Plzeň 1:2,2020-05-27,2019-2020
Jean-David Beauguel,Viktoria Plzeň,52,0,2,AC Sparta Praha vs. Viktoria Plzeň 1:2,2020-05-27,2019-2020
David Moberg Karlsson,AC Sparta Praha,87,1,2,AC Sparta Praha vs. Viktoria Plzeň 1:2,2020-05-27,2019-2020
